@RELATION "B3 - EMBR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,76.1324,2.1093,1.4054,0.0277,28.0957,75.5639,2.0936,1.3949,0.0277,27.8859,75.8008,2.1001,1.3993,0.0277,27.9733,74.9954,2.0778,1.3845,0.0277,27.6761,72.4845,2.0082,1.3381,0.0277,26.7495,72.7214,2.0148,1.3425,0.0277,26.8369,73.1952,2.0279,1.3512,0.0277,27.0118,72.4845,2.0082,1.3381,0.0277,26.7495,77.0326,2.1342,1.4221,0.0277,28.4279,16.26,0
77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,76.1324,2.1093,1.4054,0.0277,28.0957,75.5639,2.0936,1.3949,0.0277,27.8859,75.8008,2.1001,1.3993,0.0277,27.9733,74.9954,2.0778,1.3845,0.0277,27.6761,72.4845,2.0082,1.3381,0.0277,26.7495,72.7214,2.0148,1.3425,0.0277,26.8369,73.1952,2.0279,1.3512,0.0277,27.0118,129.7904,2.1518,1.409,0.0166,28.8427,16.33,0
129.7904,2.1518,1.409,0.0166,28.8427,77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,76.1324,2.1093,1.4054,0.0277,28.0957,75.5639,2.0936,1.3949,0.0277,27.8859,75.8008,2.1001,1.3993,0.0277,27.9733,74.9954,2.0778,1.3845,0.0277,27.6761,72.4845,2.0082,1.3381,0.0277,26.7495,72.7214,2.0148,1.3425,0.0277,26.8369,130.6647,2.1663,1.4185,0.0166,29.037,16.44,0
130.6647,2.1663,1.4185,0.0166,29.037,129.7904,2.1518,1.409,0.0166,28.8427,77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,76.1324,2.1093,1.4054,0.0277,28.0957,75.5639,2.0936,1.3949,0.0277,27.8859,75.8008,2.1001,1.3993,0.0277,27.9733,74.9954,2.0778,1.3845,0.0277,27.6761,72.4845,2.0082,1.3381,0.0277,26.7495,128.5187,2.1307,1.3952,0.0166,28.5601,16.17,0
128.5187,2.1307,1.3952,0.0166,28.5601,130.6647,2.1663,1.4185,0.0166,29.037,129.7904,2.1518,1.409,0.0166,28.8427,77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,76.1324,2.1093,1.4054,0.0277,28.0957,75.5639,2.0936,1.3949,0.0277,27.8859,75.8008,2.1001,1.3993,0.0277,27.9733,74.9954,2.0778,1.3845,0.0277,27.6761,129.3135,2.1439,1.4038,0.0166,28.7368,16.27,0
129.3135,2.1439,1.4038,0.0166,28.7368,128.5187,2.1307,1.3952,0.0166,28.5601,130.6647,2.1663,1.4185,0.0166,29.037,129.7904,2.1518,1.409,0.0166,28.8427,77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,76.1324,2.1093,1.4054,0.0277,28.0957,75.5639,2.0936,1.3949,0.0277,27.8859,75.8008,2.1001,1.3993,0.0277,27.9733,125.8164,2.0859,1.3659,0.0166,27.9596,15.83,0
125.8164,2.0859,1.3659,0.0166,27.9596,129.3135,2.1439,1.4038,0.0166,28.7368,128.5187,2.1307,1.3952,0.0166,28.5601,130.6647,2.1663,1.4185,0.0166,29.037,129.7904,2.1518,1.409,0.0166,28.8427,77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,76.1324,2.1093,1.4054,0.0277,28.0957,75.5639,2.0936,1.3949,0.0277,27.8859,127.8829,2.1202,1.3883,0.0166,28.4188,16.09,0
127.8829,2.1202,1.3883,0.0166,28.4188,125.8164,2.0859,1.3659,0.0166,27.9596,129.3135,2.1439,1.4038,0.0166,28.7368,128.5187,2.1307,1.3952,0.0166,28.5601,130.6647,2.1663,1.4185,0.0166,29.037,129.7904,2.1518,1.409,0.0166,28.8427,77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,76.1324,2.1093,1.4054,0.0277,28.0957,126.2933,2.0938,1.371,0.0166,28.0656,15.89,0
126.2933,2.0938,1.371,0.0166,28.0656,127.8829,2.1202,1.3883,0.0166,28.4188,125.8164,2.0859,1.3659,0.0166,27.9596,129.3135,2.1439,1.4038,0.0166,28.7368,128.5187,2.1307,1.3952,0.0166,28.5601,130.6647,2.1663,1.4185,0.0166,29.037,129.7904,2.1518,1.409,0.0166,28.8427,77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,75.9903,2.1054,1.4028,0.0277,28.0433,126.2933,2.0938,1.371,0.0166,28.0656,15.89,0
126.2933,2.0938,1.371,0.0166,28.0656,126.2933,2.0938,1.371,0.0166,28.0656,127.8829,2.1202,1.3883,0.0166,28.4188,125.8164,2.0859,1.3659,0.0166,27.9596,129.3135,2.1439,1.4038,0.0166,28.7368,128.5187,2.1307,1.3952,0.0166,28.5601,130.6647,2.1663,1.4185,0.0166,29.037,129.7904,2.1518,1.409,0.0166,28.8427,77.0326,2.1342,1.4221,0.0277,28.4279,77.2221,2.1395,1.4256,0.0277,28.4978,77.6958,2.1526,1.4343,0.0277,28.6727,75.6113,2.0949,1.3958,0.0277,27.9034,76.5588,2.1211,1.4133,0.0277,28.2531,78.3117,2.1697,1.4457,0.0277,28.9,76.7957,2.1277,1.4177,0.0277,28.3405,125.9754,2.0885,1.3676,0.0166,27.9949,15.85,0
