@RELATION "B3 - MYPK3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
19.4148,4.7223,2.1699,0.2432,13.6068,18.7475,4.5599,2.0954,0.2432,13.1391,27.25,1
18.7475,4.5599,2.0954,0.2432,13.1391,22.6266,4.3012,2.0853,0.1901,16.0159,26.0,1
22.6266,4.3012,2.0853,0.1901,16.0159,21.1471,4.0199,1.9489,0.1901,14.9687,24.3,1
21.1471,4.0199,1.9489,0.1901,14.9687,21.3386,4.0563,1.9666,0.1901,15.1042,24.52,1
21.3386,4.0563,1.9666,0.1901,15.1042,21.9826,4.1787,2.0259,0.1901,15.56,25.26,1
21.9826,4.1787,2.0259,0.1901,15.56,22.3916,4.2565,2.0636,0.1901,15.8495,25.73,1
22.3916,4.2565,2.0636,0.1901,15.8495,21.6693,4.1192,1.997,0.1901,15.3383,24.9,1
21.6693,4.1192,1.997,0.1901,15.3383,21.2777,4.0447,1.9609,0.1901,15.0611,24.45,1
21.2777,4.0447,1.9609,0.1901,15.0611,21.6258,4.1109,1.993,0.1901,15.3075,24.85,1
21.6258,4.1109,1.993,0.1901,15.3075,22.5308,4.283,2.0764,0.1901,15.9481,25.89,1
22.5308,4.283,2.0764,0.1901,15.9481,22.8789,4.3491,2.1085,0.1901,16.1945,26.29,0
22.8789,4.3491,2.1085,0.1901,16.1945,22.5395,4.2846,2.0772,0.1901,15.9543,25.9,0
22.5395,4.2846,2.0772,0.1901,15.9543,21.8433,4.1523,2.0131,0.1901,15.4615,25.1,1
21.8433,4.1523,2.0131,0.1901,15.4615,21.6693,4.1192,1.997,0.1901,15.3383,24.9,1
21.6693,4.1192,1.997,0.1901,15.3383,20.3639,3.871,1.8767,0.1901,14.4143,23.4,1
20.3639,3.871,1.8767,0.1901,14.4143,19.5894,3.7238,1.8054,0.1901,13.866,22.51,1
19.5894,3.7238,1.8054,0.1901,13.866,21.4952,4.0861,1.981,0.1901,15.2151,24.7,1
21.4952,4.0861,1.981,0.1901,15.2151,21.4952,4.0861,1.981,0.1901,15.2151,24.7,1
21.4952,4.0861,1.981,0.1901,15.2151,22.2001,4.2201,2.046,0.1901,15.714,25.51,1
22.2001,4.2201,2.046,0.1901,15.714,21.9739,4.1771,2.0251,0.1901,15.5539,25.25,1
21.9739,4.1771,2.0251,0.1901,15.5539,21.852,4.1539,2.0139,0.1901,15.4676,25.11,1
21.852,4.1539,2.0139,0.1901,15.4676,22.1914,4.2184,2.0452,0.1901,15.7079,25.5,1
22.1914,4.2184,2.0452,0.1901,15.7079,22.1044,4.2019,2.0371,0.1901,15.6463,25.4,1
22.1044,4.2019,2.0371,0.1901,15.6463,22.8528,4.3442,2.1061,0.1901,16.176,26.26,0
22.8528,4.3442,2.1061,0.1901,16.176,22.8441,4.3425,2.1053,0.1901,16.1699,26.25,0
22.8441,4.3425,2.1053,0.1901,16.1699,21.7128,4.1275,2.001,0.1901,15.3691,24.95,1
21.7128,4.1275,2.001,0.1901,15.3691,20.6772,3.9306,1.9056,0.1901,14.636,23.76,1
20.6772,3.9306,1.9056,0.1901,14.636,20.0158,3.8049,1.8447,0.1901,14.1679,23.0,1
20.0158,3.8049,1.8447,0.1901,14.1679,19.7547,3.7552,1.8206,0.1901,13.9831,22.7,1
19.7547,3.7552,1.8206,0.1901,13.9831,19.3631,3.6808,1.7845,0.1901,13.7059,22.25,1
19.3631,3.6808,1.7845,0.1901,13.7059,19.746,3.7536,1.8198,0.1901,13.9769,22.69,1
19.746,3.7536,1.8198,0.1901,13.9769,19.8853,3.7801,1.8326,0.1901,14.0755,22.85,1
19.8853,3.7801,1.8326,0.1901,14.0755,20.3639,3.871,1.8767,0.1901,14.4143,23.4,1
20.3639,3.871,1.8767,0.1901,14.4143,20.2508,3.8495,1.8663,0.1901,14.3342,23.27,1
20.2508,3.8495,1.8663,0.1901,14.3342,20.6772,3.9306,1.9056,0.1901,14.636,23.76,1
