@RELATION "B3 - GFSA3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
-30.9125,11.9215,28.8823,-0.3857,-40.2533,-33.7748,13.0253,31.5566,-0.3857,-43.9804,566.8663,0
-33.7748,13.0253,31.5566,-0.3857,-43.9804,-32.773,12.6389,30.6206,-0.3857,-42.6759,550.0525,0
-32.773,12.6389,30.6206,-0.3857,-42.6759,-32.8445,12.6665,30.6875,-0.3857,-42.7691,551.2535,0
-32.8445,12.6665,30.6875,-0.3857,-42.7691,-32.0574,12.363,29.9521,-0.3857,-41.7441,538.0426,0
-32.0574,12.363,29.9521,-0.3857,-41.7441,-32.3436,12.4734,30.2195,-0.3857,-42.1168,542.8466,0
-32.3436,12.4734,30.2195,-0.3857,-42.1168,-33.1308,12.7769,30.9549,-0.3857,-43.1418,556.0574,0
-33.1308,12.7769,30.9549,-0.3857,-43.1418,-32.4868,12.5286,30.3532,-0.3857,-42.3032,545.2486,0
-32.4868,12.5286,30.3532,-0.3857,-42.3032,-33.6317,12.9701,31.4229,-0.3857,-43.794,564.4644,0
-33.6317,12.9701,31.4229,-0.3857,-43.794,-32.773,12.6389,30.6206,-0.3857,-42.6759,550.0525,0
-32.773,12.6389,30.6206,-0.3857,-42.6759,-33.7032,12.9977,31.4898,-0.3857,-43.8872,565.6654,0
-33.7032,12.9977,31.4898,-0.3857,-43.8872,-32.5583,12.5562,30.4201,-0.3857,-42.3964,546.4495,0
-32.5583,12.5562,30.4201,-0.3857,-42.3964,-31.9143,12.3078,29.8183,-0.3857,-41.5578,535.6407,0
-31.9143,12.3078,29.8183,-0.3857,-41.5578,-31.8428,12.2802,29.7515,-0.3857,-41.4646,534.4397,0
-31.8428,12.2802,29.7515,-0.3857,-41.4646,-29.1952,11.2591,27.2778,-0.3857,-38.017,490.0031,0
-29.1952,11.2591,27.2778,-0.3857,-38.017,-29.3383,11.3143,27.4115,-0.3857,-38.2033,492.4051,0
-29.3383,11.3143,27.4115,-0.3857,-38.2033,-27.12,10.4589,25.3389,-0.3857,-35.3148,455.1745,0
-27.12,10.4589,25.3389,-0.3857,-35.3148,-27.9071,10.7624,26.0743,-0.3857,-36.3397,468.3853,0
-27.9071,10.7624,26.0743,-0.3857,-36.3397,-27.9071,10.7624,26.0743,-0.3857,-36.3397,468.3853,0
-27.9071,10.7624,26.0743,-0.3857,-36.3397,-28.6227,11.0384,26.7429,-0.3857,-37.2715,480.3952,0
-28.6227,11.0384,26.7429,-0.3857,-37.2715,-29.4814,11.3695,27.5452,-0.3857,-38.3897,494.8071,0
-29.4814,11.3695,27.5452,-0.3857,-38.3897,-31.9859,12.3354,29.8852,-0.3857,-41.6509,536.8416,0
-31.9859,12.3354,29.8852,-0.3857,-41.6509,-32.5583,12.5562,30.4201,-0.3857,-42.3964,546.4495,0
-32.5583,12.5562,30.4201,-0.3857,-42.3964,-31.4134,12.1146,29.3503,-0.3857,-40.9055,527.2337,0
-31.4134,12.1146,29.3503,-0.3857,-40.9055,-32.9161,12.6941,30.7543,-0.3857,-42.8623,552.4545,0
-32.9161,12.6941,30.7543,-0.3857,-42.8623,-32.6299,12.5838,30.4869,-0.3857,-42.4895,547.6505,0
-32.6299,12.5838,30.4869,-0.3857,-42.4895,-30.6978,11.8387,28.6818,-0.3857,-39.9737,515.2239,0
-30.6978,11.8387,28.6818,-0.3857,-39.9737,-31.1987,12.0318,29.1498,-0.3857,-40.626,523.6308,0
-31.1987,12.0318,29.1498,-0.3857,-40.626,-29.1952,11.2591,27.2778,-0.3857,-38.017,490.0031,0
-29.1952,11.2591,27.2778,-0.3857,-38.017,-28.6227,11.0384,26.7429,-0.3857,-37.2715,480.3952,0
