@RELATION "B3 - GGBR4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
13.4495,1.0583,14.0634,0.0787,11.3323,14.2337,1.12,14.8834,0.0787,11.993,16.0762,0
14.2337,1.12,14.8834,0.0787,11.993,14.1662,1.1147,14.8129,0.0787,11.9362,16.0,0
14.1662,1.1147,14.8129,0.0787,11.9362,14.0819,1.108,14.7247,0.0787,11.8651,15.9048,0
14.0819,1.108,14.7247,0.0787,11.8651,14.5541,1.1452,15.2185,0.0787,12.263,16.4381,0
14.5541,1.1452,15.2185,0.0787,12.263,14.6975,1.1565,15.3684,0.0787,12.3838,16.6,0
14.6975,1.1565,15.3684,0.0787,12.3838,14.7649,1.1618,15.4389,0.0787,12.4406,16.6762,0
14.7649,1.1618,15.4389,0.0787,12.4406,15.0938,1.1876,15.7828,0.0787,12.7177,17.0476,0
15.0938,1.1876,15.7828,0.0787,12.7177,14.9083,1.173,15.5888,0.0787,12.5614,16.8381,0
14.9083,1.173,15.5888,0.0787,12.5614,15.1444,1.1916,15.8357,0.0787,12.7603,17.1048,0
15.1444,1.1916,15.8357,0.0787,12.7603,14.7565,1.1611,15.4301,0.0787,12.4335,16.6667,0
14.7565,1.1611,15.4301,0.0787,12.4335,14.2253,1.1193,14.8746,0.0787,11.9859,16.0667,0
14.2253,1.1193,14.8746,0.0787,11.9859,13.947,1.0974,14.5836,0.0787,11.7515,15.7524,0
13.947,1.0974,14.5836,0.0787,11.7515,13.7362,1.0808,14.3632,0.0787,11.5738,15.5143,0
13.7362,1.0808,14.3632,0.0787,11.5738,13.694,1.0775,14.3191,0.0787,11.5383,15.4667,0
13.694,1.0775,14.3191,0.0787,11.5383,13.888,1.0928,14.5219,0.0787,11.7017,15.6857,0
13.888,1.0928,14.5219,0.0787,11.7017,13.8374,1.0888,14.469,0.0787,11.6591,15.6286,0
13.8374,1.0888,14.469,0.0787,11.6591,14.9251,1.1744,15.6064,0.0787,12.5756,16.8571,0
14.9251,1.1744,15.6064,0.0787,12.5756,14.9589,1.177,15.6417,0.0787,12.604,16.8952,0
14.9589,1.177,15.6417,0.0787,12.604,14.9251,1.1744,15.6064,0.0787,12.5756,16.8571,0
14.9251,1.1744,15.6064,0.0787,12.5756,14.8745,1.1704,15.5535,0.0787,12.533,16.8,0
14.8745,1.1704,15.5535,0.0787,12.533,15.2877,1.2029,15.9856,0.0787,12.8811,17.2667,0
15.2877,1.2029,15.9856,0.0787,12.8811,14.8914,1.1717,15.5712,0.0787,12.5472,16.819,0
14.8914,1.1717,15.5712,0.0787,12.5472,14.4445,1.1366,15.1038,0.0787,12.1706,16.3143,0
14.4445,1.1366,15.1038,0.0787,12.1706,14.3602,1.1299,15.0157,0.0787,12.0996,16.219,0
14.3602,1.1299,15.0157,0.0787,12.0996,14.4192,1.1346,15.0774,0.0787,12.1493,16.2857,0
14.4192,1.1346,15.0774,0.0787,12.1493,14.7228,1.1584,15.3948,0.0787,12.4051,16.6286,0
14.7228,1.1584,15.3948,0.0787,12.4051,14.2927,1.1246,14.9451,0.0787,12.0428,16.1429,0
14.2927,1.1246,14.9451,0.0787,12.0428,14.63,1.1512,15.2978,0.0787,12.3269,16.5238,0
14.63,1.1512,15.2978,0.0787,12.3269,15.1359,1.191,15.8269,0.0787,12.7532,17.0952,0
15.1359,1.191,15.8269,0.0787,12.7532,15.3383,1.2069,16.0385,0.0787,12.9238,17.3238,0
15.3383,1.2069,16.0385,0.0787,12.9238,14.8914,1.1717,15.5712,0.0787,12.5472,16.819,0
14.8914,1.1717,15.5712,0.0787,12.5472,14.6047,1.1492,15.2714,0.0787,12.3056,16.4952,0
14.6047,1.1492,15.2714,0.0787,12.3056,14.3433,1.1286,14.998,0.0787,12.0854,16.2,0
14.3433,1.1286,14.998,0.0787,12.0854,14.0819,1.108,14.7247,0.0787,11.8651,15.9048,0
14.0819,1.108,14.7247,0.0787,11.8651,14.5878,1.1478,15.2537,0.0787,12.2914,16.4762,0
14.5878,1.1478,15.2537,0.0787,12.2914,15.4142,1.2129,16.1178,0.0787,12.9877,17.4095,0
15.4142,1.2129,16.1178,0.0787,12.9877,15.6672,1.2328,16.3823,0.0787,13.2008,17.6952,0
15.6672,1.2328,16.3823,0.0787,13.2008,15.7009,1.2354,16.4176,0.0787,13.2293,17.7333,0
15.7009,1.2354,16.4176,0.0787,13.2293,15.2034,1.1963,15.8974,0.0787,12.8101,17.1714,0
15.2034,1.1963,15.8974,0.0787,12.8101,15.4564,1.2162,16.1619,0.0787,13.0232,17.4571,0
15.4564,1.2162,16.1619,0.0787,13.0232,15.4177,1.1753,17.1445,0.0762,12.0457,18.0,0
15.4177,1.1753,17.1445,0.0762,12.0457,15.8255,1.2064,17.5981,0.0762,12.3644,18.4762,0
15.8255,1.2064,17.5981,0.0762,12.3644,15.3932,1.1734,17.1173,0.0762,12.0266,17.9714,0
15.3932,1.1734,17.1173,0.0762,12.0266,15.8908,1.2113,17.6707,0.0762,12.4154,18.5524,0
15.8908,1.2113,17.6707,0.0762,12.4154,15.589,1.1883,17.335,0.0762,12.1796,18.2,0
15.589,1.1883,17.335,0.0762,12.1796,16.0703,1.225,17.8702,0.0762,12.5556,18.7619,0
16.0703,1.225,17.8702,0.0762,12.5556,16.2171,1.2362,18.0335,0.0762,12.6703,18.9333,0
16.2171,1.2362,18.0335,0.0762,12.6703,16.0866,1.2263,17.8884,0.0762,12.5684,18.781,0
16.0866,1.2263,17.8884,0.0762,12.5684,16.2008,1.235,18.0154,0.0762,12.6576,18.9143,0
16.2008,1.235,18.0154,0.0762,12.6576,16.6413,1.2685,18.5052,0.0762,13.0017,19.4286,0
16.6413,1.2685,18.5052,0.0762,13.0017,16.5842,1.2642,18.4417,0.0762,12.9571,19.3619,0
16.5842,1.2642,18.4417,0.0762,12.9571,16.2171,1.2362,18.0335,0.0762,12.6703,18.9333,0
16.2171,1.2362,18.0335,0.0762,12.6703,15.9887,1.2188,17.7795,0.0762,12.4919,18.6667,0
15.9887,1.2188,17.7795,0.0762,12.4919,15.9724,1.2175,17.7614,0.0762,12.4791,18.6476,0
15.9724,1.2175,17.7614,0.0762,12.4791,15.4829,1.1802,17.2171,0.0762,12.0967,18.0762,0
15.4829,1.1802,17.2171,0.0762,12.0967,15.3279,1.1684,17.0447,0.0762,11.9756,17.8952,0
15.3279,1.1684,17.0447,0.0762,11.9756,15.0587,1.1479,16.7454,0.0762,11.7653,17.581,0
15.0587,1.1479,16.7454,0.0762,11.7653,15.1974,1.1585,16.8996,0.0762,11.8737,17.7429,0
15.1974,1.1585,16.8996,0.0762,11.8737,14.7569,1.1249,16.4098,0.0762,11.5295,17.2286,0
14.7569,1.1249,16.4098,0.0762,11.5295,14.8793,1.1342,16.5458,0.0762,11.6251,17.3714,0
14.8793,1.1342,16.5458,0.0762,11.6251,14.6427,1.1162,16.2828,0.0762,11.4403,17.0952,0
14.6427,1.1162,16.2828,0.0762,11.4403,14.4469,1.1013,16.0651,0.0762,11.2873,16.8667,0
14.4469,1.1013,16.0651,0.0762,11.2873,14.5366,1.1081,16.1648,0.0762,11.3574,16.9714,0
14.5366,1.1081,16.1648,0.0762,11.3574,14.9119,1.1367,16.5821,0.0762,11.6506,17.4095,0
14.9119,1.1367,16.5821,0.0762,11.6506,15.7195,1.1983,17.4802,0.0762,12.2816,18.3524,0
15.7195,1.1983,17.4802,0.0762,12.2816,15.6624,1.1939,17.4167,0.0762,12.2369,18.2857,0
15.6624,1.1939,17.4167,0.0762,12.2369,15.8989,1.212,17.6797,0.0762,12.4218,18.5619,0
15.8989,1.212,17.6797,0.0762,12.4218,16.1437,1.2306,17.9519,0.0762,12.613,18.8476,0
16.1437,1.2306,17.9519,0.0762,12.613,16.8289,1.2828,18.7138,0.0762,13.1483,19.6476,0
16.8289,1.2828,18.7138,0.0762,13.1483,16.8942,1.2878,18.7864,0.0762,13.1993,19.7238,0
16.8942,1.2878,18.7864,0.0762,13.1993,16.8044,1.281,18.6866,0.0762,13.1292,19.619,0
16.8044,1.281,18.6866,0.0762,13.1292,16.6494,1.2692,18.5143,0.0762,13.0081,19.4381,0
16.6494,1.2692,18.5143,0.0762,13.0081,16.4944,1.2573,18.3419,0.0762,12.887,19.2571,0
16.4944,1.2573,18.3419,0.0762,12.887,16.4781,1.2561,18.3238,0.0762,12.8743,19.2381,0
16.4781,1.2561,18.3238,0.0762,12.8743,16.4292,1.2524,18.2694,0.0762,12.836,19.181,0
16.4292,1.2524,18.2694,0.0762,12.836,16.6739,1.271,18.5415,0.0762,13.0272,19.4667,0
16.6739,1.271,18.5415,0.0762,13.0272,16.005,1.22,17.7976,0.0762,12.5046,18.6857,0
16.005,1.22,17.7976,0.0762,12.5046,16.266,1.2399,18.0879,0.0762,12.7086,18.9905,0
16.266,1.2399,18.0879,0.0762,12.7086,15.9234,1.2138,17.7069,0.0762,12.4409,18.5905,0
15.9234,1.2138,17.7069,0.0762,12.4409,15.7276,1.1989,17.4892,0.0762,12.2879,18.3619,0
15.7276,1.1989,17.4892,0.0762,12.2879,15.8174,1.2057,17.589,0.0762,12.358,18.4667,0
15.8174,1.2057,17.589,0.0762,12.358,15.6216,1.1908,17.3713,0.0762,12.2051,18.2381,0
15.6216,1.1908,17.3713,0.0762,12.2051,15.54,1.1846,17.2806,0.0762,12.1413,18.1429,0
15.54,1.1846,17.2806,0.0762,12.1413,15.2871,1.1653,16.9994,0.0762,11.9438,17.8476,0
15.2871,1.1653,16.9994,0.0762,11.9438,15.2871,1.1653,16.9994,0.0762,11.9438,17.8476,0
15.2871,1.1653,16.9994,0.0762,11.9438,15.54,1.1846,17.2806,0.0762,12.1413,18.1429,0
15.54,1.1846,17.2806,0.0762,12.1413,15.54,1.1846,17.2806,0.0762,12.1413,18.1429,0
15.54,1.1846,17.2806,0.0762,12.1413,15.3361,1.169,17.0538,0.0762,11.982,17.9048,0
15.3361,1.169,17.0538,0.0762,11.982,15.5645,1.1865,17.3078,0.0762,12.1605,18.1714,0
15.5645,1.1865,17.3078,0.0762,12.1605,15.4258,1.1759,17.1536,0.0762,12.0521,18.0095,0
15.4258,1.1759,17.1536,0.0762,12.0521,15.744,1.2001,17.5074,0.0762,12.3007,18.381,0
15.744,1.2001,17.5074,0.0762,12.3007,15.5808,1.1877,17.3259,0.0762,12.1732,18.1905,0
15.5808,1.1877,17.3259,0.0762,12.1732,15.3524,1.1703,17.072,0.0762,11.9948,17.9238,0
15.3524,1.1703,17.072,0.0762,11.9948,14.6835,1.1193,16.3281,0.0762,11.4721,17.1429,0
14.6835,1.1193,16.3281,0.0762,11.4721,14.6182,1.1143,16.2555,0.0762,11.4211,17.0667,0
14.6182,1.1143,16.2555,0.0762,11.4211,14.6427,1.1162,16.2828,0.0762,11.4403,17.0952,0
14.6427,1.1162,16.2828,0.0762,11.4403,14.8058,1.1286,16.4642,0.0762,11.5677,17.2857,0
14.8058,1.1286,16.4642,0.0762,11.5677,14.7243,1.1224,16.3735,0.0762,11.504,17.1905,0
14.7243,1.1224,16.3735,0.0762,11.504,14.3572,1.0944,15.9653,0.0762,11.2172,16.7619,0
14.3572,1.0944,15.9653,0.0762,11.2172,14.5937,1.1125,16.2283,0.0762,11.402,17.0381,0
14.5937,1.1125,16.2283,0.0762,11.402,14.6753,1.1187,16.319,0.0762,11.4658,17.1333,0
14.6753,1.1187,16.319,0.0762,11.4658,14.4795,1.1038,16.1013,0.0762,11.3128,16.9048,0
14.4795,1.1038,16.1013,0.0762,11.3128,14.659,1.1174,16.3009,0.0762,11.453,17.1143,0
14.659,1.1174,16.3009,0.0762,11.453,17.454,1.1073,17.9092,0.0634,14.4499,17.219,0
17.454,1.1073,17.9092,0.0634,14.4499,18.1008,1.1484,18.5729,0.0634,14.9854,17.8571,0
