@RELATION "B3 - FESA4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
9.8764,0.7603,1.3185,0.077,12.4747,9.7778,0.7527,1.3053,0.077,12.3502,9.92,1
9.7778,0.7527,1.3053,0.077,12.3502,9.9553,0.7664,1.329,0.077,12.5743,10.1,1
9.9553,0.7664,1.329,0.077,12.5743,10.2805,0.7914,1.3724,0.077,12.9851,10.43,1
10.2805,0.7914,1.3724,0.077,12.9851,10.0341,0.7724,1.3395,0.077,12.6739,10.18,1
10.0341,0.7724,1.3395,0.077,12.6739,9.9356,0.7649,1.3264,0.077,12.5494,10.08,1
9.9356,0.7649,1.3264,0.077,12.5494,10.1425,0.7808,1.354,0.077,12.8108,10.29,1
10.1425,0.7808,1.354,0.077,12.8108,10.32,0.7944,1.3777,0.077,13.0349,10.47,1
10.32,0.7944,1.3777,0.077,13.0349,9.9356,0.7649,1.3264,0.077,12.5494,10.08,1
9.9356,0.7649,1.3264,0.077,12.5494,10.1327,0.78,1.3527,0.077,12.7984,10.28,1
10.1327,0.78,1.3527,0.077,12.7984,10.251,0.7891,1.3685,0.077,12.9478,10.4,1
10.251,0.7891,1.3685,0.077,12.9478,10.2017,0.7853,1.3619,0.077,12.8855,10.35,1
10.2017,0.7853,1.3619,0.077,12.8855,10.251,0.7891,1.3685,0.077,12.9478,10.4,1
10.251,0.7891,1.3685,0.077,12.9478,10.1228,0.7793,1.3514,0.077,12.7859,10.27,1
10.1228,0.7793,1.3514,0.077,12.7859,10.2805,0.7914,1.3724,0.077,12.9851,10.43,1
10.2805,0.7914,1.3724,0.077,12.9851,10.4481,0.8043,1.3948,0.077,13.1968,10.6,1
10.4481,0.8043,1.3948,0.077,13.1968,10.5171,0.8096,1.404,0.077,13.2839,10.67,1
10.5171,0.8096,1.404,0.077,13.2839,10.5762,0.8142,1.4119,0.077,13.3586,10.73,1
10.5762,0.8142,1.4119,0.077,13.3586,10.3693,0.7982,1.3843,0.077,13.0972,10.52,1
10.3693,0.7982,1.3843,0.077,13.0972,10.5664,0.8134,1.4106,0.077,13.3462,10.72,1
10.5664,0.8134,1.4106,0.077,13.3462,10.389,0.7998,1.3869,0.077,13.1221,10.54,1
10.389,0.7998,1.3869,0.077,13.1221,10.4087,0.8013,1.3895,0.077,13.147,10.56,1
10.4087,0.8013,1.3895,0.077,13.147,11.1381,0.8574,1.4869,0.077,14.0683,11.3,1
11.1381,0.8574,1.4869,0.077,14.0683,11.3746,0.8756,1.5185,0.077,14.367,11.54,1
11.3746,0.8756,1.5185,0.077,14.367,11.6112,0.8938,1.5501,0.077,14.6658,11.78,1
11.6112,0.8938,1.5501,0.077,14.6658,11.69,0.8999,1.5606,0.077,14.7654,11.86,1
11.69,0.8999,1.5606,0.077,14.7654,12.0745,0.9295,1.6119,0.077,15.251,12.25,1
12.0745,0.9295,1.6119,0.077,15.251,12.3209,0.9485,1.6448,0.077,15.5622,12.5,1
12.3209,0.9485,1.6448,0.077,15.5622,12.3997,0.9546,1.6553,0.077,15.6618,12.58,1
12.3997,0.9546,1.6553,0.077,15.6618,12.2716,0.9447,1.6382,0.077,15.5,12.45,1
12.2716,0.9447,1.6382,0.077,15.5,12.2716,0.9447,1.6382,0.077,15.5,12.45,1
12.2716,0.9447,1.6382,0.077,15.5,12.2716,0.9447,1.6382,0.077,15.5,12.45,1
12.2716,0.9447,1.6382,0.077,15.5,12.3209,0.9485,1.6448,0.077,15.5622,12.5,1
12.3209,0.9485,1.6448,0.077,15.5622,12.3603,0.9515,1.6501,0.077,15.612,12.54,1
12.3603,0.9515,1.6501,0.077,15.612,12.1927,0.9386,1.6277,0.077,15.4004,12.37,1
12.1927,0.9386,1.6277,0.077,15.4004,11.7098,0.9014,1.5632,0.077,14.7903,11.88,1
11.7098,0.9014,1.5632,0.077,14.7903,12.0843,0.9303,1.6132,0.077,15.2634,12.26,1
12.0843,0.9303,1.6132,0.077,15.2634,12.0252,0.9257,1.6053,0.077,15.1887,12.2,1
12.0252,0.9257,1.6053,0.077,15.1887,12.1435,0.9348,1.6211,0.077,15.3381,12.32,1
12.1435,0.9348,1.6211,0.077,15.3381,12.2223,0.9409,1.6316,0.077,15.4377,12.4,1
12.2223,0.9409,1.6316,0.077,15.4377,12.1139,0.9325,1.6172,0.077,15.3008,12.29,1
12.1139,0.9325,1.6172,0.077,15.3008,12.3012,0.947,1.6422,0.077,15.5373,12.48,1
12.3012,0.947,1.6422,0.077,15.5373,11.8379,0.9113,1.5803,0.077,14.9522,12.01,1
11.8379,0.9113,1.5803,0.077,14.9522,12.2125,0.9401,1.6303,0.077,15.4253,12.39,1
12.2125,0.9401,1.6303,0.077,15.4253,12.0745,0.9295,1.6119,0.077,15.251,12.25,1
12.0745,0.9295,1.6119,0.077,15.251,12.173,0.9371,1.6251,0.077,15.3755,12.35,1
12.173,0.9371,1.6251,0.077,15.3755,12.3012,0.947,1.6422,0.077,15.5373,12.48,1
12.3012,0.947,1.6422,0.077,15.5373,12.2815,0.9454,1.6395,0.077,15.5124,12.46,1
12.2815,0.9454,1.6395,0.077,15.5124,11.828,0.9105,1.579,0.077,14.9397,12.0,1
11.828,0.9105,1.579,0.077,14.9397,12.0252,0.9257,1.6053,0.077,15.1887,12.2,1
12.0252,0.9257,1.6053,0.077,15.1887,11.828,0.9105,1.579,0.077,14.9397,12.0,1
11.828,0.9105,1.579,0.077,14.9397,11.6309,0.8954,1.5527,0.077,14.6907,11.8,1
11.6309,0.8954,1.5527,0.077,14.6907,11.7295,0.903,1.5658,0.077,14.8152,11.9,1
11.7295,0.903,1.5658,0.077,14.8152,11.7295,0.903,1.5658,0.077,14.8152,11.9,1
11.7295,0.903,1.5658,0.077,14.8152,11.7295,0.903,1.5658,0.077,14.8152,11.9,1
11.7295,0.903,1.5658,0.077,14.8152,11.6309,0.8954,1.5527,0.077,14.6907,11.8,1
11.6309,0.8954,1.5527,0.077,14.6907,11.4042,0.8779,1.5224,0.077,14.4044,11.57,1
11.4042,0.8779,1.5224,0.077,14.4044,11.5718,0.8908,1.5448,0.077,14.616,11.74,1
11.5718,0.8908,1.5448,0.077,14.616,12.035,0.9265,1.6066,0.077,15.2012,12.21,1
12.035,0.9265,1.6066,0.077,15.2012,11.897,0.9159,1.5882,0.077,15.0269,12.07,0
11.897,0.9159,1.5882,0.077,15.0269,11.7788,0.9067,1.5724,0.077,14.8775,11.95,1
11.7788,0.9067,1.5724,0.077,14.8775,11.7295,0.903,1.5658,0.077,14.8152,11.9,1
11.7295,0.903,1.5658,0.077,14.8152,11.6802,0.8992,1.5593,0.077,14.753,11.85,1
11.6802,0.8992,1.5593,0.077,14.753,11.4436,0.8809,1.5277,0.077,14.4542,11.61,1
11.4436,0.8809,1.5277,0.077,14.4542,11.4338,0.8802,1.5264,0.077,14.4417,11.6,1
11.4338,0.8802,1.5264,0.077,14.4417,11.4141,0.8787,1.5237,0.077,14.4168,11.58,1
11.4141,0.8787,1.5237,0.077,14.4168,11.4929,0.8847,1.5343,0.077,14.5164,11.66,1
11.4929,0.8847,1.5343,0.077,14.5164,11.5816,0.8916,1.5461,0.077,14.6285,11.75,1
11.5816,0.8916,1.5461,0.077,14.6285,11.6605,0.8976,1.5566,0.077,14.7281,11.83,1
11.6605,0.8976,1.5566,0.077,14.7281,11.5521,0.8893,1.5422,0.077,14.5911,11.72,1
11.5521,0.8893,1.5422,0.077,14.5911,11.5718,0.8908,1.5448,0.077,14.616,11.74,1
11.5718,0.8908,1.5448,0.077,14.616,11.2564,0.8665,1.5027,0.077,14.2177,11.42,1
11.2564,0.8665,1.5027,0.077,14.2177,11.2071,0.8627,1.4961,0.077,14.1554,11.37,1
11.2071,0.8627,1.4961,0.077,14.1554,11.2662,0.8673,1.504,0.077,14.2301,11.43,1
11.2662,0.8673,1.504,0.077,14.2301,11.2169,0.8635,1.4974,0.077,14.1679,11.38,1
11.2169,0.8635,1.4974,0.077,14.1679,11.1085,0.8552,1.4829,0.077,14.0309,11.27,1
11.1085,0.8552,1.4829,0.077,14.0309,11.1676,0.8597,1.4908,0.077,14.1056,11.33,1
11.1676,0.8597,1.4908,0.077,14.1056,11.1874,0.8612,1.4935,0.077,14.1305,11.35,1
