@RELATION "B3 - GGBR4"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao2 NUMERIC
@ATTRIBUTE high2 NUMERIC
@ATTRIBUTE low2 NUMERIC
@ATTRIBUTE open2 NUMERIC
@ATTRIBUTE volume2 NUMERIC
@ATTRIBUTE cotacao3 NUMERIC
@ATTRIBUTE high3 NUMERIC
@ATTRIBUTE low3 NUMERIC
@ATTRIBUTE open3 NUMERIC
@ATTRIBUTE volume3 NUMERIC
@ATTRIBUTE cotacao4 NUMERIC
@ATTRIBUTE high4 NUMERIC
@ATTRIBUTE low4 NUMERIC
@ATTRIBUTE open4 NUMERIC
@ATTRIBUTE volume4 NUMERIC
@ATTRIBUTE cotacao5 NUMERIC
@ATTRIBUTE high5 NUMERIC
@ATTRIBUTE low5 NUMERIC
@ATTRIBUTE open5 NUMERIC
@ATTRIBUTE volume5 NUMERIC
@ATTRIBUTE cotacao6 NUMERIC
@ATTRIBUTE high6 NUMERIC
@ATTRIBUTE low6 NUMERIC
@ATTRIBUTE open6 NUMERIC
@ATTRIBUTE volume6 NUMERIC
@ATTRIBUTE cotacao7 NUMERIC
@ATTRIBUTE high7 NUMERIC
@ATTRIBUTE low7 NUMERIC
@ATTRIBUTE open7 NUMERIC
@ATTRIBUTE volume7 NUMERIC
@ATTRIBUTE cotacao8 NUMERIC
@ATTRIBUTE high8 NUMERIC
@ATTRIBUTE low8 NUMERIC
@ATTRIBUTE open8 NUMERIC
@ATTRIBUTE volume8 NUMERIC
@ATTRIBUTE cotacao9 NUMERIC
@ATTRIBUTE high9 NUMERIC
@ATTRIBUTE low9 NUMERIC
@ATTRIBUTE open9 NUMERIC
@ATTRIBUTE volume9 NUMERIC
@ATTRIBUTE cotacao10 NUMERIC
@ATTRIBUTE high10 NUMERIC
@ATTRIBUTE low10 NUMERIC
@ATTRIBUTE open10 NUMERIC
@ATTRIBUTE volume10 NUMERIC
@ATTRIBUTE cotacao11 NUMERIC
@ATTRIBUTE high11 NUMERIC
@ATTRIBUTE low11 NUMERIC
@ATTRIBUTE open11 NUMERIC
@ATTRIBUTE volume11 NUMERIC
@ATTRIBUTE cotacao12 NUMERIC
@ATTRIBUTE high12 NUMERIC
@ATTRIBUTE low12 NUMERIC
@ATTRIBUTE open12 NUMERIC
@ATTRIBUTE volume12 NUMERIC
@ATTRIBUTE cotacao13 NUMERIC
@ATTRIBUTE high13 NUMERIC
@ATTRIBUTE low13 NUMERIC
@ATTRIBUTE open13 NUMERIC
@ATTRIBUTE volume13 NUMERIC
@ATTRIBUTE cotacao14 NUMERIC
@ATTRIBUTE high14 NUMERIC
@ATTRIBUTE low14 NUMERIC
@ATTRIBUTE open14 NUMERIC
@ATTRIBUTE volume14 NUMERIC
@ATTRIBUTE cotacao15 NUMERIC
@ATTRIBUTE high15 NUMERIC
@ATTRIBUTE low15 NUMERIC
@ATTRIBUTE open15 NUMERIC
@ATTRIBUTE volume15 NUMERIC
@ATTRIBUTE cotacao16 NUMERIC
@ATTRIBUTE high16 NUMERIC
@ATTRIBUTE low16 NUMERIC
@ATTRIBUTE open16 NUMERIC
@ATTRIBUTE volume16 NUMERIC
@ATTRIBUTE cotacao17 NUMERIC
@ATTRIBUTE high17 NUMERIC
@ATTRIBUTE low17 NUMERIC
@ATTRIBUTE open17 NUMERIC
@ATTRIBUTE volume17 NUMERIC
@ATTRIBUTE cotacao18 NUMERIC
@ATTRIBUTE high18 NUMERIC
@ATTRIBUTE low18 NUMERIC
@ATTRIBUTE open18 NUMERIC
@ATTRIBUTE volume18 NUMERIC
@ATTRIBUTE cotacao19 NUMERIC
@ATTRIBUTE high19 NUMERIC
@ATTRIBUTE low19 NUMERIC
@ATTRIBUTE open19 NUMERIC
@ATTRIBUTE volume19 NUMERIC
@ATTRIBUTE cotacao20 NUMERIC
@ATTRIBUTE high20 NUMERIC
@ATTRIBUTE low20 NUMERIC
@ATTRIBUTE open20 NUMERIC
@ATTRIBUTE volume20 NUMERIC
@ATTRIBUTE cotacao21 NUMERIC
@ATTRIBUTE high21 NUMERIC
@ATTRIBUTE low21 NUMERIC
@ATTRIBUTE open21 NUMERIC
@ATTRIBUTE volume21 NUMERIC
@ATTRIBUTE cotacao22 NUMERIC
@ATTRIBUTE high22 NUMERIC
@ATTRIBUTE low22 NUMERIC
@ATTRIBUTE open22 NUMERIC
@ATTRIBUTE volume22 NUMERIC
@ATTRIBUTE cotacao23 NUMERIC
@ATTRIBUTE high23 NUMERIC
@ATTRIBUTE low23 NUMERIC
@ATTRIBUTE open23 NUMERIC
@ATTRIBUTE volume23 NUMERIC
@ATTRIBUTE cotacao24 NUMERIC
@ATTRIBUTE high24 NUMERIC
@ATTRIBUTE low24 NUMERIC
@ATTRIBUTE open24 NUMERIC
@ATTRIBUTE volume24 NUMERIC
@ATTRIBUTE cotacao25 NUMERIC
@ATTRIBUTE high25 NUMERIC
@ATTRIBUTE low25 NUMERIC
@ATTRIBUTE open25 NUMERIC
@ATTRIBUTE volume25 NUMERIC
@ATTRIBUTE cotacao26 NUMERIC
@ATTRIBUTE high26 NUMERIC
@ATTRIBUTE low26 NUMERIC
@ATTRIBUTE open26 NUMERIC
@ATTRIBUTE volume26 NUMERIC
@ATTRIBUTE cotacao27 NUMERIC
@ATTRIBUTE high27 NUMERIC
@ATTRIBUTE low27 NUMERIC
@ATTRIBUTE open27 NUMERIC
@ATTRIBUTE volume27 NUMERIC
@ATTRIBUTE cotacao28 NUMERIC
@ATTRIBUTE high28 NUMERIC
@ATTRIBUTE low28 NUMERIC
@ATTRIBUTE open28 NUMERIC
@ATTRIBUTE volume28 NUMERIC
@ATTRIBUTE cotacao29 NUMERIC
@ATTRIBUTE high29 NUMERIC
@ATTRIBUTE low29 NUMERIC
@ATTRIBUTE open29 NUMERIC
@ATTRIBUTE volume29 NUMERIC
@ATTRIBUTE cotacao30 NUMERIC
@ATTRIBUTE high30 NUMERIC
@ATTRIBUTE low30 NUMERIC
@ATTRIBUTE open30 NUMERIC
@ATTRIBUTE volume30 NUMERIC
@ATTRIBUTE cotacao31 NUMERIC
@ATTRIBUTE high31 NUMERIC
@ATTRIBUTE low31 NUMERIC
@ATTRIBUTE open31 NUMERIC
@ATTRIBUTE volume31 NUMERIC
@ATTRIBUTE cotacao32 NUMERIC
@ATTRIBUTE high32 NUMERIC
@ATTRIBUTE low32 NUMERIC
@ATTRIBUTE open32 NUMERIC
@ATTRIBUTE volume32 NUMERIC
@ATTRIBUTE cotacao33 NUMERIC
@ATTRIBUTE high33 NUMERIC
@ATTRIBUTE low33 NUMERIC
@ATTRIBUTE open33 NUMERIC
@ATTRIBUTE volume33 NUMERIC
@ATTRIBUTE cotacao34 NUMERIC
@ATTRIBUTE high34 NUMERIC
@ATTRIBUTE low34 NUMERIC
@ATTRIBUTE open34 NUMERIC
@ATTRIBUTE volume34 NUMERIC
@ATTRIBUTE cotacao35 NUMERIC
@ATTRIBUTE high35 NUMERIC
@ATTRIBUTE low35 NUMERIC
@ATTRIBUTE open35 NUMERIC
@ATTRIBUTE volume35 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,16.9714,16.9714,16.4762,16.6667,61718880.3176,16.5048,16.8,16.3524,16.6857,73932285.021,16.7619,17.3143,16.5905,17.1429,115501418.5829,17.2095,17.2952,16.8571,17.2286,102455452.0792,17.3429,17.5048,17.1429,17.2667,51508187.8647,17.2667,17.5905,17.0762,17.3238,117506698.0834,17.2381,17.6381,17.181,17.3905,130551163.0872,17.3905,18.0476,17.2476,17.7429,144538350.6411,18.381,18.5619,17.8476,17.8857,225797221.7143,0
18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,16.9714,16.9714,16.4762,16.6667,61718880.3176,16.5048,16.8,16.3524,16.6857,73932285.021,16.7619,17.3143,16.5905,17.1429,115501418.5829,17.2095,17.2952,16.8571,17.2286,102455452.0792,17.3429,17.5048,17.1429,17.2667,51508187.8647,17.2667,17.5905,17.0762,17.3238,117506698.0834,17.2381,17.6381,17.181,17.3905,130551163.0872,18.0095,18.5619,18.0095,18.3333,161243424.3459,1
18.0095,18.5619,18.0095,18.3333,161243424.3459,18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,16.9714,16.9714,16.4762,16.6667,61718880.3176,16.5048,16.8,16.3524,16.6857,73932285.021,16.7619,17.3143,16.5905,17.1429,115501418.5829,17.2095,17.2952,16.8571,17.2286,102455452.0792,17.3429,17.5048,17.1429,17.2667,51508187.8647,17.2667,17.5905,17.0762,17.3238,117506698.0834,18.3238,18.419,17.9143,18.0952,154200623.8939,0
18.3238,18.419,17.9143,18.0952,154200623.8939,18.0095,18.5619,18.0095,18.3333,161243424.3459,18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,16.9714,16.9714,16.4762,16.6667,61718880.3176,16.5048,16.8,16.3524,16.6857,73932285.021,16.7619,17.3143,16.5905,17.1429,115501418.5829,17.2095,17.2952,16.8571,17.2286,102455452.0792,17.3429,17.5048,17.1429,17.2667,51508187.8647,17.9524,18.4667,17.7619,18.3143,150078880.3927,0
17.9524,18.4667,17.7619,18.3143,150078880.3927,18.3238,18.419,17.9143,18.0952,154200623.8939,18.0095,18.5619,18.0095,18.3333,161243424.3459,18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,16.9714,16.9714,16.4762,16.6667,61718880.3176,16.5048,16.8,16.3524,16.6857,73932285.021,16.7619,17.3143,16.5905,17.1429,115501418.5829,17.2095,17.2952,16.8571,17.2286,102455452.0792,17.619,18.1714,17.4952,18.1238,168620125.848,1
17.619,18.1714,17.4952,18.1238,168620125.848,17.9524,18.4667,17.7619,18.3143,150078880.3927,18.3238,18.419,17.9143,18.0952,154200623.8939,18.0095,18.5619,18.0095,18.3333,161243424.3459,18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,16.9714,16.9714,16.4762,16.6667,61718880.3176,16.5048,16.8,16.3524,16.6857,73932285.021,16.7619,17.3143,16.5905,17.1429,115501418.5829,17.4952,17.6762,17.2667,17.6667,175220777.5999,1
17.4952,17.6762,17.2667,17.6667,175220777.5999,17.619,18.1714,17.4952,18.1238,168620125.848,17.9524,18.4667,17.7619,18.3143,150078880.3927,18.3238,18.419,17.9143,18.0952,154200623.8939,18.0095,18.5619,18.0095,18.3333,161243424.3459,18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,16.9714,16.9714,16.4762,16.6667,61718880.3176,16.5048,16.8,16.3524,16.6857,73932285.021,17.2857,17.6,17.2286,17.5048,119479572.484,1
17.2857,17.6,17.2286,17.5048,119479572.484,17.4952,17.6762,17.2667,17.6667,175220777.5999,17.619,18.1714,17.4952,18.1238,168620125.848,17.9524,18.4667,17.7619,18.3143,150078880.3927,18.3238,18.419,17.9143,18.0952,154200623.8939,18.0095,18.5619,18.0095,18.3333,161243424.3459,18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,16.9714,16.9714,16.4762,16.6667,61718880.3176,17.381,17.5905,17.2095,17.3333,91996163.7262,0
17.381,17.5905,17.2095,17.3333,91996163.7262,17.2857,17.6,17.2286,17.5048,119479572.484,17.4952,17.6762,17.2667,17.6667,175220777.5999,17.619,18.1714,17.4952,18.1238,168620125.848,17.9524,18.4667,17.7619,18.3143,150078880.3927,18.3238,18.419,17.9143,18.0952,154200623.8939,18.0095,18.5619,18.0095,18.3333,161243424.3459,18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.2667,17.2667,16.8095,17.1429,89808217.8256,17.0667,17.4,17.0667,17.3333,88137951.3251,1
17.0667,17.4,17.0667,17.3333,88137951.3251,17.381,17.5905,17.2095,17.3333,91996163.7262,17.2857,17.6,17.2286,17.5048,119479572.484,17.4952,17.6762,17.2667,17.6667,175220777.5999,17.619,18.1714,17.4952,18.1238,168620125.848,17.9524,18.4667,17.7619,18.3143,150078880.3927,18.3238,18.419,17.9143,18.0952,154200623.8939,18.0095,18.5619,18.0095,18.3333,161243424.3459,18.381,18.5619,17.8476,17.8857,225797221.7143,17.9714,18.181,17.4762,17.4762,246435634.2701,17.0762,17.2762,16.9333,17.0762,125819325.4858,17.019,17.381,16.9333,17.2286,104317161.9297,17.1429,17.2381,16.9048,16.9524,99698578.3784,16.9524,16.981,16.7619,16.9524,157710683.5949,17.219,17.6857,17.1714,17.5714,227152209.9646,17.3714,17.7429,17.2667,17.6857,128852747.1367,17.5429,17.619,17.0571,17.1429,115132061.1328,17.0381,17.3524,16.9238,17.181,102278149.0791,17.1714,17.5048,17.0,17.4952,110647120.5315,17.3048,17.7143,17.2,17.4,129588019.0869,17.5619,17.9524,17.4952,17.8857,151547366.2931,17.8095,17.981,17.619,17.8571,111511781.8817,17.7619,17.819,17.2952,17.4381,88693640.7252,17.5238,17.6476,17.0095,17.0952,121390588.2345,17.0286,17.219,16.9143,17.0857,97924172.8779,17.1524,17.2,16.7619,16.9524,96550399.0775,16.7714,17.1333,16.7524,16.9143,99817867.8284,16.8762,17.2286,16.7143,17.1048,124620768.3355,16.8762,17.7905,16.8762,17.7524,204234224.3081,17.6571,17.8,17.3524,17.7143,128895203.8867,17.581,17.581,17.0,17.0,86210126.1245,17.2381,17.9333,17.2381,17.5524,78241746.4723,17.6,17.8952,17.4857,17.8571,65052910.6685,17.9524,17.9524,17.3143,17.4095,97901496.0279,17.419,17.4762,17.1619,17.3714,41276651.8617,17.0381,17.3238,16.8286,17.0476,125559868.3857,1
