@RELATION "B3 - USIM3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl26 NUMERIC
@ATTRIBUTE pvpa26 NUMERIC
@ATTRIBUTE psr26 NUMERIC
@ATTRIBUTE roe26 NUMERIC
@ATTRIBUTE ev_ebit26 NUMERIC
@ATTRIBUTE pl27 NUMERIC
@ATTRIBUTE pvpa27 NUMERIC
@ATTRIBUTE psr27 NUMERIC
@ATTRIBUTE roe27 NUMERIC
@ATTRIBUTE ev_ebit27 NUMERIC
@ATTRIBUTE pl28 NUMERIC
@ATTRIBUTE pvpa28 NUMERIC
@ATTRIBUTE psr28 NUMERIC
@ATTRIBUTE roe28 NUMERIC
@ATTRIBUTE ev_ebit28 NUMERIC
@ATTRIBUTE pl29 NUMERIC
@ATTRIBUTE pvpa29 NUMERIC
@ATTRIBUTE psr29 NUMERIC
@ATTRIBUTE roe29 NUMERIC
@ATTRIBUTE ev_ebit29 NUMERIC
@ATTRIBUTE pl30 NUMERIC
@ATTRIBUTE pvpa30 NUMERIC
@ATTRIBUTE psr30 NUMERIC
@ATTRIBUTE roe30 NUMERIC
@ATTRIBUTE ev_ebit30 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,44.1176,0.5141,0.7509,0.0117,9.0257,43.48,0.5067,0.7401,0.0117,8.8953,44.9464,0.5237,0.7651,0.0117,9.1953,44.9464,0.5237,0.7651,0.0117,9.1953,44.8826,0.523,0.764,0.0117,9.1822,45.5839,0.5312,0.7759,0.0117,9.3257,45.4564,0.5297,0.7737,0.0117,9.2996,46.0939,0.5371,0.7846,0.0117,9.43,24.7611,0.5406,0.7929,0.0218,10.2354,7.32,1
24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,44.1176,0.5141,0.7509,0.0117,9.0257,43.48,0.5067,0.7401,0.0117,8.8953,44.9464,0.5237,0.7651,0.0117,9.1953,44.9464,0.5237,0.7651,0.0117,9.1953,44.8826,0.523,0.764,0.0117,9.1822,45.5839,0.5312,0.7759,0.0117,9.3257,45.4564,0.5297,0.7737,0.0117,9.2996,24.8288,0.5421,0.7951,0.0218,10.2634,7.34,1
24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,44.1176,0.5141,0.7509,0.0117,9.0257,43.48,0.5067,0.7401,0.0117,8.8953,44.9464,0.5237,0.7651,0.0117,9.1953,44.9464,0.5237,0.7651,0.0117,9.1953,44.8826,0.523,0.764,0.0117,9.1822,45.5839,0.5312,0.7759,0.0117,9.3257,24.4229,0.5332,0.7821,0.0218,10.0956,7.22,1
24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,44.1176,0.5141,0.7509,0.0117,9.0257,43.48,0.5067,0.7401,0.0117,8.8953,44.9464,0.5237,0.7651,0.0117,9.1953,44.9464,0.5237,0.7651,0.0117,9.1953,44.8826,0.523,0.764,0.0117,9.1822,24.4567,0.534,0.7831,0.0218,10.1096,7.23,1
24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,44.1176,0.5141,0.7509,0.0117,9.0257,43.48,0.5067,0.7401,0.0117,8.8953,44.9464,0.5237,0.7651,0.0117,9.1953,44.9464,0.5237,0.7651,0.0117,9.1953,24.4567,0.534,0.7831,0.0218,10.1096,7.23,1
24.4567,0.534,0.7831,0.0218,10.1096,24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,44.1176,0.5141,0.7509,0.0117,9.0257,43.48,0.5067,0.7401,0.0117,8.8953,44.9464,0.5237,0.7651,0.0117,9.1953,24.8288,0.5421,0.7951,0.0218,10.2634,7.34,1
24.8288,0.5421,0.7951,0.0218,10.2634,24.4567,0.534,0.7831,0.0218,10.1096,24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,44.1176,0.5141,0.7509,0.0117,9.0257,43.48,0.5067,0.7401,0.0117,8.8953,25.9112,0.5657,0.8297,0.0218,10.7109,7.66,1
25.9112,0.5657,0.8297,0.0218,10.7109,24.8288,0.5421,0.7951,0.0218,10.2634,24.4567,0.534,0.7831,0.0218,10.1096,24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,44.1176,0.5141,0.7509,0.0117,9.0257,25.8774,0.565,0.8286,0.0218,10.6969,7.65,1
25.8774,0.565,0.8286,0.0218,10.6969,25.9112,0.5657,0.8297,0.0218,10.7109,24.8288,0.5421,0.7951,0.0218,10.2634,24.4567,0.534,0.7831,0.0218,10.1096,24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,44.5638,0.5193,0.7585,0.0117,9.117,25.3362,0.5532,0.8113,0.0218,10.4732,7.49,1
25.3362,0.5532,0.8113,0.0218,10.4732,25.8774,0.565,0.8286,0.0218,10.6969,25.9112,0.5657,0.8297,0.0218,10.7109,24.8288,0.5421,0.7951,0.0218,10.2634,24.4567,0.534,0.7831,0.0218,10.1096,24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,46.3489,0.5401,0.7889,0.0117,9.4822,24.795,0.5414,0.794,0.0218,10.2494,7.33,1
24.795,0.5414,0.794,0.0218,10.2494,25.3362,0.5532,0.8113,0.0218,10.4732,25.8774,0.565,0.8286,0.0218,10.6969,25.9112,0.5657,0.8297,0.0218,10.7109,24.8288,0.5421,0.7951,0.0218,10.2634,24.4567,0.534,0.7831,0.0218,10.1096,24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,47.2415,0.5505,0.8041,0.0117,9.6648,25.0317,0.5465,0.8016,0.0218,10.3473,7.4,1
25.0317,0.5465,0.8016,0.0218,10.3473,24.795,0.5414,0.794,0.0218,10.2494,25.3362,0.5532,0.8113,0.0218,10.4732,25.8774,0.565,0.8286,0.0218,10.6969,25.9112,0.5657,0.8297,0.0218,10.7109,24.8288,0.5421,0.7951,0.0218,10.2634,24.4567,0.534,0.7831,0.0218,10.1096,24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,47.4965,0.5535,0.8085,0.0117,9.717,24.6935,0.5391,0.7907,0.0218,10.2075,7.3,1
24.6935,0.5391,0.7907,0.0218,10.2075,25.0317,0.5465,0.8016,0.0218,10.3473,24.795,0.5414,0.794,0.0218,10.2494,25.3362,0.5532,0.8113,0.0218,10.4732,25.8774,0.565,0.8286,0.0218,10.6969,25.9112,0.5657,0.8297,0.0218,10.7109,24.8288,0.5421,0.7951,0.0218,10.2634,24.4567,0.534,0.7831,0.0218,10.1096,24.4567,0.534,0.7831,0.0218,10.1096,24.4229,0.5332,0.7821,0.0218,10.0956,24.8288,0.5421,0.7951,0.0218,10.2634,24.7611,0.5406,0.7929,0.0218,10.2354,24.8626,0.5428,0.7961,0.0218,10.2774,24.4229,0.5332,0.7821,0.0218,10.0956,24.9641,0.545,0.7994,0.0218,10.3193,24.5582,0.5362,0.7864,0.0218,10.1516,24.1861,0.5281,0.7745,0.0218,9.9977,45.5201,0.5304,0.7748,0.0117,9.3126,46.2214,0.5386,0.7868,0.0117,9.4561,46.4127,0.5408,0.79,0.0117,9.4952,46.9865,0.5475,0.7998,0.0117,9.6126,47.8153,0.5572,0.8139,0.0117,9.7822,48.6441,0.5668,0.828,0.0117,9.9517,50.1742,0.5847,0.854,0.0117,10.2648,50.0467,0.5832,0.8519,0.0117,10.2387,48.3253,0.5631,0.8226,0.0117,9.8865,47.3053,0.5512,0.8052,0.0117,9.6778,46.4765,0.5416,0.7911,0.0117,9.5083,48.0703,0.5602,0.8182,0.0117,9.8344,48.0703,0.5602,0.8182,0.0117,9.8344,24.5243,0.5354,0.7853,0.0218,10.1376,7.25,1
