@RELATION "B3 - GGBR3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao2 NUMERIC
@ATTRIBUTE high2 NUMERIC
@ATTRIBUTE low2 NUMERIC
@ATTRIBUTE open2 NUMERIC
@ATTRIBUTE volume2 NUMERIC
@ATTRIBUTE cotacao3 NUMERIC
@ATTRIBUTE high3 NUMERIC
@ATTRIBUTE low3 NUMERIC
@ATTRIBUTE open3 NUMERIC
@ATTRIBUTE volume3 NUMERIC
@ATTRIBUTE cotacao4 NUMERIC
@ATTRIBUTE high4 NUMERIC
@ATTRIBUTE low4 NUMERIC
@ATTRIBUTE open4 NUMERIC
@ATTRIBUTE volume4 NUMERIC
@ATTRIBUTE cotacao5 NUMERIC
@ATTRIBUTE high5 NUMERIC
@ATTRIBUTE low5 NUMERIC
@ATTRIBUTE open5 NUMERIC
@ATTRIBUTE volume5 NUMERIC
@ATTRIBUTE cotacao6 NUMERIC
@ATTRIBUTE high6 NUMERIC
@ATTRIBUTE low6 NUMERIC
@ATTRIBUTE open6 NUMERIC
@ATTRIBUTE volume6 NUMERIC
@ATTRIBUTE cotacao7 NUMERIC
@ATTRIBUTE high7 NUMERIC
@ATTRIBUTE low7 NUMERIC
@ATTRIBUTE open7 NUMERIC
@ATTRIBUTE volume7 NUMERIC
@ATTRIBUTE cotacao8 NUMERIC
@ATTRIBUTE high8 NUMERIC
@ATTRIBUTE low8 NUMERIC
@ATTRIBUTE open8 NUMERIC
@ATTRIBUTE volume8 NUMERIC
@ATTRIBUTE cotacao9 NUMERIC
@ATTRIBUTE high9 NUMERIC
@ATTRIBUTE low9 NUMERIC
@ATTRIBUTE open9 NUMERIC
@ATTRIBUTE volume9 NUMERIC
@ATTRIBUTE cotacao10 NUMERIC
@ATTRIBUTE high10 NUMERIC
@ATTRIBUTE low10 NUMERIC
@ATTRIBUTE open10 NUMERIC
@ATTRIBUTE volume10 NUMERIC
@ATTRIBUTE cotacao11 NUMERIC
@ATTRIBUTE high11 NUMERIC
@ATTRIBUTE low11 NUMERIC
@ATTRIBUTE open11 NUMERIC
@ATTRIBUTE volume11 NUMERIC
@ATTRIBUTE cotacao12 NUMERIC
@ATTRIBUTE high12 NUMERIC
@ATTRIBUTE low12 NUMERIC
@ATTRIBUTE open12 NUMERIC
@ATTRIBUTE volume12 NUMERIC
@ATTRIBUTE cotacao13 NUMERIC
@ATTRIBUTE high13 NUMERIC
@ATTRIBUTE low13 NUMERIC
@ATTRIBUTE open13 NUMERIC
@ATTRIBUTE volume13 NUMERIC
@ATTRIBUTE cotacao14 NUMERIC
@ATTRIBUTE high14 NUMERIC
@ATTRIBUTE low14 NUMERIC
@ATTRIBUTE open14 NUMERIC
@ATTRIBUTE volume14 NUMERIC
@ATTRIBUTE cotacao15 NUMERIC
@ATTRIBUTE high15 NUMERIC
@ATTRIBUTE low15 NUMERIC
@ATTRIBUTE open15 NUMERIC
@ATTRIBUTE volume15 NUMERIC
@ATTRIBUTE cotacao16 NUMERIC
@ATTRIBUTE high16 NUMERIC
@ATTRIBUTE low16 NUMERIC
@ATTRIBUTE open16 NUMERIC
@ATTRIBUTE volume16 NUMERIC
@ATTRIBUTE cotacao17 NUMERIC
@ATTRIBUTE high17 NUMERIC
@ATTRIBUTE low17 NUMERIC
@ATTRIBUTE open17 NUMERIC
@ATTRIBUTE volume17 NUMERIC
@ATTRIBUTE cotacao18 NUMERIC
@ATTRIBUTE high18 NUMERIC
@ATTRIBUTE low18 NUMERIC
@ATTRIBUTE open18 NUMERIC
@ATTRIBUTE volume18 NUMERIC
@ATTRIBUTE cotacao19 NUMERIC
@ATTRIBUTE high19 NUMERIC
@ATTRIBUTE low19 NUMERIC
@ATTRIBUTE open19 NUMERIC
@ATTRIBUTE volume19 NUMERIC
@ATTRIBUTE cotacao20 NUMERIC
@ATTRIBUTE high20 NUMERIC
@ATTRIBUTE low20 NUMERIC
@ATTRIBUTE open20 NUMERIC
@ATTRIBUTE volume20 NUMERIC
@ATTRIBUTE cotacao21 NUMERIC
@ATTRIBUTE high21 NUMERIC
@ATTRIBUTE low21 NUMERIC
@ATTRIBUTE open21 NUMERIC
@ATTRIBUTE volume21 NUMERIC
@ATTRIBUTE cotacao22 NUMERIC
@ATTRIBUTE high22 NUMERIC
@ATTRIBUTE low22 NUMERIC
@ATTRIBUTE open22 NUMERIC
@ATTRIBUTE volume22 NUMERIC
@ATTRIBUTE cotacao23 NUMERIC
@ATTRIBUTE high23 NUMERIC
@ATTRIBUTE low23 NUMERIC
@ATTRIBUTE open23 NUMERIC
@ATTRIBUTE volume23 NUMERIC
@ATTRIBUTE cotacao24 NUMERIC
@ATTRIBUTE high24 NUMERIC
@ATTRIBUTE low24 NUMERIC
@ATTRIBUTE open24 NUMERIC
@ATTRIBUTE volume24 NUMERIC
@ATTRIBUTE cotacao25 NUMERIC
@ATTRIBUTE high25 NUMERIC
@ATTRIBUTE low25 NUMERIC
@ATTRIBUTE open25 NUMERIC
@ATTRIBUTE volume25 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.019,7.0952,6.7333,6.8762,57761.55,6.9524,7.0857,6.8381,6.8476,100415.7,6.8952,6.9905,6.6762,6.8095,648220.6502,6.8762,7.0857,6.7238,7.0,223514.5501,7.0762,7.0762,6.8667,6.9333,273099.7501,6.9905,7.1619,6.9905,7.1238,291088.3501,7.0667,7.2857,7.0,7.2,105148.05,7.2095,7.2095,6.9238,7.0762,335195.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,0
7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.019,7.0952,6.7333,6.8762,57761.55,6.9524,7.0857,6.8381,6.8476,100415.7,6.8952,6.9905,6.6762,6.8095,648220.6502,6.8762,7.0857,6.7238,7.0,223514.5501,7.0762,7.0762,6.8667,6.9333,273099.7501,6.9905,7.1619,6.9905,7.1238,291088.3501,7.0667,7.2857,7.0,7.2,105148.05,7.6667,7.8571,7.6667,7.819,212618.7001,0
7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.019,7.0952,6.7333,6.8762,57761.55,6.9524,7.0857,6.8381,6.8476,100415.7,6.8952,6.9905,6.6762,6.8095,648220.6502,6.8762,7.0857,6.7238,7.0,223514.5501,7.0762,7.0762,6.8667,6.9333,273099.7501,6.9905,7.1619,6.9905,7.1238,291088.3501,7.8286,7.8286,7.7143,7.7143,184697.1001,0
7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.019,7.0952,6.7333,6.8762,57761.55,6.9524,7.0857,6.8381,6.8476,100415.7,6.8952,6.9905,6.6762,6.8095,648220.6502,6.8762,7.0857,6.7238,7.0,223514.5501,7.0762,7.0762,6.8667,6.9333,273099.7501,8.0,8.1905,7.8286,7.8286,8342702.5524,0
8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.019,7.0952,6.7333,6.8762,57761.55,6.9524,7.0857,6.8381,6.8476,100415.7,6.8952,6.9905,6.6762,6.8095,648220.6502,6.8762,7.0857,6.7238,7.0,223514.5501,7.9333,8.181,7.8571,8.181,8262870.0024,0
7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.019,7.0952,6.7333,6.8762,57761.55,6.9524,7.0857,6.8381,6.8476,100415.7,6.8952,6.9905,6.6762,6.8095,648220.6502,7.8476,7.9333,7.6952,7.8952,5608181.2516,0
7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.019,7.0952,6.7333,6.8762,57761.55,6.9524,7.0857,6.8381,6.8476,100415.7,8.0,8.0762,7.8095,7.8952,9595409.2527,0
8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.019,7.0952,6.7333,6.8762,57761.55,7.9524,8.2,7.8286,8.0286,4817322.3014,0
7.9524,8.2,7.8286,8.0286,4817322.3014,8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.3714,7.4952,7.0857,7.0952,283036.9501,7.9048,8.019,7.7048,8.0,1170003.4503,0
7.9048,8.019,7.7048,8.0,1170003.4503,7.9524,8.2,7.8286,8.0286,4817322.3014,8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.419,7.7143,7.4095,7.4095,378136.5001,7.781,8.0095,7.781,7.7905,903958.6503,0
7.781,8.0095,7.781,7.7905,903958.6503,7.9048,8.019,7.7048,8.0,1170003.4503,7.9524,8.2,7.8286,8.0286,4817322.3014,8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.5143,7.619,7.4095,7.4095,264709.2001,7.8286,8.0857,7.6857,7.6857,1210889.4003,0
7.8286,8.0857,7.6857,7.6857,1210889.4003,7.781,8.0095,7.781,7.7905,903958.6503,7.9048,8.019,7.7048,8.0,1170003.4503,7.9524,8.2,7.8286,8.0286,4817322.3014,8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.3905,7.5714,7.3905,7.5048,100630.95,7.7143,7.9524,7.7048,7.8095,997061.1003,0
7.7143,7.9524,7.7048,7.8095,997061.1003,7.8286,8.0857,7.6857,7.6857,1210889.4003,7.781,8.0095,7.781,7.7905,903958.6503,7.9048,8.019,7.7048,8.0,1170003.4503,7.9524,8.2,7.8286,8.0286,4817322.3014,8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,7.5714,7.6286,7.181,7.4,338580.9001,7.9524,7.9905,7.7429,7.7429,6768154.0519,0
7.9524,7.9905,7.7429,7.7429,6768154.0519,7.7143,7.9524,7.7048,7.8095,997061.1003,7.8286,8.0857,7.6857,7.6857,1210889.4003,7.781,8.0095,7.781,7.7905,903958.6503,7.9048,8.019,7.7048,8.0,1170003.4503,7.9524,8.2,7.8286,8.0286,4817322.3014,8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,7.6857,8.1048,7.5905,7.5905,699872.2502,8.1333,8.1429,7.7905,7.9429,4564848.7513,0
8.1333,8.1429,7.7905,7.9429,4564848.7513,7.9524,7.9905,7.7429,7.7429,6768154.0519,7.7143,7.9524,7.7048,7.8095,997061.1003,7.8286,8.0857,7.6857,7.6857,1210889.4003,7.781,8.0095,7.781,7.7905,903958.6503,7.9048,8.019,7.7048,8.0,1170003.4503,7.9524,8.2,7.8286,8.0286,4817322.3014,8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,7.5524,8.0286,7.5333,7.8571,196772.1001,8.019,8.181,7.9524,8.181,5483333.1016,0
8.019,8.181,7.9524,8.181,5483333.1016,8.1333,8.1429,7.7905,7.9429,4564848.7513,7.9524,7.9905,7.7429,7.7429,6768154.0519,7.7143,7.9524,7.7048,7.8095,997061.1003,7.8286,8.0857,7.6857,7.6857,1210889.4003,7.781,8.0095,7.781,7.7905,903958.6503,7.9048,8.019,7.7048,8.0,1170003.4503,7.9524,8.2,7.8286,8.0286,4817322.3014,8.0,8.0762,7.8095,7.8952,9595409.2527,7.8476,7.9333,7.6952,7.8952,5608181.2516,7.9333,8.181,7.8571,8.181,8262870.0024,8.0,8.1905,7.8286,7.8286,8342702.5524,7.8286,7.8286,7.7143,7.7143,184697.1001,7.6667,7.8571,7.6667,7.819,212618.7001,7.9714,8.0381,7.8095,7.8286,361817.4001,7.8381,7.9048,7.7143,7.7524,261578.1001,7.8667,7.9429,7.8476,7.8762,255766.3501,7.8762,8.0095,7.7619,7.8952,1333958.8504,7.781,8.0,7.781,7.9048,113404.2,7.9143,8.0,7.8857,7.9333,470946.0001,8.0095,8.1048,7.9048,7.9619,106154814.1802,8.1333,8.2381,8.0,8.0952,1161402.9003,8.0476,8.0762,7.619,7.619,809352.6002,7.5714,7.9905,7.4952,7.8571,93963.45,7.6476,7.8095,7.5619,7.5905,205453.5001,8.0095,8.1905,7.7714,8.1905,88224011.4251,0
