@RELATION "B3 - LEVE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,12.9063,1.9647,1.4121,0.1522,10.1094,13.2399,2.0155,1.4486,0.1522,10.3707,13.1905,2.0079,1.4432,0.1522,10.332,13.4376,2.0456,1.4702,0.1522,10.5256,13.1905,2.0079,1.4432,0.1522,10.332,13.2832,2.022,1.4533,0.1522,10.4046,13.2028,2.0098,1.4446,0.1522,10.3417,13.0835,2.0074,1.4478,0.1534,10.1987,13.9998,2.1311,1.5318,0.1522,10.966,22.66,1
13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,12.9063,1.9647,1.4121,0.1522,10.1094,13.2399,2.0155,1.4486,0.1522,10.3707,13.1905,2.0079,1.4432,0.1522,10.332,13.4376,2.0456,1.4702,0.1522,10.5256,13.1905,2.0079,1.4432,0.1522,10.332,13.2832,2.022,1.4533,0.1522,10.4046,13.2028,2.0098,1.4446,0.1522,10.3417,13.7774,2.0973,1.5074,0.1522,10.7917,22.3,1
13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,12.9063,1.9647,1.4121,0.1522,10.1094,13.2399,2.0155,1.4486,0.1522,10.3707,13.1905,2.0079,1.4432,0.1522,10.332,13.4376,2.0456,1.4702,0.1522,10.5256,13.1905,2.0079,1.4432,0.1522,10.332,13.2832,2.022,1.4533,0.1522,10.4046,13.8948,2.1151,1.5203,0.1522,10.8837,22.49,1
13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,12.9063,1.9647,1.4121,0.1522,10.1094,13.2399,2.0155,1.4486,0.1522,10.3707,13.1905,2.0079,1.4432,0.1522,10.332,13.4376,2.0456,1.4702,0.1522,10.5256,13.1905,2.0079,1.4432,0.1522,10.332,14.1543,2.1546,1.5487,0.1522,11.0869,22.91,0
14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,12.9063,1.9647,1.4121,0.1522,10.1094,13.2399,2.0155,1.4486,0.1522,10.3707,13.1905,2.0079,1.4432,0.1522,10.332,13.4376,2.0456,1.4702,0.1522,10.5256,14.3582,2.1857,1.571,0.1522,11.2466,23.24,0
14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,12.9063,1.9647,1.4121,0.1522,10.1094,13.2399,2.0155,1.4486,0.1522,10.3707,13.1905,2.0079,1.4432,0.1522,10.332,14.1975,2.1612,1.5534,0.1522,11.1208,22.98,0
14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,12.9063,1.9647,1.4121,0.1522,10.1094,13.2399,2.0155,1.4486,0.1522,10.3707,14.2222,2.165,1.5561,0.1522,11.1402,23.02,0
14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,12.9063,1.9647,1.4121,0.1522,10.1094,14.2593,2.1706,1.5601,0.1522,11.1692,23.08,0
14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,12.7086,1.9346,1.3905,0.1522,9.9545,14.6733,2.2337,1.6054,0.1522,11.4934,23.75,0
14.6733,2.2337,1.6054,0.1522,11.4934,14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,12.3564,1.881,1.3519,0.1522,9.6787,14.3952,2.1913,1.575,0.1522,11.2757,23.3,1
14.3952,2.1913,1.575,0.1522,11.2757,14.6733,2.2337,1.6054,0.1522,11.4934,14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,12.0722,1.8377,1.3209,0.1522,9.4561,14.3952,2.1913,1.575,0.1522,11.2757,23.3,1
14.3952,2.1913,1.575,0.1522,11.2757,14.3952,2.1913,1.575,0.1522,11.2757,14.6733,2.2337,1.6054,0.1522,11.4934,14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,12.2699,1.8678,1.3425,0.1522,9.6109,14.2284,2.1659,1.5568,0.1522,11.145,23.03,1
14.2284,2.1659,1.5568,0.1522,11.145,14.3952,2.1913,1.575,0.1522,11.2757,14.3952,2.1913,1.575,0.1522,11.2757,14.6733,2.2337,1.6054,0.1522,11.4934,14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,12.6653,1.928,1.3857,0.1522,9.9207,14.457,2.2007,1.5818,0.1522,11.3241,23.4,0
14.457,2.2007,1.5818,0.1522,11.3241,14.2284,2.1659,1.5568,0.1522,11.145,14.3952,2.1913,1.575,0.1522,11.2757,14.3952,2.1913,1.575,0.1522,11.2757,14.6733,2.2337,1.6054,0.1522,11.4934,14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,13.5303,2.0597,1.4804,0.1522,10.5982,14.2593,2.1706,1.5601,0.1522,11.1692,23.08,0
14.2593,2.1706,1.5601,0.1522,11.1692,14.457,2.2007,1.5818,0.1522,11.3241,14.2284,2.1659,1.5568,0.1522,11.145,14.3952,2.1913,1.575,0.1522,11.2757,14.3952,2.1913,1.575,0.1522,11.2757,14.6733,2.2337,1.6054,0.1522,11.4934,14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,13.3635,2.0343,1.4621,0.1522,10.4675,14.2037,2.1622,1.5541,0.1522,11.1257,22.99,0
14.2037,2.1622,1.5541,0.1522,11.1257,14.2593,2.1706,1.5601,0.1522,11.1692,14.457,2.2007,1.5818,0.1522,11.3241,14.2284,2.1659,1.5568,0.1522,11.145,14.3952,2.1913,1.575,0.1522,11.2757,14.3952,2.1913,1.575,0.1522,11.2757,14.6733,2.2337,1.6054,0.1522,11.4934,14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,13.2832,2.022,1.4533,0.1522,10.4046,14.2408,2.1678,1.5581,0.1522,11.1547,23.05,0
14.2408,2.1678,1.5581,0.1522,11.1547,14.2037,2.1622,1.5541,0.1522,11.1257,14.2593,2.1706,1.5601,0.1522,11.1692,14.457,2.2007,1.5818,0.1522,11.3241,14.2284,2.1659,1.5568,0.1522,11.145,14.3952,2.1913,1.575,0.1522,11.2757,14.3952,2.1913,1.575,0.1522,11.2757,14.6733,2.2337,1.6054,0.1522,11.4934,14.2593,2.1706,1.5601,0.1522,11.1692,14.2222,2.165,1.5561,0.1522,11.1402,14.1975,2.1612,1.5534,0.1522,11.1208,14.3582,2.1857,1.571,0.1522,11.2466,14.1543,2.1546,1.5487,0.1522,11.0869,13.8948,2.1151,1.5203,0.1522,10.8837,13.7774,2.0973,1.5074,0.1522,10.7917,13.9998,2.1311,1.5318,0.1522,10.966,13.9566,2.1246,1.527,0.1522,10.9321,13.623,2.0738,1.4905,0.1522,10.6708,13.4685,2.0503,1.4736,0.1522,10.5498,13.5612,2.0644,1.4838,0.1522,10.6224,13.4067,2.0409,1.4669,0.1522,10.5014,13.555,2.0634,1.4831,0.1522,10.6175,13.2832,2.022,1.4533,0.1522,10.4046,13.4067,2.0409,1.4669,0.1522,10.5014,13.1719,2.0051,1.4412,0.1522,10.3175,14.1172,2.149,1.5446,0.1522,11.0579,22.85,0
