@RELATION "B3 - BEEF3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.1914,8.7026,1.6048,-0.17,20.0445,-49.7076,8.4504,1.5582,-0.17,19.4635,-50.0538,8.5092,1.5691,-0.17,19.599,-51.686,8.7867,1.6203,-0.17,20.2381,-51.1914,8.7026,1.6048,-0.17,20.0445,-52.4774,8.9213,1.6451,-0.17,20.548,-51.8839,8.8204,1.6265,-0.17,20.3156,-52.5268,8.9297,1.6466,-0.17,20.5674,-51.7849,8.8035,1.6234,-0.17,20.2769,10.47,1
-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.1914,8.7026,1.6048,-0.17,20.0445,-49.7076,8.4504,1.5582,-0.17,19.4635,-50.0538,8.5092,1.5691,-0.17,19.599,-51.686,8.7867,1.6203,-0.17,20.2381,-51.1914,8.7026,1.6048,-0.17,20.0445,-52.4774,8.9213,1.6451,-0.17,20.548,-51.8839,8.8204,1.6265,-0.17,20.3156,-50.9441,8.6606,1.597,-0.17,19.9476,10.3,1
-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.1914,8.7026,1.6048,-0.17,20.0445,-49.7076,8.4504,1.5582,-0.17,19.4635,-50.0538,8.5092,1.5691,-0.17,19.599,-51.686,8.7867,1.6203,-0.17,20.2381,-51.1914,8.7026,1.6048,-0.17,20.0445,-52.4774,8.9213,1.6451,-0.17,20.548,-51.9333,8.8288,1.628,-0.17,20.335,10.5,1
-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.1914,8.7026,1.6048,-0.17,20.0445,-49.7076,8.4504,1.5582,-0.17,19.4635,-50.0538,8.5092,1.5691,-0.17,19.599,-51.686,8.7867,1.6203,-0.17,20.2381,-51.1914,8.7026,1.6048,-0.17,20.0445,-50.499,8.5849,1.583,-0.17,19.7733,10.21,1
-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.1914,8.7026,1.6048,-0.17,20.0445,-49.7076,8.4504,1.5582,-0.17,19.4635,-50.0538,8.5092,1.5691,-0.17,19.599,-51.686,8.7867,1.6203,-0.17,20.2381,-50.3011,8.5513,1.5768,-0.17,19.6959,10.17,1
-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.1914,8.7026,1.6048,-0.17,20.0445,-49.7076,8.4504,1.5582,-0.17,19.4635,-50.0538,8.5092,1.5691,-0.17,19.599,-49.9549,8.4924,1.566,-0.17,19.5603,10.1,1
-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.1914,8.7026,1.6048,-0.17,20.0445,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.7076,8.4504,1.5582,-0.17,19.4635,10.05,1
-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.1914,8.7026,1.6048,-0.17,20.0445,-51.4387,8.7447,1.6125,-0.17,20.1413,10.4,0
-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-51.043,8.6774,1.6001,-0.17,19.9864,-51.3398,8.7279,1.6094,-0.17,20.1026,10.38,0
-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-52.4279,8.9128,1.6435,-0.17,20.5286,-49.9549,8.4924,1.566,-0.17,19.5603,10.1,0
-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-51.7849,8.8035,1.6234,-0.17,20.2769,-48.9162,8.3159,1.5334,-0.17,19.1536,9.89,0
-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-50.9441,8.6606,1.597,-0.17,19.9476,-47.6797,8.1056,1.4947,-0.17,18.6694,9.64,1
-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-51.9333,8.8288,1.628,-0.17,20.335,-47.7292,8.1141,1.4962,-0.17,18.6888,9.65,1
-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-50.499,8.5849,1.583,-0.17,19.7733,-45.7508,7.7777,1.4342,-0.17,17.9141,9.25,1
-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-50.3011,8.5513,1.5768,-0.17,19.6959,-44.1186,7.5002,1.383,-0.17,17.275,8.92,1
-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-49.9549,8.4924,1.566,-0.17,19.5603,-44.4648,7.5591,1.3939,-0.17,17.4106,8.99,1
-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-49.7076,8.4504,1.5582,-0.17,19.4635,-44.267,7.5255,1.3877,-0.17,17.3331,8.95,1
-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-51.4387,8.7447,1.6125,-0.17,20.1413,-43.0305,7.3153,1.3489,-0.17,16.849,8.7,1
-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-51.3398,8.7279,1.6094,-0.17,20.1026,-43.8713,7.4582,1.3753,-0.17,17.1782,8.87,1
-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-49.9549,8.4924,1.566,-0.17,19.5603,-45.1078,7.6684,1.414,-0.17,17.6624,9.12,1
-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-48.9162,8.3159,1.5334,-0.17,19.1536,-45.9981,7.8198,1.442,-0.17,18.011,9.3,1
-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-47.6797,8.1056,1.4947,-0.17,18.6694,-47.2346,8.03,1.4807,-0.17,18.4951,9.55,0
-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-47.7292,8.1141,1.4962,-0.17,18.6888,-46.5916,7.9207,1.4606,-0.17,18.2434,9.42,1
-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-45.7508,7.7777,1.4342,-0.17,17.9141,-46.2454,7.8618,1.4497,-0.17,18.1078,9.35,1
-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-44.1186,7.5002,1.383,-0.17,17.275,-46.4432,7.8954,1.4559,-0.17,18.1853,9.39,1
-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-44.4648,7.5591,1.3939,-0.17,17.4106,-46.0475,7.8282,1.4435,-0.17,18.0303,9.31,1
-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.267,7.5255,1.3877,-0.17,17.3331,-45.6024,7.7525,1.4295,-0.17,17.856,9.22,1
-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-43.0305,7.3153,1.3489,-0.17,16.849,-44.5143,7.5675,1.3954,-0.17,17.43,9.0,1
-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-43.8713,7.4582,1.3753,-0.17,17.1782,-45.2562,7.6936,1.4187,-0.17,17.7205,9.15,1
-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.1078,7.6684,1.414,-0.17,17.6624,-44.5143,7.5675,1.3954,-0.17,17.43,9.0,1
-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-45.9981,7.8198,1.442,-0.17,18.011,-45.0089,7.6516,1.4109,-0.17,17.6236,9.1,1
-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.2346,8.03,1.4807,-0.17,18.4951,-46.2948,7.8702,1.4513,-0.17,18.1272,9.36,1
-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-46.5916,7.9207,1.4606,-0.17,18.2434,-47.5808,8.0888,1.4916,-0.17,18.6307,9.62,0
-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.2454,7.8618,1.4497,-0.17,18.1078,-47.5808,8.0888,1.4916,-0.17,18.6307,9.62,0
-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-46.4432,7.8954,1.4559,-0.17,18.1853,-46.74,7.9459,1.4652,-0.17,18.3015,9.45,0
-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.0475,7.8282,1.4435,-0.17,18.0303,-45.8992,7.8029,1.4389,-0.17,17.9722,9.28,1
-45.8992,7.8029,1.4389,-0.17,17.9722,-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-45.6024,7.7525,1.4295,-0.17,17.856,-46.4927,7.9038,1.4575,-0.17,18.2046,9.4,1
-46.4927,7.9038,1.4575,-0.17,18.2046,-45.8992,7.8029,1.4389,-0.17,17.9722,-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-44.5143,7.5675,1.3954,-0.17,17.43,-49.7076,8.4504,1.5582,-0.17,19.4635,10.05,0
-49.7076,8.4504,1.5582,-0.17,19.4635,-46.4927,7.9038,1.4575,-0.17,18.2046,-45.8992,7.8029,1.4389,-0.17,17.9722,-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-45.2562,7.6936,1.4187,-0.17,17.7205,-49.9549,8.4924,1.566,-0.17,19.5603,10.1,0
-49.9549,8.4924,1.566,-0.17,19.5603,-49.7076,8.4504,1.5582,-0.17,19.4635,-46.4927,7.9038,1.4575,-0.17,18.2046,-45.8992,7.8029,1.4389,-0.17,17.9722,-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-44.5143,7.5675,1.3954,-0.17,17.43,-49.9549,8.4924,1.566,-0.17,19.5603,10.1,0
-49.9549,8.4924,1.566,-0.17,19.5603,-49.9549,8.4924,1.566,-0.17,19.5603,-49.7076,8.4504,1.5582,-0.17,19.4635,-46.4927,7.9038,1.4575,-0.17,18.2046,-45.8992,7.8029,1.4389,-0.17,17.9722,-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-45.0089,7.6516,1.4109,-0.17,17.6236,-50.9441,8.6606,1.597,-0.17,19.9476,10.3,0
-50.9441,8.6606,1.597,-0.17,19.9476,-49.9549,8.4924,1.566,-0.17,19.5603,-49.9549,8.4924,1.566,-0.17,19.5603,-49.7076,8.4504,1.5582,-0.17,19.4635,-46.4927,7.9038,1.4575,-0.17,18.2046,-45.8992,7.8029,1.4389,-0.17,17.9722,-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-46.2948,7.8702,1.4513,-0.17,18.1272,-33.4889,12.8147,1.5816,-0.3827,19.6016,10.4,0
-33.4889,12.8147,1.5816,-0.3827,19.6016,-50.9441,8.6606,1.597,-0.17,19.9476,-49.9549,8.4924,1.566,-0.17,19.5603,-49.9549,8.4924,1.566,-0.17,19.5603,-49.7076,8.4504,1.5582,-0.17,19.4635,-46.4927,7.9038,1.4575,-0.17,18.2046,-45.8992,7.8029,1.4389,-0.17,17.9722,-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-47.5808,8.0888,1.4916,-0.17,18.6307,-34.616,13.2459,1.6349,-0.3827,20.2613,10.75,0
-34.616,13.2459,1.6349,-0.3827,20.2613,-33.4889,12.8147,1.5816,-0.3827,19.6016,-50.9441,8.6606,1.597,-0.17,19.9476,-49.9549,8.4924,1.566,-0.17,19.5603,-49.9549,8.4924,1.566,-0.17,19.5603,-49.7076,8.4504,1.5582,-0.17,19.4635,-46.4927,7.9038,1.4575,-0.17,18.2046,-45.8992,7.8029,1.4389,-0.17,17.9722,-46.74,7.9459,1.4652,-0.17,18.3015,-47.5808,8.0888,1.4916,-0.17,18.6307,-35.3566,13.5293,1.6699,-0.3827,20.6948,10.98,0
