@RELATION "B3 - TRPL4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl26 NUMERIC
@ATTRIBUTE pvpa26 NUMERIC
@ATTRIBUTE psr26 NUMERIC
@ATTRIBUTE roe26 NUMERIC
@ATTRIBUTE ev_ebit26 NUMERIC
@ATTRIBUTE pl27 NUMERIC
@ATTRIBUTE pvpa27 NUMERIC
@ATTRIBUTE psr27 NUMERIC
@ATTRIBUTE roe27 NUMERIC
@ATTRIBUTE ev_ebit27 NUMERIC
@ATTRIBUTE pl28 NUMERIC
@ATTRIBUTE pvpa28 NUMERIC
@ATTRIBUTE psr28 NUMERIC
@ATTRIBUTE roe28 NUMERIC
@ATTRIBUTE ev_ebit28 NUMERIC
@ATTRIBUTE pl29 NUMERIC
@ATTRIBUTE pvpa29 NUMERIC
@ATTRIBUTE psr29 NUMERIC
@ATTRIBUTE roe29 NUMERIC
@ATTRIBUTE ev_ebit29 NUMERIC
@ATTRIBUTE pl30 NUMERIC
@ATTRIBUTE pvpa30 NUMERIC
@ATTRIBUTE psr30 NUMERIC
@ATTRIBUTE roe30 NUMERIC
@ATTRIBUTE ev_ebit30 NUMERIC
@ATTRIBUTE pl31 NUMERIC
@ATTRIBUTE pvpa31 NUMERIC
@ATTRIBUTE psr31 NUMERIC
@ATTRIBUTE roe31 NUMERIC
@ATTRIBUTE ev_ebit31 NUMERIC
@ATTRIBUTE pl32 NUMERIC
@ATTRIBUTE pvpa32 NUMERIC
@ATTRIBUTE psr32 NUMERIC
@ATTRIBUTE roe32 NUMERIC
@ATTRIBUTE ev_ebit32 NUMERIC
@ATTRIBUTE pl33 NUMERIC
@ATTRIBUTE pvpa33 NUMERIC
@ATTRIBUTE psr33 NUMERIC
@ATTRIBUTE roe33 NUMERIC
@ATTRIBUTE ev_ebit33 NUMERIC
@ATTRIBUTE pl34 NUMERIC
@ATTRIBUTE pvpa34 NUMERIC
@ATTRIBUTE psr34 NUMERIC
@ATTRIBUTE roe34 NUMERIC
@ATTRIBUTE ev_ebit34 NUMERIC
@ATTRIBUTE pl35 NUMERIC
@ATTRIBUTE pvpa35 NUMERIC
@ATTRIBUTE psr35 NUMERIC
@ATTRIBUTE roe35 NUMERIC
@ATTRIBUTE ev_ebit35 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,68.6175,1.2092,6.9884,0.0176,-52.5773,66.6961,1.1753,6.7927,0.0176,-51.105,66.4005,1.1701,6.7626,0.0176,-50.8785,65.8462,1.1604,6.7061,0.0176,-50.4538,64.5714,1.1379,6.5763,0.0176,-49.477,65.7538,1.1587,6.6967,0.0176,-50.383,67.6383,1.1919,6.8886,0.0176,-51.827,66.4928,1.1718,6.772,0.0176,-50.9493,13.9307,1.2477,6.8562,0.0896,14.2143,10.0325,0
13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,68.6175,1.2092,6.9884,0.0176,-52.5773,66.6961,1.1753,6.7927,0.0176,-51.105,66.4005,1.1701,6.7626,0.0176,-50.8785,65.8462,1.1604,6.7061,0.0176,-50.4538,64.5714,1.1379,6.5763,0.0176,-49.477,65.7538,1.1587,6.6967,0.0176,-50.383,67.6383,1.1919,6.8886,0.0176,-51.827,13.8716,1.2424,6.8272,0.0896,14.1541,9.99,0
13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,68.6175,1.2092,6.9884,0.0176,-52.5773,66.6961,1.1753,6.7927,0.0176,-51.105,66.4005,1.1701,6.7626,0.0176,-50.8785,65.8462,1.1604,6.7061,0.0176,-50.4538,64.5714,1.1379,6.5763,0.0176,-49.477,65.7538,1.1587,6.6967,0.0176,-50.383,13.7189,1.2287,6.752,0.0896,13.9983,9.88,0
13.7189,1.2287,6.752,0.0896,13.9983,13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,68.6175,1.2092,6.9884,0.0176,-52.5773,66.6961,1.1753,6.7927,0.0176,-51.105,66.4005,1.1701,6.7626,0.0176,-50.8785,65.8462,1.1604,6.7061,0.0176,-50.4538,64.5714,1.1379,6.5763,0.0176,-49.477,13.2919,1.1905,6.5419,0.0896,13.5626,9.5725,0
13.2919,1.1905,6.5419,0.0896,13.5626,13.7189,1.2287,6.752,0.0896,13.9983,13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,68.6175,1.2092,6.9884,0.0176,-52.5773,66.6961,1.1753,6.7927,0.0176,-51.105,66.4005,1.1701,6.7626,0.0176,-50.8785,65.8462,1.1604,6.7061,0.0176,-50.4538,13.0177,1.1659,6.4069,0.0896,13.2828,9.375,1
13.0177,1.1659,6.4069,0.0896,13.2828,13.2919,1.1905,6.5419,0.0896,13.5626,13.7189,1.2287,6.752,0.0896,13.9983,13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,68.6175,1.2092,6.9884,0.0176,-52.5773,66.6961,1.1753,6.7927,0.0176,-51.105,66.4005,1.1701,6.7626,0.0176,-50.8785,13.8161,1.2375,6.7998,0.0896,14.0974,9.95,0
13.8161,1.2375,6.7998,0.0896,14.0974,13.0177,1.1659,6.4069,0.0896,13.2828,13.2919,1.1905,6.5419,0.0896,13.5626,13.7189,1.2287,6.752,0.0896,13.9983,13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,68.6175,1.2092,6.9884,0.0176,-52.5773,66.6961,1.1753,6.7927,0.0176,-51.105,13.7953,1.2356,6.7896,0.0896,14.0762,9.935,1
13.7953,1.2356,6.7896,0.0896,14.0762,13.8161,1.2375,6.7998,0.0896,14.0974,13.0177,1.1659,6.4069,0.0896,13.2828,13.2919,1.1905,6.5419,0.0896,13.5626,13.7189,1.2287,6.752,0.0896,13.9983,13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,68.6175,1.2092,6.9884,0.0176,-52.5773,13.9758,1.2518,6.8784,0.0896,14.2604,10.065,0
13.9758,1.2518,6.8784,0.0896,14.2604,13.7953,1.2356,6.7896,0.0896,14.0762,13.8161,1.2375,6.7998,0.0896,14.0974,13.0177,1.1659,6.4069,0.0896,13.2828,13.2919,1.1905,6.5419,0.0896,13.5626,13.7189,1.2287,6.752,0.0896,13.9983,13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,13.3544,1.1961,6.5726,0.0896,13.6263,13.8959,1.2446,6.8391,0.0896,14.1789,10.0075,1
13.8959,1.2446,6.8391,0.0896,14.1789,13.9758,1.2518,6.8784,0.0896,14.2604,13.7953,1.2356,6.7896,0.0896,14.0762,13.8161,1.2375,6.7998,0.0896,14.0974,13.0177,1.1659,6.4069,0.0896,13.2828,13.2919,1.1905,6.5419,0.0896,13.5626,13.7189,1.2287,6.752,0.0896,13.9983,13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,13.2572,1.1874,6.5248,0.0896,13.5272,14.0244,1.2561,6.9024,0.0896,14.31,10.1,1
14.0244,1.2561,6.9024,0.0896,14.31,13.8959,1.2446,6.8391,0.0896,14.1789,13.9758,1.2518,6.8784,0.0896,14.2604,13.7953,1.2356,6.7896,0.0896,14.0762,13.8161,1.2375,6.7998,0.0896,14.0974,13.0177,1.1659,6.4069,0.0896,13.2828,13.2919,1.1905,6.5419,0.0896,13.5626,13.7189,1.2287,6.752,0.0896,13.9983,13.8716,1.2424,6.8272,0.0896,14.1541,13.9307,1.2477,6.8562,0.0896,14.2143,13.7154,1.2284,6.7503,0.0896,13.9947,13.7467,1.2312,6.7657,0.0896,14.0266,13.6911,1.2263,6.7383,0.0896,13.9699,13.8508,1.2406,6.8169,0.0896,14.1329,13.6217,1.22,6.7042,0.0896,13.8991,13.4342,1.2033,6.6119,0.0896,13.7078,13.4655,1.2061,6.6273,0.0896,13.7397,13.5349,1.2123,6.6615,0.0896,13.8105,13.2607,1.1877,6.5265,0.0896,13.5307,13.0177,1.1659,6.4069,0.0896,13.2828,13.101,1.1734,6.4479,0.0896,13.3678,13.3475,1.1955,6.5692,0.0896,13.6193,13.8508,1.2406,6.8169,0.0896,14.1329,13.2572,1.1874,6.5248,0.0896,13.5272,13.0802,1.1715,6.4376,0.0896,13.3465,12.5664,1.1255,6.1848,0.0896,12.8223,12.7053,1.138,6.2531,0.0896,12.964,12.8268,1.1488,6.3129,0.0896,13.088,13.0003,1.1644,6.3983,0.0896,13.2651,13.1912,1.1815,6.4923,0.0896,13.4599,13.2607,1.1877,6.5265,0.0896,13.5307,13.4516,1.2048,6.6204,0.0896,13.7255,13.2086,1.183,6.5009,0.0896,13.4776,12.9864,1.1631,6.3915,0.0896,13.2509,13.0246,1.1666,6.4103,0.0896,13.2899,14.3021,1.281,7.039,0.0896,14.5933,10.3,0
