@RELATION "B3 - SLCE3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
8.2652,8.2652,7.8974,7.9346,14087886.3761,8.2652,8.2652,8.0999,8.2569,3396273.6395,0
8.2652,8.2652,8.0999,8.2569,3396273.6395,8.2445,8.447,8.0255,8.261,7670215.8255,0
8.2445,8.447,8.0255,8.261,7670215.8255,8.2445,8.3396,8.0957,8.0957,4072044.3496,0
8.2445,8.3396,8.0957,8.0957,4072044.3496,8.2445,8.2569,8.1329,8.2445,5465840.1927,0
8.2445,8.2569,8.1329,8.2445,5465840.1927,8.1825,8.2652,8.1577,8.1577,6198807.5465,0
8.1825,8.2652,8.1577,8.1577,6198807.5465,8.1412,8.1825,8.0255,8.1577,3478798.2549,1
8.1412,8.1825,8.0255,8.1577,3478798.2549,8.1825,8.1825,8.0585,8.1784,5151346.9752,0
8.1825,8.1825,8.0585,8.1784,5151346.9752,8.1825,8.2652,7.9924,8.1784,7494534.0249,0
8.1825,8.2652,7.9924,8.1784,7494534.0249,7.9924,8.1371,7.7321,8.1205,8946054.0265,1
7.9924,8.1371,7.7321,8.1205,8946054.0265,8.261,8.261,7.9883,8.1701,12169464.924,0
8.261,8.261,7.9883,8.1701,12169464.924,8.0544,8.2156,7.9966,8.2156,5162499.8004,1
8.0544,8.2156,7.9966,8.2156,5162499.8004,8.2652,8.2652,7.9594,7.9924,19022095.6595,0
8.2652,8.2652,7.9594,7.9924,19022095.6595,8.199,8.2445,8.0916,8.228,3045444.8125,1
8.199,8.2445,8.0916,8.228,3045444.8125,8.3313,8.3644,8.1164,8.1164,7281597.0935,1
8.3313,8.3644,8.1164,8.1164,7281597.0935,8.3891,8.3891,8.2569,8.2734,5752372.7039,0
8.3891,8.3891,8.2569,8.2734,5752372.7039,8.352,8.4305,8.2238,8.3726,8011801.0439,1
8.352,8.4305,8.2238,8.3726,8011801.0439,8.6784,8.7528,8.3644,8.3644,15286448.4923,0
8.6784,8.7528,8.3644,8.3644,15286448.4923,8.6123,8.8851,8.5958,8.7611,10327775.1032,1
8.6123,8.8851,8.5958,8.7611,10327775.1032,8.7569,8.8561,8.6784,8.6991,9907730.5214,0
8.7569,8.8561,8.6784,8.6991,9907730.5214,8.6784,8.9512,8.6247,8.8272,9809094.9252,1
8.6784,8.9512,8.6247,8.8272,9809094.9252,8.9842,8.9842,8.6867,8.7156,11558532.5633,1
8.9842,8.9842,8.6867,8.7156,11558532.5633,9.3768,9.3851,9.0338,9.0338,20631710.4072,1
9.3768,9.3851,9.0338,9.0338,20631710.4072,9.8686,9.8686,9.4388,9.443,15720535.132,0
9.8686,9.8686,9.4388,9.443,15720535.132,9.6289,10.2488,9.5132,9.8851,13991411.6549,0
9.6289,10.2488,9.5132,9.8851,13991411.6549,9.3603,9.4388,9.1,9.4388,8503614.2618,0
9.3603,9.4388,9.1,9.4388,8503614.2618,9.0917,9.4223,8.9884,9.3603,6754394.4051,0
9.0917,9.4223,8.9884,9.3603,6754394.4051,8.9305,9.3934,8.9099,9.1743,7912916.209,0
8.9305,9.3934,8.9099,9.1743,7912916.209,8.9057,9.038,8.8065,8.8065,7779902.6157,1
8.9057,9.038,8.8065,8.8065,7779902.6157,9.009,9.009,8.8479,8.8479,6214860.4523,1
9.009,9.009,8.8479,8.8479,6214860.4523,9.3603,9.4388,9.0586,9.2653,13852283.2451,0
9.3603,9.4388,9.0586,9.2653,13852283.2451,9.2901,9.4843,9.1702,9.4595,5298078.3741,1
9.2901,9.4843,9.1702,9.4595,5298078.3741,9.5463,9.5628,9.1578,9.4636,7213443.6279,0
9.5463,9.5628,9.1578,9.4636,7213443.6279,9.2529,9.7405,9.1702,9.7405,6178345.7782,0
9.2529,9.7405,9.1702,9.7405,6178345.7782,8.9264,9.3479,8.9264,9.3024,15257539.2271,1
8.9264,9.3479,8.9264,9.3024,15257539.2271,9.0049,9.0669,8.8065,8.9223,10502549.4815,0
9.0049,9.0669,8.8065,8.9223,10502549.4815,9.0008,9.1537,8.8933,9.1371,6158789.0123,1
9.0008,9.1537,8.8933,9.1371,6158789.0123,9.3107,9.3107,9.0008,9.133,5158785.4184,0
9.3107,9.3107,9.0008,9.133,5158785.4184,9.009,9.2157,8.8024,9.1,6795037.2458,1
9.009,9.2157,8.8024,9.1,6795037.2458,9.2157,9.3727,8.9099,9.0008,7686934.1743,1
9.2157,9.3727,8.9099,9.0008,7686934.1743,9.2405,9.3438,9.1619,9.2198,4494078.0011,0
9.2405,9.3438,9.1619,9.2198,4494078.0011,9.2322,9.2777,9.0628,9.2529,12384763.5732,1
9.2322,9.2777,9.0628,9.2529,12384763.5732,9.2983,9.2983,9.0958,9.1743,13816107.342,0
9.2983,9.2983,9.0958,9.1743,13816107.342,9.257,9.3272,9.1578,9.257,11516750.0001,0
