@RELATION "B3 - ELET6"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
11.6101,0.5518,15.3261,0.0475,60.1104,11.1134,0.5282,14.6704,0.0475,57.5389,10.7982,0.5245,15.3111,0.0486,49.4655,11.0825,0.5383,15.7143,0.0486,50.768,10.8477,0.5269,15.3813,0.0486,49.692,11.3494,0.5394,14.9818,0.0475,58.7604,18.28,0
11.3494,0.5394,14.9818,0.0475,58.7604,11.6101,0.5518,15.3261,0.0475,60.1104,11.1134,0.5282,14.6704,0.0475,57.5389,10.7982,0.5245,15.3111,0.0486,49.4655,11.0825,0.5383,15.7143,0.0486,50.768,11.368,0.5403,15.0064,0.0475,58.8568,18.31,0
11.368,0.5403,15.0064,0.0475,58.8568,11.3494,0.5394,14.9818,0.0475,58.7604,11.6101,0.5518,15.3261,0.0475,60.1104,11.1134,0.5282,14.6704,0.0475,57.5389,10.7982,0.5245,15.3111,0.0486,49.4655,11.1383,0.5293,14.7032,0.0475,57.6675,17.94,0
11.1383,0.5293,14.7032,0.0475,57.6675,11.368,0.5403,15.0064,0.0475,58.8568,11.3494,0.5394,14.9818,0.0475,58.7604,11.6101,0.5518,15.3261,0.0475,60.1104,11.1134,0.5282,14.6704,0.0475,57.5389,11.6287,0.5526,15.3507,0.0475,60.2069,18.73,0
11.6287,0.5526,15.3507,0.0475,60.2069,11.1383,0.5293,14.7032,0.0475,57.6675,11.368,0.5403,15.0064,0.0475,58.8568,11.3494,0.5394,14.9818,0.0475,58.7604,11.6101,0.5518,15.3261,0.0475,60.1104,11.7157,0.5568,15.4654,0.0475,60.6569,18.87,0
11.7157,0.5568,15.4654,0.0475,60.6569,11.6287,0.5526,15.3507,0.0475,60.2069,11.1383,0.5293,14.7032,0.0475,57.6675,11.368,0.5403,15.0064,0.0475,58.8568,11.3494,0.5394,14.9818,0.0475,58.7604,11.5232,0.5476,15.2113,0.0475,59.6604,18.56,0
11.5232,0.5476,15.2113,0.0475,59.6604,11.7157,0.5568,15.4654,0.0475,60.6569,11.6287,0.5526,15.3507,0.0475,60.2069,11.1383,0.5293,14.7032,0.0475,57.6675,11.368,0.5403,15.0064,0.0475,58.8568,11.7778,0.5597,15.5474,0.0475,60.9783,18.97,0
11.7778,0.5597,15.5474,0.0475,60.9783,11.5232,0.5476,15.2113,0.0475,59.6604,11.7157,0.5568,15.4654,0.0475,60.6569,11.6287,0.5526,15.3507,0.0475,60.2069,11.1383,0.5293,14.7032,0.0475,57.6675,11.9205,0.5665,15.7359,0.0475,61.7177,19.2,0
11.9205,0.5665,15.7359,0.0475,61.7177,11.7778,0.5597,15.5474,0.0475,60.9783,11.5232,0.5476,15.2113,0.0475,59.6604,11.7157,0.5568,15.4654,0.0475,60.6569,11.6287,0.5526,15.3507,0.0475,60.2069,11.8709,0.5642,15.6703,0.0475,61.4605,19.12,0
11.8709,0.5642,15.6703,0.0475,61.4605,11.9205,0.5665,15.7359,0.0475,61.7177,11.7778,0.5597,15.5474,0.0475,60.9783,11.5232,0.5476,15.2113,0.0475,59.6604,11.7157,0.5568,15.4654,0.0475,60.6569,12.2931,0.5842,16.2276,0.0475,63.6463,19.8,0
12.2931,0.5842,16.2276,0.0475,63.6463,11.8709,0.5642,15.6703,0.0475,61.4605,11.9205,0.5665,15.7359,0.0475,61.7177,11.7778,0.5597,15.5474,0.0475,60.9783,11.5232,0.5476,15.2113,0.0475,59.6604,11.9826,0.5695,15.8178,0.0475,62.0391,19.3,0
11.9826,0.5695,15.8178,0.0475,62.0391,12.2931,0.5842,16.2276,0.0475,63.6463,11.8709,0.5642,15.6703,0.0475,61.4605,11.9205,0.5665,15.7359,0.0475,61.7177,11.7778,0.5597,15.5474,0.0475,60.9783,12.1565,0.5777,16.0473,0.0475,62.9392,19.58,0
12.1565,0.5777,16.0473,0.0475,62.9392,11.9826,0.5695,15.8178,0.0475,62.0391,12.2931,0.5842,16.2276,0.0475,63.6463,11.8709,0.5642,15.6703,0.0475,61.4605,11.9205,0.5665,15.7359,0.0475,61.7177,12.1813,0.5789,16.0801,0.0475,63.0677,19.62,0
12.1813,0.5789,16.0801,0.0475,63.0677,12.1565,0.5777,16.0473,0.0475,62.9392,11.9826,0.5695,15.8178,0.0475,62.0391,12.2931,0.5842,16.2276,0.0475,63.6463,11.8709,0.5642,15.6703,0.0475,61.4605,12.1068,0.5754,15.9817,0.0475,62.682,19.5,0
12.1068,0.5754,15.9817,0.0475,62.682,12.1813,0.5789,16.0801,0.0475,63.0677,12.1565,0.5777,16.0473,0.0475,62.9392,11.9826,0.5695,15.8178,0.0475,62.0391,12.2931,0.5842,16.2276,0.0475,63.6463,11.933,0.5671,15.7523,0.0475,61.782,19.22,0
11.933,0.5671,15.7523,0.0475,61.782,12.1068,0.5754,15.9817,0.0475,62.682,12.1813,0.5789,16.0801,0.0475,63.0677,12.1565,0.5777,16.0473,0.0475,62.9392,11.9826,0.5695,15.8178,0.0475,62.0391,11.8523,0.5633,15.6457,0.0475,61.3641,19.09,0
11.8523,0.5633,15.6457,0.0475,61.3641,11.933,0.5671,15.7523,0.0475,61.782,12.1068,0.5754,15.9817,0.0475,62.682,12.1813,0.5789,16.0801,0.0475,63.0677,12.1565,0.5777,16.0473,0.0475,62.9392,11.784,0.56,15.5556,0.0475,61.0105,18.98,0
11.784,0.56,15.5556,0.0475,61.0105,11.8523,0.5633,15.6457,0.0475,61.3641,11.933,0.5671,15.7523,0.0475,61.782,12.1068,0.5754,15.9817,0.0475,62.682,12.1813,0.5789,16.0801,0.0475,63.0677,11.9205,0.5665,15.7359,0.0475,61.7177,19.2,0
11.9205,0.5665,15.7359,0.0475,61.7177,11.784,0.56,15.5556,0.0475,61.0105,11.8523,0.5633,15.6457,0.0475,61.3641,11.933,0.5671,15.7523,0.0475,61.782,12.1068,0.5754,15.9817,0.0475,62.682,12.0509,0.5727,15.908,0.0475,62.3927,19.41,0
12.0509,0.5727,15.908,0.0475,62.3927,11.9205,0.5665,15.7359,0.0475,61.7177,11.784,0.56,15.5556,0.0475,61.0105,11.8523,0.5633,15.6457,0.0475,61.3641,11.933,0.5671,15.7523,0.0475,61.782,12.1192,0.576,15.9981,0.0475,62.7463,19.52,0
12.1192,0.576,15.9981,0.0475,62.7463,12.0509,0.5727,15.908,0.0475,62.3927,11.9205,0.5665,15.7359,0.0475,61.7177,11.784,0.56,15.5556,0.0475,61.0105,11.8523,0.5633,15.6457,0.0475,61.3641,12.1937,0.5795,16.0965,0.0475,63.132,19.64,0
12.1937,0.5795,16.0965,0.0475,63.132,12.1192,0.576,15.9981,0.0475,62.7463,12.0509,0.5727,15.908,0.0475,62.3927,11.9205,0.5665,15.7359,0.0475,61.7177,11.784,0.56,15.5556,0.0475,61.0105,12.3676,0.5878,16.326,0.0475,64.0321,19.92,0
12.3676,0.5878,16.326,0.0475,64.0321,12.1937,0.5795,16.0965,0.0475,63.132,12.1192,0.576,15.9981,0.0475,62.7463,12.0509,0.5727,15.908,0.0475,62.3927,11.9205,0.5665,15.7359,0.0475,61.7177,12.4793,0.5931,16.4735,0.0475,64.6107,20.1,0
12.4793,0.5931,16.4735,0.0475,64.6107,12.3676,0.5878,16.326,0.0475,64.0321,12.1937,0.5795,16.0965,0.0475,63.132,12.1192,0.576,15.9981,0.0475,62.7463,12.0509,0.5727,15.908,0.0475,62.3927,12.4483,0.5916,16.4325,0.0475,64.45,20.05,0
12.4483,0.5916,16.4325,0.0475,64.45,12.4793,0.5931,16.4735,0.0475,64.6107,12.3676,0.5878,16.326,0.0475,64.0321,12.1937,0.5795,16.0965,0.0475,63.132,12.1192,0.576,15.9981,0.0475,62.7463,12.1441,0.5771,16.0309,0.0475,62.8749,19.56,0
12.1441,0.5771,16.0309,0.0475,62.8749,12.4483,0.5916,16.4325,0.0475,64.45,12.4793,0.5931,16.4735,0.0475,64.6107,12.3676,0.5878,16.326,0.0475,64.0321,12.1937,0.5795,16.0965,0.0475,63.132,11.9392,0.5674,15.7604,0.0475,61.8141,19.23,0
11.9392,0.5674,15.7604,0.0475,61.8141,12.1441,0.5771,16.0309,0.0475,62.8749,12.4483,0.5916,16.4325,0.0475,64.45,12.4793,0.5931,16.4735,0.0475,64.6107,12.3676,0.5878,16.326,0.0475,64.0321,11.7032,0.5562,15.449,0.0475,60.5926,18.85,0
11.7032,0.5562,15.449,0.0475,60.5926,11.9392,0.5674,15.7604,0.0475,61.8141,12.1441,0.5771,16.0309,0.0475,62.8749,12.4483,0.5916,16.4325,0.0475,64.45,12.4793,0.5931,16.4735,0.0475,64.6107,11.7405,0.558,15.4982,0.0475,60.7855,18.91,0
11.7405,0.558,15.4982,0.0475,60.7855,11.7032,0.5562,15.449,0.0475,60.5926,11.9392,0.5674,15.7604,0.0475,61.8141,12.1441,0.5771,16.0309,0.0475,62.8749,12.4483,0.5916,16.4325,0.0475,64.45,11.697,0.5559,15.4408,0.0475,60.5605,18.84,0
11.697,0.5559,15.4408,0.0475,60.5605,11.7405,0.558,15.4982,0.0475,60.7855,11.7032,0.5562,15.449,0.0475,60.5926,11.9392,0.5674,15.7604,0.0475,61.8141,12.1441,0.5771,16.0309,0.0475,62.8749,11.666,0.5544,15.3998,0.0475,60.3997,18.79,0
11.666,0.5544,15.3998,0.0475,60.3997,11.697,0.5559,15.4408,0.0475,60.5605,11.7405,0.558,15.4982,0.0475,60.7855,11.7032,0.5562,15.449,0.0475,60.5926,11.9392,0.5674,15.7604,0.0475,61.8141,11.8523,0.5633,15.6457,0.0475,61.3641,19.09,0
11.8523,0.5633,15.6457,0.0475,61.3641,11.666,0.5544,15.3998,0.0475,60.3997,11.697,0.5559,15.4408,0.0475,60.5605,11.7405,0.558,15.4982,0.0475,60.7855,11.7032,0.5562,15.449,0.0475,60.5926,11.9454,0.5677,15.7686,0.0475,61.8463,19.24,0
11.9454,0.5677,15.7686,0.0475,61.8463,11.8523,0.5633,15.6457,0.0475,61.3641,11.666,0.5544,15.3998,0.0475,60.3997,11.697,0.5559,15.4408,0.0475,60.5605,11.7405,0.558,15.4982,0.0475,60.7855,12.0013,0.5703,15.8424,0.0475,62.1356,19.33,0
12.0013,0.5703,15.8424,0.0475,62.1356,11.9454,0.5677,15.7686,0.0475,61.8463,11.8523,0.5633,15.6457,0.0475,61.3641,11.666,0.5544,15.3998,0.0475,60.3997,11.697,0.5559,15.4408,0.0475,60.5605,11.8523,0.5633,15.6457,0.0475,61.3641,19.09,0
11.8523,0.5633,15.6457,0.0475,61.3641,12.0013,0.5703,15.8424,0.0475,62.1356,11.9454,0.5677,15.7686,0.0475,61.8463,11.8523,0.5633,15.6457,0.0475,61.3641,11.666,0.5544,15.3998,0.0475,60.3997,11.7032,0.5562,15.449,0.0475,60.5926,18.85,0
