@RELATION "B3 - GGBR4"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
18.2095,18.3714,17.8476,17.9048,201622182.3574,18.219,18.419,17.8476,18.0952,157202302.9947,0
18.219,18.419,17.8476,18.0952,157202302.9947,18.2571,18.381,18.0762,18.2381,90154295.7257,0
18.2571,18.381,18.0762,18.2381,90154295.7257,18.2381,18.4762,18.1524,18.2286,85010659.6742,0
18.2381,18.4762,18.1524,18.2286,85010659.6742,17.8381,17.9905,17.7143,17.819,112716961.3821,0
17.8381,17.9905,17.7143,17.819,112716961.3821,17.6,17.9905,17.3714,17.9048,93878616.3267,1
17.6,17.9905,17.3714,17.9048,93878616.3267,17.0667,17.381,16.9429,17.3333,121888670.4347,1
17.0667,17.381,16.9429,17.3333,121888670.4347,17.6857,17.6857,17.0762,17.1429,104140854.3296,0
17.6857,17.6857,17.0762,17.1429,104140854.3296,17.9048,18.0095,17.6762,17.9143,116684349.6332,0
17.9048,18.0095,17.6762,17.9143,116684349.6332,17.4952,18.1429,17.3619,18.019,193153053.505,0
17.4952,18.1429,17.3619,18.019,193153053.505,16.9333,17.581,16.9048,17.4857,142333161.6405,1
16.9333,17.581,16.9048,17.4857,142333161.6405,17.0571,17.1333,16.6095,16.8,138117922.9893,1
17.0571,17.1333,16.6095,16.8,138117922.9893,16.6286,17.3048,16.5429,17.219,153874631.4438,1
16.6286,17.3048,16.5429,17.219,153874631.4438,17.1905,17.4095,16.6,16.6667,161124721.8459,0
17.1905,17.4095,16.6,16.6667,161124721.8459,16.8381,17.381,16.6762,17.3333,87902991.775,1
16.8381,17.381,16.6762,17.3333,87902991.775,16.4286,16.7429,16.3429,16.5905,98611068.1781,1
16.4286,16.7429,16.3429,16.5905,98611068.1781,16.5048,16.7524,16.3714,16.4286,85412191.2243,1
16.5048,16.7524,16.3714,16.4286,85412191.2243,16.2571,16.3905,16.0571,16.2476,82237479.4734,1
16.2571,16.3905,16.0571,16.2476,82237479.4734,16.0286,16.181,15.781,16.1524,121695812.7346,1
16.0286,16.181,15.781,16.1524,121695812.7346,16.0762,16.381,16.0476,16.1238,88408745.2752,1
16.0762,16.381,16.0476,16.1238,88408745.2752,16.7429,16.7714,15.9524,16.1333,125534806.9857,1
16.7429,16.7714,15.9524,16.1333,125534806.9857,16.5524,16.6762,16.1429,16.5714,87460915.5249,1
16.5524,16.6762,16.1429,16.5714,87460915.5249,16.419,16.7905,16.1524,16.619,93374012.5766,1
16.419,16.7905,16.1524,16.619,93374012.5766,16.6667,16.8667,16.4476,16.5714,103652945.5795,1
16.6667,16.8667,16.4476,16.5714,103652945.5795,17.2762,17.2762,16.619,16.7048,196782601.106,1
17.2762,17.2762,16.619,16.7048,196782601.106,16.981,17.381,16.8952,17.1905,105356880.33,1
16.981,17.381,16.8952,17.1905,105356880.33,17.0476,17.2762,16.9524,17.0952,71967775.9705,1
17.0476,17.2762,16.9524,17.0952,71967775.9705,16.5143,16.6667,16.3429,16.6667,75689490.4715,1
16.5143,16.6667,16.3429,16.6667,75689490.4715,16.8381,16.8381,16.2857,16.4667,93547926.1766,1
16.8381,16.8381,16.2857,16.4667,93547926.1766,16.9524,17.0857,16.7048,17.0381,100391989.9786,1
16.9524,17.0857,16.7048,17.0381,100391989.9786,17.1429,17.219,16.6286,16.8571,87796080.775,0
17.1429,17.219,16.6286,16.8571,87796080.775,16.9524,17.2762,16.8571,17.2381,73932968.571,1
16.9524,17.2762,16.8571,17.2381,73932968.571,17.0667,17.0667,16.6952,17.0476,74251221.4711,1
17.0667,17.0667,16.6952,17.0476,74251221.4711,16.9619,17.0952,16.5714,16.9524,84732615.4741,0
16.9619,17.0952,16.5714,16.9524,84732615.4741,16.5429,16.981,16.4095,16.9524,80375660.4229,0
16.5429,16.981,16.4095,16.9524,80375660.4229,15.6571,16.4476,15.6571,16.2762,260106357.074,1
15.6571,16.4476,15.6571,16.2762,260106357.074,15.7429,15.8,15.1714,15.4381,197919126.3563,1
15.7429,15.8,15.1714,15.4381,197919126.3563,15.2381,15.6476,15.0952,15.4762,152861321.5935,1
15.2381,15.6476,15.0952,15.4762,152861321.5935,15.3238,15.5333,15.0,15.0476,129176676.3368,1
15.3238,15.5333,15.0,15.0476,129176676.3368,15.6952,16.0095,15.4571,15.4571,152757407.2935,1
15.6952,16.0095,15.4571,15.4571,152757407.2935,15.819,15.9905,15.3429,15.5143,177913383.9506,1
15.819,15.9905,15.3429,15.5143,177913383.9506,15.419,15.5429,15.2381,15.3905,106471015.3803,1
15.419,15.5429,15.2381,15.3905,106471015.3803,15.0952,15.6095,15.0381,15.381,119805244.6841,1
15.0952,15.6095,15.0381,15.381,119805244.6841,15.0952,15.6571,15.0,15.2381,129437389.2368,1
15.0952,15.6571,15.0,15.2381,129437389.2368,14.7619,15.3524,14.7429,15.1905,154261235.1439,1
14.7619,15.3524,14.7429,15.1905,154261235.1439,14.8286,14.981,14.4857,14.8095,176910041.7503,1
14.8286,14.981,14.4857,14.8095,176910041.7503,16.0,16.0,14.819,14.8667,210227056.2598,1
16.0,16.0,14.819,14.8667,210227056.2598,15.6762,16.0762,15.6381,15.8286,157591824.6448,1
15.6762,16.0762,15.6381,15.8286,157591824.6448,15.5524,15.6762,15.2667,15.5619,172944599.1492,1
15.5524,15.6762,15.2667,15.5619,172944599.1492,15.2381,15.6571,15.0095,15.619,151244933.743,0
15.2381,15.6571,15.0095,15.619,151244933.743,15.381,15.5714,15.1048,15.1048,86904544.6747,0
15.381,15.5714,15.1048,15.1048,86904544.6747,15.5714,15.7048,15.3905,15.5524,47781611.8636,0
15.5714,15.7048,15.3905,15.5524,47781611.8636,15.5048,15.7619,15.381,15.6381,100632763.3786,0
15.5048,15.7619,15.381,15.6381,100632763.3786,15.3143,15.4667,15.1429,15.3524,105304640.73,1
15.3143,15.4667,15.1429,15.3524,105304640.73,15.1048,15.3333,14.9238,15.1714,123643870.3852,1
15.1048,15.3333,14.9238,15.1714,123643870.3852,14.981,15.3143,14.619,14.7619,150414130.6928,1
14.981,15.3143,14.619,14.7619,150414130.6928,15.381,15.4571,14.9619,15.0476,88337352.6251,0
15.381,15.4571,14.9619,15.0476,88337352.6251,15.1905,15.7429,15.1905,15.4762,129488556.7868,0
15.1905,15.7429,15.1905,15.4762,129488556.7868,16.0762,16.0762,15.3143,15.381,160395505.2456,0
16.0762,16.0762,15.3143,15.381,160395505.2456,16.0,16.0476,15.5714,16.019,99297924.6283,0
16.0,16.0476,15.5714,16.019,99297924.6283,15.9048,16.7524,15.8095,16.1429,100760002.3787,0
15.9048,16.7524,15.8095,16.1429,100760002.3787,16.4381,16.4381,15.8476,15.8476,83006698.9736,0
16.4381,16.4381,15.8476,15.8476,83006698.9736,16.6,16.6095,16.019,16.2286,149532633.6426,0
16.6,16.6095,16.019,16.2286,149532633.6426,16.6762,16.7429,16.1905,16.5143,107707311.6306,0
