@RELATION "B3 - FHER3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
10.9604,1.3499,0.1319,0.1232,2.3499,11.2722,1.3883,0.1356,0.1232,2.4167,10.8228,1.333,0.1302,0.1232,2.3204,11.208,1.3804,0.1349,0.1232,2.403,11.4557,1.4109,0.1379,0.1232,2.4561,11.0888,1.3657,0.1334,0.1232,2.3774,12.09,0
11.0888,1.3657,0.1334,0.1232,2.3774,10.9604,1.3499,0.1319,0.1232,2.3499,11.2722,1.3883,0.1356,0.1232,2.4167,10.8228,1.333,0.1302,0.1232,2.3204,11.208,1.3804,0.1349,0.1232,2.403,11.364,1.3996,0.1368,0.1232,2.4364,12.39,0
11.364,1.3996,0.1368,0.1232,2.4364,11.0888,1.3657,0.1334,0.1232,2.3774,10.9604,1.3499,0.1319,0.1232,2.3499,11.2722,1.3883,0.1356,0.1232,2.4167,10.8228,1.333,0.1302,0.1232,2.3204,11.6483,1.4346,0.1402,0.1232,2.4974,12.7,0
11.6483,1.4346,0.1402,0.1232,2.4974,11.364,1.3996,0.1368,0.1232,2.4364,11.0888,1.3657,0.1334,0.1232,2.3774,10.9604,1.3499,0.1319,0.1232,2.3499,11.2722,1.3883,0.1356,0.1232,2.4167,11.6483,1.4346,0.1402,0.1232,2.4974,12.7,0
11.6483,1.4346,0.1402,0.1232,2.4974,11.6483,1.4346,0.1402,0.1232,2.4974,11.364,1.3996,0.1368,0.1232,2.4364,11.0888,1.3657,0.1334,0.1232,2.3774,10.9604,1.3499,0.1319,0.1232,2.3499,11.6758,1.438,0.1405,0.1232,2.5033,12.73,0
11.6758,1.438,0.1405,0.1232,2.5033,11.6483,1.4346,0.1402,0.1232,2.4974,11.6483,1.4346,0.1402,0.1232,2.4974,11.364,1.3996,0.1368,0.1232,2.4364,11.0888,1.3657,0.1334,0.1232,2.3774,11.6024,1.429,0.1396,0.1232,2.4875,12.65,0
11.6024,1.429,0.1396,0.1232,2.4875,11.6758,1.438,0.1405,0.1232,2.5033,11.6483,1.4346,0.1402,0.1232,2.4974,11.6483,1.4346,0.1402,0.1232,2.4974,11.364,1.3996,0.1368,0.1232,2.4364,11.4649,1.4121,0.138,0.1232,2.458,12.5,0
11.4649,1.4121,0.138,0.1232,2.458,11.6024,1.429,0.1396,0.1232,2.4875,11.6758,1.438,0.1405,0.1232,2.5033,11.6483,1.4346,0.1402,0.1232,2.4974,11.6483,1.4346,0.1402,0.1232,2.4974,11.3731,1.4008,0.1369,0.1232,2.4384,12.4,0
11.3731,1.4008,0.1369,0.1232,2.4384,11.4649,1.4121,0.138,0.1232,2.458,11.6024,1.429,0.1396,0.1232,2.4875,11.6758,1.438,0.1405,0.1232,2.5033,11.6483,1.4346,0.1402,0.1232,2.4974,11.2356,1.3838,0.1352,0.1232,2.4089,12.25,0
11.2356,1.3838,0.1352,0.1232,2.4089,11.3731,1.4008,0.1369,0.1232,2.4384,11.4649,1.4121,0.138,0.1232,2.458,11.6024,1.429,0.1396,0.1232,2.4875,11.6758,1.438,0.1405,0.1232,2.5033,11.3731,1.4008,0.1369,0.1232,2.4384,12.4,0
11.3731,1.4008,0.1369,0.1232,2.4384,11.2356,1.3838,0.1352,0.1232,2.4089,11.3731,1.4008,0.1369,0.1232,2.4384,11.4649,1.4121,0.138,0.1232,2.458,11.6024,1.429,0.1396,0.1232,2.4875,11.5015,1.4166,0.1384,0.1232,2.4659,12.54,0
11.5015,1.4166,0.1384,0.1232,2.4659,11.3731,1.4008,0.1369,0.1232,2.4384,11.2356,1.3838,0.1352,0.1232,2.4089,11.3731,1.4008,0.1369,0.1232,2.4384,11.4649,1.4121,0.138,0.1232,2.458,11.4649,1.4121,0.138,0.1232,2.458,12.5,0
11.4649,1.4121,0.138,0.1232,2.458,11.5015,1.4166,0.1384,0.1232,2.4659,11.3731,1.4008,0.1369,0.1232,2.4384,11.2356,1.3838,0.1352,0.1232,2.4089,11.3731,1.4008,0.1369,0.1232,2.4384,11.3731,1.4008,0.1369,0.1232,2.4384,12.4,0
11.3731,1.4008,0.1369,0.1232,2.4384,11.4649,1.4121,0.138,0.1232,2.458,11.5015,1.4166,0.1384,0.1232,2.4659,11.3731,1.4008,0.1369,0.1232,2.4384,11.2356,1.3838,0.1352,0.1232,2.4089,11.4649,1.4121,0.138,0.1232,2.458,12.5,0
11.4649,1.4121,0.138,0.1232,2.458,11.3731,1.4008,0.1369,0.1232,2.4384,11.4649,1.4121,0.138,0.1232,2.458,11.5015,1.4166,0.1384,0.1232,2.4659,11.3731,1.4008,0.1369,0.1232,2.4384,11.4282,1.4075,0.1375,0.1232,2.4502,12.46,0
11.4282,1.4075,0.1375,0.1232,2.4502,11.4649,1.4121,0.138,0.1232,2.458,11.3731,1.4008,0.1369,0.1232,2.4384,11.4649,1.4121,0.138,0.1232,2.458,11.5015,1.4166,0.1384,0.1232,2.4659,11.3089,1.3928,0.1361,0.1232,2.4246,12.33,0
11.3089,1.3928,0.1361,0.1232,2.4246,11.4282,1.4075,0.1375,0.1232,2.4502,11.4649,1.4121,0.138,0.1232,2.458,11.3731,1.4008,0.1369,0.1232,2.4384,11.4649,1.4121,0.138,0.1232,2.458,11.098,1.3669,0.1336,0.1232,2.3794,12.1,0
11.098,1.3669,0.1336,0.1232,2.3794,11.3089,1.3928,0.1361,0.1232,2.4246,11.4282,1.4075,0.1375,0.1232,2.4502,11.4649,1.4121,0.138,0.1232,2.458,11.3731,1.4008,0.1369,0.1232,2.4384,11.4465,1.4098,0.1377,0.1232,2.4541,12.48,0
11.4465,1.4098,0.1377,0.1232,2.4541,11.098,1.3669,0.1336,0.1232,2.3794,11.3089,1.3928,0.1361,0.1232,2.4246,11.4282,1.4075,0.1375,0.1232,2.4502,11.4649,1.4121,0.138,0.1232,2.458,11.3731,1.4008,0.1369,0.1232,2.4384,12.4,0
11.3731,1.4008,0.1369,0.1232,2.4384,11.4465,1.4098,0.1377,0.1232,2.4541,11.098,1.3669,0.1336,0.1232,2.3794,11.3089,1.3928,0.1361,0.1232,2.4246,11.4282,1.4075,0.1375,0.1232,2.4502,11.0154,1.3567,0.1326,0.1232,2.3617,12.01,0
