@RELATION "B3 - CMIG3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
13.0504,2.6839,90843.5076,0.2057,12.9818,13.2305,2.721,92096.9144,0.2057,13.1609,13.9107,2.8608,96831.3737,0.2057,13.8375,13.5865,2.7942,94575.2415,0.2057,13.5151,12.5798,2.5872,87567.558,0.2057,12.5136,13.8032,0
12.5798,2.5872,87567.558,0.2057,12.5136,13.0504,2.6839,90843.5076,0.2057,12.9818,13.2305,2.721,92096.9144,0.2057,13.1609,13.9107,2.8608,96831.3737,0.2057,13.8375,12.5021,2.5712,87026.3141,0.2057,12.4363,13.7179,0
12.5021,2.5712,87026.3141,0.2057,12.4363,12.5798,2.5872,87567.558,0.2057,12.5136,13.0504,2.6839,90843.5076,0.2057,12.9818,13.2305,2.721,92096.9144,0.2057,13.1609,12.7067,2.6132,88450.64,0.2057,12.6398,13.9424,0
12.7067,2.6132,88450.64,0.2057,12.6398,12.5021,2.5712,87026.3141,0.2057,12.4363,12.5798,2.5872,87567.558,0.2057,12.5136,13.0504,2.6839,90843.5076,0.2057,12.9818,12.6617,2.604,88137.2883,0.2057,12.5951,13.893,0
12.6617,2.604,88137.2883,0.2057,12.5951,12.7067,2.6132,88450.64,0.2057,12.6398,12.5021,2.5712,87026.3141,0.2057,12.4363,12.5798,2.5872,87567.558,0.2057,12.5136,12.588,2.5888,87624.531,0.2057,12.5218,13.8122,0
12.588,2.5888,87624.531,0.2057,12.5218,12.6617,2.604,88137.2883,0.2057,12.5951,12.7067,2.6132,88450.64,0.2057,12.6398,12.5021,2.5712,87026.3141,0.2057,12.4363,12.6208,2.5956,87852.4231,0.2057,12.5544,13.8481,0
12.6208,2.5956,87852.4231,0.2057,12.5544,12.588,2.5888,87624.531,0.2057,12.5218,12.6617,2.604,88137.2883,0.2057,12.5951,12.7067,2.6132,88450.64,0.2057,12.6398,12.6208,2.5956,87852.4231,0.2057,12.5544,13.8481,0
12.6208,2.5956,87852.4231,0.2057,12.5544,12.6208,2.5956,87852.4231,0.2057,12.5544,12.588,2.5888,87624.531,0.2057,12.5218,12.6617,2.604,88137.2883,0.2057,12.5951,12.1665,2.5021,84690.4196,0.2057,12.1025,13.3497,0
12.1665,2.5021,84690.4196,0.2057,12.1025,12.6208,2.5956,87852.4231,0.2057,12.5544,12.6208,2.5956,87852.4231,0.2057,12.5544,12.588,2.5888,87624.531,0.2057,12.5218,9.4279,2.3214,67272.3478,0.2462,9.3975,13.0488,0
9.4279,2.3214,67272.3478,0.2462,9.3975,12.1665,2.5021,84690.4196,0.2057,12.1025,12.6208,2.5956,87852.4231,0.2057,12.5544,12.6208,2.5956,87852.4231,0.2057,12.5544,9.4052,2.3158,67110.3016,0.2462,9.3749,13.0174,0
9.4052,2.3158,67110.3016,0.2462,9.3749,9.4279,2.3214,67272.3478,0.2462,9.3975,12.1665,2.5021,84690.4196,0.2057,12.1025,12.6208,2.5956,87852.4231,0.2057,12.5544,9.2916,2.2878,66300.0703,0.2462,9.2617,12.8602,0
9.2916,2.2878,66300.0703,0.2462,9.2617,9.4052,2.3158,67110.3016,0.2462,9.3749,9.4279,2.3214,67272.3478,0.2462,9.3975,12.1665,2.5021,84690.4196,0.2057,12.1025,9.496,2.3382,67758.4866,0.2462,9.4655,13.1431,0
9.496,2.3382,67758.4866,0.2462,9.4655,9.2916,2.2878,66300.0703,0.2462,9.2617,9.4052,2.3158,67110.3016,0.2462,9.3749,9.4279,2.3214,67272.3478,0.2462,9.3975,9.4344,2.323,67318.6468,0.2462,9.404,13.0578,0
9.4344,2.323,67318.6468,0.2462,9.404,9.496,2.3382,67758.4866,0.2462,9.4655,9.2916,2.2878,66300.0703,0.2462,9.2617,9.4052,2.3158,67110.3016,0.2462,9.3749,9.535,2.3477,68036.2802,0.2462,9.5043,13.197,0
9.535,2.3477,68036.2802,0.2462,9.5043,9.4344,2.323,67318.6468,0.2462,9.404,9.496,2.3382,67758.4866,0.2462,9.4655,9.2916,2.2878,66300.0703,0.2462,9.2617,9.7945,2.4116,69888.2375,0.2462,9.763,13.5562,0
9.7945,2.4116,69888.2375,0.2462,9.763,9.535,2.3477,68036.2802,0.2462,9.5043,9.4344,2.323,67318.6468,0.2462,9.404,9.496,2.3382,67758.4866,0.2462,9.4655,9.681,2.3837,69078.0062,0.2462,9.6498,13.3991,0
9.681,2.3837,69078.0062,0.2462,9.6498,9.7945,2.4116,69888.2375,0.2462,9.763,9.535,2.3477,68036.2802,0.2462,9.5043,9.4344,2.323,67318.6468,0.2462,9.404,9.6031,2.3645,68522.419,0.2462,9.5722,13.2913,0
9.6031,2.3645,68522.419,0.2462,9.5722,9.681,2.3837,69078.0062,0.2462,9.6498,9.7945,2.4116,69888.2375,0.2462,9.763,9.535,2.3477,68036.2802,0.2462,9.5043,9.6161,2.3677,68615.0169,0.2462,9.5851,13.3093,0
9.6161,2.3677,68615.0169,0.2462,9.5851,9.6031,2.3645,68522.419,0.2462,9.5722,9.681,2.3837,69078.0062,0.2462,9.6498,9.7945,2.4116,69888.2375,0.2462,9.763,9.5771,2.3581,68337.2233,0.2462,9.5463,13.2554,0
9.5771,2.3581,68337.2233,0.2462,9.5463,9.6161,2.3677,68615.0169,0.2462,9.5851,9.6031,2.3645,68522.419,0.2462,9.5722,9.681,2.3837,69078.0062,0.2462,9.6498,9.6128,2.3669,68591.8674,0.2462,9.5819,13.3048,0
9.6128,2.3669,68591.8674,0.2462,9.5819,9.5771,2.3581,68337.2233,0.2462,9.5463,9.6161,2.3677,68615.0169,0.2462,9.5851,9.6031,2.3645,68522.419,0.2462,9.5722,9.5804,2.3589,68360.3727,0.2462,9.5495,13.2599,0
9.5804,2.3589,68360.3727,0.2462,9.5495,9.6128,2.3669,68591.8674,0.2462,9.5819,9.5771,2.3581,68337.2233,0.2462,9.5463,9.6161,2.3677,68615.0169,0.2462,9.5851,9.5058,2.3406,67827.935,0.2462,9.4752,13.1566,0
9.5058,2.3406,67827.935,0.2462,9.4752,9.5804,2.3589,68360.3727,0.2462,9.5495,9.6128,2.3669,68591.8674,0.2462,9.5819,9.5771,2.3581,68337.2233,0.2462,9.5463,9.7004,2.3885,69216.903,0.2462,9.6692,13.426,0
9.7004,2.3885,69216.903,0.2462,9.6692,9.5058,2.3406,67827.935,0.2462,9.4752,9.5804,2.3589,68360.3727,0.2462,9.5495,9.6128,2.3669,68591.8674,0.2462,9.5819,9.5382,2.3485,68059.4297,0.2462,9.5075,13.2015,0
9.5382,2.3485,68059.4297,0.2462,9.5075,9.7004,2.3885,69216.903,0.2462,9.6692,9.5058,2.3406,67827.935,0.2462,9.4752,9.5804,2.3589,68360.3727,0.2462,9.5495,9.7783,2.4077,69772.4902,0.2462,9.7468,13.5338,0
9.7783,2.4077,69772.4902,0.2462,9.7468,9.5382,2.3485,68059.4297,0.2462,9.5075,9.7004,2.3885,69216.903,0.2462,9.6692,9.5058,2.3406,67827.935,0.2462,9.4752,9.6712,2.3813,69008.5578,0.2462,9.6401,13.3856,0
9.6712,2.3813,69008.5578,0.2462,9.6401,9.7783,2.4077,69772.4902,0.2462,9.7468,9.5382,2.3485,68059.4297,0.2462,9.5075,9.7004,2.3885,69216.903,0.2462,9.6692,9.7004,2.3885,69216.903,0.2462,9.6692,13.426,0
9.7004,2.3885,69216.903,0.2462,9.6692,9.6712,2.3813,69008.5578,0.2462,9.6401,9.7783,2.4077,69772.4902,0.2462,9.7468,9.5382,2.3485,68059.4297,0.2462,9.5075,10.0832,2.4827,71948.54,0.2462,10.0508,13.9559,0
10.0832,2.4827,71948.54,0.2462,10.0508,9.7004,2.3885,69216.903,0.2462,9.6692,9.6712,2.3813,69008.5578,0.2462,9.6401,9.7783,2.4077,69772.4902,0.2462,9.7468,10.0216,2.4676,71508.7001,0.2462,9.9893,13.8705,0
10.0216,2.4676,71508.7001,0.2462,9.9893,10.0832,2.4827,71948.54,0.2462,10.0508,9.7004,2.3885,69216.903,0.2462,9.6692,9.6712,2.3813,69008.5578,0.2462,9.6401,9.5869,2.3605,68406.6717,0.2462,9.556,13.2688,0
9.5869,2.3605,68406.6717,0.2462,9.556,10.0216,2.4676,71508.7001,0.2462,9.9893,10.0832,2.4827,71948.54,0.2462,10.0508,9.7004,2.3885,69216.903,0.2462,9.6692,9.6031,2.3645,68522.419,0.2462,9.5722,13.2913,0
9.6031,2.3645,68522.419,0.2462,9.5722,9.5869,2.3605,68406.6717,0.2462,9.556,10.0216,2.4676,71508.7001,0.2462,9.9893,10.0832,2.4827,71948.54,0.2462,10.0508,9.801,2.4132,69934.5364,0.2462,9.7694,13.5652,0
9.801,2.4132,69934.5364,0.2462,9.7694,9.6031,2.3645,68522.419,0.2462,9.5722,9.5869,2.3605,68406.6717,0.2462,9.556,10.0216,2.4676,71508.7001,0.2462,9.9893,10.0897,2.4843,71994.8389,0.2462,10.0573,13.9648,0
10.0897,2.4843,71994.8389,0.2462,10.0573,9.801,2.4132,69934.5364,0.2462,9.7694,9.6031,2.3645,68522.419,0.2462,9.5722,9.5869,2.3605,68406.6717,0.2462,9.556,9.9275,2.4444,70837.3656,0.2462,9.8956,13.7403,0
9.9275,2.4444,70837.3656,0.2462,9.8956,10.0897,2.4843,71994.8389,0.2462,10.0573,9.801,2.4132,69934.5364,0.2462,9.7694,9.6031,2.3645,68522.419,0.2462,9.5722,9.8302,2.4204,70142.8816,0.2462,9.7985,13.6056,0
9.8302,2.4204,70142.8816,0.2462,9.7985,9.9275,2.4444,70837.3656,0.2462,9.8956,10.0897,2.4843,71994.8389,0.2462,10.0573,9.801,2.4132,69934.5364,0.2462,9.7694,9.7329,2.3965,69448.3976,0.2462,9.7015,13.4709,0
