@RELATION "B3 - ENBR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
16.5859,1.5561,5332.9472,0.0938,16.0117,16.834,1.5794,5412.7314,0.0938,16.2513,12.89,1
16.834,1.5794,5412.7314,0.0938,16.2513,16.4553,1.5438,5290.9555,0.0938,15.8857,12.6,1
16.4553,1.5438,5290.9555,0.0938,15.8857,16.4683,1.5451,5295.1546,0.0938,15.8983,12.61,1
16.4683,1.5451,5295.1546,0.0938,15.8983,16.2333,1.523,5219.5696,0.0938,15.6713,12.43,1
16.2333,1.523,5219.5696,0.0938,15.6713,16.4553,1.5438,5290.9555,0.0938,15.8857,12.6,1
16.4553,1.5438,5290.9555,0.0938,15.8857,16.4161,1.5402,5278.358,0.0938,15.8478,12.57,1
16.4161,1.5402,5278.358,0.0938,15.8478,16.1941,1.5193,5206.9721,0.0938,15.6335,12.4,1
16.1941,1.5193,5206.9721,0.0938,15.6335,16.8471,1.5806,5416.9306,0.0938,16.2639,12.9,1
16.8471,1.5806,5416.9306,0.0938,16.2639,16.6904,1.5659,5366.5406,0.0938,16.1126,12.78,1
16.6904,1.5659,5366.5406,0.0938,16.1126,16.7687,1.5732,5391.7356,0.0938,16.1882,12.84,1
16.7687,1.5732,5391.7356,0.0938,16.1882,16.39,1.5377,5269.9596,0.0938,15.8226,12.55,1
16.39,1.5377,5269.9596,0.0938,15.8226,16.4292,1.5414,5282.5571,0.0938,15.8604,12.58,1
16.4292,1.5414,5282.5571,0.0938,15.8604,16.8471,1.5806,5416.9306,0.0938,16.2639,12.9,1
16.8471,1.5806,5416.9306,0.0938,16.2639,16.6251,1.5598,5345.5447,0.0938,16.0496,12.73,1
16.6251,1.5598,5345.5447,0.0938,16.0496,16.9124,1.5867,5437.9265,0.0938,16.3269,12.95,1
16.9124,1.5867,5437.9265,0.0938,16.3269,16.5989,1.5573,5337.1464,0.0938,16.0243,12.71,1
16.5989,1.5573,5337.1464,0.0938,16.0243,16.4553,1.5438,5290.9555,0.0938,15.8857,12.6,1
16.4553,1.5438,5290.9555,0.0938,15.8857,16.9777,1.5928,5458.9223,0.0938,16.39,13.0,0
16.9777,1.5928,5458.9223,0.0938,16.39,16.5859,1.5561,5332.9472,0.0938,16.0117,12.7,0
16.5859,1.5561,5332.9472,0.0938,16.0117,16.4292,1.5414,5282.5571,0.0938,15.8604,12.58,1
16.4292,1.5414,5282.5571,0.0938,15.8604,16.5859,1.5561,5332.9472,0.0938,16.0117,12.7,1
16.5859,1.5561,5332.9472,0.0938,16.0117,16.5467,1.5524,5320.3497,0.0938,15.9739,12.67,1
16.5467,1.5524,5320.3497,0.0938,15.9739,16.4553,1.5438,5290.9555,0.0938,15.8857,12.6,1
16.4553,1.5438,5290.9555,0.0938,15.8857,16.834,1.5794,5412.7314,0.0938,16.2513,12.89,1
16.834,1.5794,5412.7314,0.0938,16.2513,16.6381,1.561,5349.7439,0.0938,16.0622,12.74,1
16.6381,1.561,5349.7439,0.0938,16.0622,16.6904,1.5659,5366.5406,0.0938,16.1126,12.78,1
16.6904,1.5659,5366.5406,0.0938,16.1126,16.6904,1.5659,5366.5406,0.0938,16.1126,12.78,0
16.6904,1.5659,5366.5406,0.0938,16.1126,16.834,1.5794,5412.7314,0.0938,16.2513,12.89,0
16.834,1.5794,5412.7314,0.0938,16.2513,17.1213,1.6063,5505.1132,0.0938,16.5286,13.11,0
17.1213,1.6063,5505.1132,0.0938,16.5286,16.6904,1.5659,5366.5406,0.0938,16.1126,12.78,1
16.6904,1.5659,5366.5406,0.0938,16.1126,16.7557,1.572,5387.5364,0.0938,16.1756,12.83,1
16.7557,1.572,5387.5364,0.0938,16.1756,16.5859,1.5561,5332.9472,0.0938,16.0117,12.7,0
16.5859,1.5561,5332.9472,0.0938,16.0117,16.4292,1.5414,5282.5571,0.0938,15.8604,12.58,0
16.4292,1.5414,5282.5571,0.0938,15.8604,16.5859,1.5561,5332.9472,0.0938,16.0117,12.7,0
16.5859,1.5561,5332.9472,0.0938,16.0117,16.39,1.5377,5269.9596,0.0938,15.8226,12.55,0
16.39,1.5377,5269.9596,0.0938,15.8226,16.4161,1.5402,5278.358,0.0938,15.8478,12.57,0
16.4161,1.5402,5278.358,0.0938,15.8478,16.4553,1.5438,5290.9555,0.0938,15.8857,12.6,0
16.4553,1.5438,5290.9555,0.0938,15.8857,16.7687,1.5732,5391.7356,0.0938,16.1882,12.84,0
16.7687,1.5732,5391.7356,0.0938,16.1882,16.9777,1.5928,5458.9223,0.0938,16.39,13.0,0
16.9777,1.5928,5458.9223,0.0938,16.39,17.1474,1.6088,5513.5115,0.0938,16.5539,13.13,0
17.1474,1.6088,5513.5115,0.0938,16.5539,17.0691,1.6014,5488.3165,0.0938,16.4782,13.07,0
17.0691,1.6014,5488.3165,0.0938,16.4782,16.9124,1.5867,5437.9265,0.0938,16.3269,12.95,0
16.9124,1.5867,5437.9265,0.0938,16.3269,16.8993,1.5855,5433.7273,0.0938,16.3143,12.94,0
16.8993,1.5855,5433.7273,0.0938,16.3143,16.9254,1.5879,5442.1256,0.0938,16.3395,12.96,0
16.9254,1.5879,5442.1256,0.0938,16.3395,17.0299,1.5977,5475.719,0.0938,16.4404,13.04,0
17.0299,1.5977,5475.719,0.0938,16.4404,22.3055,1.726,5201.9055,0.0774,20.9731,13.65,0
22.3055,1.726,5201.9055,0.0774,20.9731,22.1584,1.7147,5167.6072,0.0774,20.8348,13.56,0
22.1584,1.7147,5167.6072,0.0774,20.8348,22.5343,1.7437,5255.2584,0.0774,21.1882,13.79,0
22.5343,1.7437,5255.2584,0.0774,21.1882,22.1421,1.7134,5163.7963,0.0774,20.8194,13.55,0
22.1421,1.7134,5163.7963,0.0774,20.8194,21.9133,1.6957,5110.4434,0.0774,20.6043,13.41,0
21.9133,1.6957,5110.4434,0.0774,20.6043,21.4884,1.6628,5011.3595,0.0774,20.2049,13.15,0
21.4884,1.6628,5011.3595,0.0774,20.2049,21.8316,1.6894,5091.3888,0.0774,20.5275,13.36,0
21.8316,1.6894,5091.3888,0.0774,20.5275,21.897,1.6944,5106.6325,0.0774,20.589,13.4,0
21.897,1.6944,5106.6325,0.0774,20.589,21.897,1.6944,5106.6325,0.0774,20.589,13.4,0
21.897,1.6944,5106.6325,0.0774,20.589,22.2565,1.7222,5190.4728,0.0774,20.927,13.62,0
