@RELATION "B3 - TRPL4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.2392,2.2661,5.0778,0.2016,7.6347,11.3184,2.2821,5.1136,0.2016,7.6885,11.2698,2.2723,5.0916,0.2016,7.6555,11.1834,2.2549,5.0526,0.2016,7.5968,11.3112,2.2806,5.1103,0.2016,7.6836,11.3814,2.2948,5.142,0.2016,7.7313,11.4822,2.3151,5.1876,0.2016,7.7997,11.2464,2.2676,5.081,0.2016,7.6396,11.0269,2.2233,4.9818,0.2016,7.4904,15.3175,0
11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.2392,2.2661,5.0778,0.2016,7.6347,11.3184,2.2821,5.1136,0.2016,7.6885,11.2698,2.2723,5.0916,0.2016,7.6555,11.1834,2.2549,5.0526,0.2016,7.5968,11.3112,2.2806,5.1103,0.2016,7.6836,11.3814,2.2948,5.142,0.2016,7.7313,11.4822,2.3151,5.1876,0.2016,7.7997,11.2122,2.2607,5.0656,0.2016,7.6164,15.575,0
11.2122,2.2607,5.0656,0.2016,7.6164,11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.2392,2.2661,5.0778,0.2016,7.6347,11.3184,2.2821,5.1136,0.2016,7.6885,11.2698,2.2723,5.0916,0.2016,7.6555,11.1834,2.2549,5.0526,0.2016,7.5968,11.3112,2.2806,5.1103,0.2016,7.6836,11.3814,2.2948,5.142,0.2016,7.7313,11.1222,2.2425,5.0249,0.2016,7.5552,15.45,0
11.1222,2.2425,5.0249,0.2016,7.5552,11.2122,2.2607,5.0656,0.2016,7.6164,11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.2392,2.2661,5.0778,0.2016,7.6347,11.3184,2.2821,5.1136,0.2016,7.6885,11.2698,2.2723,5.0916,0.2016,7.6555,11.1834,2.2549,5.0526,0.2016,7.5968,11.3112,2.2806,5.1103,0.2016,7.6836,10.9963,2.2171,4.968,0.2016,7.4697,15.275,0
10.9963,2.2171,4.968,0.2016,7.4697,11.1222,2.2425,5.0249,0.2016,7.5552,11.2122,2.2607,5.0656,0.2016,7.6164,11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.2392,2.2661,5.0778,0.2016,7.6347,11.3184,2.2821,5.1136,0.2016,7.6885,11.2698,2.2723,5.0916,0.2016,7.6555,11.1834,2.2549,5.0526,0.2016,7.5968,11.1366,2.2454,5.0314,0.2016,7.565,15.47,0
11.1366,2.2454,5.0314,0.2016,7.565,10.9963,2.2171,4.968,0.2016,7.4697,11.1222,2.2425,5.0249,0.2016,7.5552,11.2122,2.2607,5.0656,0.2016,7.6164,11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.2392,2.2661,5.0778,0.2016,7.6347,11.3184,2.2821,5.1136,0.2016,7.6885,11.2698,2.2723,5.0916,0.2016,7.6555,11.0737,2.2327,5.003,0.2016,7.5222,15.3825,0
11.0737,2.2327,5.003,0.2016,7.5222,11.1366,2.2454,5.0314,0.2016,7.565,10.9963,2.2171,4.968,0.2016,7.4697,11.1222,2.2425,5.0249,0.2016,7.5552,11.2122,2.2607,5.0656,0.2016,7.6164,11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.2392,2.2661,5.0778,0.2016,7.6347,11.3184,2.2821,5.1136,0.2016,7.6885,11.1636,2.2509,5.0436,0.2016,7.5833,15.5075,0
11.1636,2.2509,5.0436,0.2016,7.5833,11.0737,2.2327,5.003,0.2016,7.5222,11.1366,2.2454,5.0314,0.2016,7.565,10.9963,2.2171,4.968,0.2016,7.4697,11.1222,2.2425,5.0249,0.2016,7.5552,11.2122,2.2607,5.0656,0.2016,7.6164,11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.2392,2.2661,5.0778,0.2016,7.6347,11.4966,2.318,5.1941,0.2016,7.8095,15.97,0
11.4966,2.318,5.1941,0.2016,7.8095,11.1636,2.2509,5.0436,0.2016,7.5833,11.0737,2.2327,5.003,0.2016,7.5222,11.1366,2.2454,5.0314,0.2016,7.565,10.9963,2.2171,4.968,0.2016,7.4697,11.1222,2.2425,5.0249,0.2016,7.5552,11.2122,2.2607,5.0656,0.2016,7.6164,11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.3562,2.2897,5.1306,0.2016,7.7142,11.7162,2.3623,5.2933,0.2016,7.9587,16.275,0
11.7162,2.3623,5.2933,0.2016,7.9587,11.4966,2.318,5.1941,0.2016,7.8095,11.1636,2.2509,5.0436,0.2016,7.5833,11.0737,2.2327,5.003,0.2016,7.5222,11.1366,2.2454,5.0314,0.2016,7.565,10.9963,2.2171,4.968,0.2016,7.4697,11.1222,2.2425,5.0249,0.2016,7.5552,11.2122,2.2607,5.0656,0.2016,7.6164,11.0269,2.2233,4.9818,0.2016,7.4904,11.1222,2.2425,5.0249,0.2016,7.5552,11.0773,2.2334,5.0046,0.2016,7.5247,11.0629,2.2305,4.9981,0.2016,7.5149,11.2032,2.2588,5.0615,0.2016,7.6102,11.3112,2.2806,5.1103,0.2016,7.6836,11.4084,2.3002,5.1542,0.2016,7.7496,11.8637,2.392,5.3599,0.2016,8.0589,16.48,0
