@RELATION "B3 - ELET3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,9.7227,0.4723,13.7862,0.0486,44.5388,10.0132,0.4864,14.1981,0.0486,45.8696,10.0627,0.4888,14.2682,0.0486,46.0961,9.9081,0.4813,14.0491,0.0486,45.3882,9.9205,0.4819,14.0666,0.0486,45.4448,10.007,0.4861,14.1893,0.0486,45.8412,9.8896,0.4804,14.0228,0.0486,45.3033,9.9576,0.4837,14.1192,0.0486,45.6147,8.1157,0.3942,11.5075,0.0486,37.177,13.13,1
8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,9.7227,0.4723,13.7862,0.0486,44.5388,10.0132,0.4864,14.1981,0.0486,45.8696,10.0627,0.4888,14.2682,0.0486,46.0961,9.9081,0.4813,14.0491,0.0486,45.3882,9.9205,0.4819,14.0666,0.0486,45.4448,10.007,0.4861,14.1893,0.0486,45.8412,9.8896,0.4804,14.0228,0.0486,45.3033,7.9611,0.3867,11.2884,0.0486,36.4691,12.88,1
7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,9.7227,0.4723,13.7862,0.0486,44.5388,10.0132,0.4864,14.1981,0.0486,45.8696,10.0627,0.4888,14.2682,0.0486,46.0961,9.9081,0.4813,14.0491,0.0486,45.3882,9.9205,0.4819,14.0666,0.0486,45.4448,10.007,0.4861,14.1893,0.0486,45.8412,8.1775,0.3972,11.5951,0.0486,37.4601,13.23,1
8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,9.7227,0.4723,13.7862,0.0486,44.5388,10.0132,0.4864,14.1981,0.0486,45.8696,10.0627,0.4888,14.2682,0.0486,46.0961,9.9081,0.4813,14.0491,0.0486,45.3882,9.9205,0.4819,14.0666,0.0486,45.4448,7.8499,0.3813,11.1306,0.0486,35.9595,12.7,1
7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,9.7227,0.4723,13.7862,0.0486,44.5388,10.0132,0.4864,14.1981,0.0486,45.8696,10.0627,0.4888,14.2682,0.0486,46.0961,9.9081,0.4813,14.0491,0.0486,45.3882,8.065,0.3833,10.6463,0.0475,41.7559,12.99,1
8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,9.7227,0.4723,13.7862,0.0486,44.5388,10.0132,0.4864,14.1981,0.0486,45.8696,10.0627,0.4888,14.2682,0.0486,46.0961,8.2388,0.3915,10.8758,0.0475,42.6559,13.27,1
8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,9.7227,0.4723,13.7862,0.0486,44.5388,10.0132,0.4864,14.1981,0.0486,45.8696,8.0774,0.3839,10.6627,0.0475,41.8202,13.01,1
8.0774,0.3839,10.6627,0.0475,41.8202,8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,9.7227,0.4723,13.7862,0.0486,44.5388,8.1271,0.3862,10.7282,0.0475,42.0773,13.09,1
8.1271,0.3862,10.7282,0.0475,42.0773,8.0774,0.3839,10.6627,0.0475,41.8202,8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,9.6795,0.4702,13.7248,0.0486,44.3406,7.9657,0.3786,10.5152,0.0475,41.2415,12.83,1
7.9657,0.3786,10.5152,0.0475,41.2415,8.1271,0.3862,10.7282,0.0475,42.0773,8.0774,0.3839,10.6627,0.0475,41.8202,8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,9.9143,0.4816,14.0579,0.0486,45.4165,8.2575,0.3924,10.9004,0.0475,42.7523,13.3,0
8.2575,0.3924,10.9004,0.0475,42.7523,7.9657,0.3786,10.5152,0.0475,41.2415,8.1271,0.3862,10.7282,0.0475,42.0773,8.0774,0.3839,10.6627,0.0475,41.8202,8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,9.7969,0.4759,13.8913,0.0486,44.8785,8.5058,0.4042,11.2282,0.0475,44.0381,13.7,0
8.5058,0.4042,11.2282,0.0475,44.0381,8.2575,0.3924,10.9004,0.0475,42.7523,7.9657,0.3786,10.5152,0.0475,41.2415,8.1271,0.3862,10.7282,0.0475,42.0773,8.0774,0.3839,10.6627,0.0475,41.8202,8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,9.6485,0.4687,13.681,0.0486,44.199,8.3692,0.3977,11.0479,0.0475,43.3309,13.48,0
8.3692,0.3977,11.0479,0.0475,43.3309,8.5058,0.4042,11.2282,0.0475,44.0381,8.2575,0.3924,10.9004,0.0475,42.7523,7.9657,0.3786,10.5152,0.0475,41.2415,8.1271,0.3862,10.7282,0.0475,42.0773,8.0774,0.3839,10.6627,0.0475,41.8202,8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.5916,0.4173,12.1823,0.0486,39.3572,8.6176,0.4095,11.3757,0.0475,44.6167,13.88,0
8.6176,0.4095,11.3757,0.0475,44.6167,8.3692,0.3977,11.0479,0.0475,43.3309,8.5058,0.4042,11.2282,0.0475,44.0381,8.2575,0.3924,10.9004,0.0475,42.7523,7.9657,0.3786,10.5152,0.0475,41.2415,8.1271,0.3862,10.7282,0.0475,42.0773,8.0774,0.3839,10.6627,0.0475,41.8202,8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.4247,0.4092,11.9457,0.0486,38.5927,8.7293,0.4149,11.5232,0.0475,45.1953,14.06,0
8.7293,0.4149,11.5232,0.0475,45.1953,8.6176,0.4095,11.3757,0.0475,44.6167,8.3692,0.3977,11.0479,0.0475,43.3309,8.5058,0.4042,11.2282,0.0475,44.0381,8.2575,0.3924,10.9004,0.0475,42.7523,7.9657,0.3786,10.5152,0.0475,41.2415,8.1271,0.3862,10.7282,0.0475,42.0773,8.0774,0.3839,10.6627,0.0475,41.8202,8.2388,0.3915,10.8758,0.0475,42.6559,8.065,0.3833,10.6463,0.0475,41.7559,7.8499,0.3813,11.1306,0.0486,35.9595,8.1775,0.3972,11.5951,0.0486,37.4601,7.9611,0.3867,11.2884,0.0486,36.4691,8.1157,0.3942,11.5075,0.0486,37.177,8.1836,0.3975,11.6039,0.0486,37.4885,8.7107,0.414,11.4987,0.0475,45.0989,14.03,0
