@RELATION "B3 - PDGR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.5334,5.4628,336.1063,0.1103,50.2198,46.5673,5.1357,315.9802,0.1103,47.2126,44.4911,4.9067,301.8919,0.1103,45.1076,45.282,4.9939,307.2589,0.1103,45.9095,47.0617,5.1902,319.3345,0.1103,47.7138,46.073,5.0811,312.6258,0.1103,46.7114,45.4798,5.0157,308.6006,0.1103,46.11,44.4911,4.9067,301.8919,0.1103,45.1076,50.2094,3.9403,262.8268,0.0785,44.9103,183500.0217,0
50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.5334,5.4628,336.1063,0.1103,50.2198,46.5673,5.1357,315.9802,0.1103,47.2126,44.4911,4.9067,301.8919,0.1103,45.1076,45.282,4.9939,307.2589,0.1103,45.9095,47.0617,5.1902,319.3345,0.1103,47.7138,46.073,5.0811,312.6258,0.1103,46.7114,45.4798,5.0157,308.6006,0.1103,46.11,49.9358,3.9188,261.3945,0.0785,44.6656,182500.0216,0
49.9358,3.9188,261.3945,0.0785,44.6656,50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.5334,5.4628,336.1063,0.1103,50.2198,46.5673,5.1357,315.9802,0.1103,47.2126,44.4911,4.9067,301.8919,0.1103,45.1076,45.282,4.9939,307.2589,0.1103,45.9095,47.0617,5.1902,319.3345,0.1103,47.7138,46.073,5.0811,312.6258,0.1103,46.7114,46.6524,3.6612,244.2069,0.0785,41.7287,170500.0202,0
46.6524,3.6612,244.2069,0.0785,41.7287,49.9358,3.9188,261.3945,0.0785,44.6656,50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.5334,5.4628,336.1063,0.1103,50.2198,46.5673,5.1357,315.9802,0.1103,47.2126,44.4911,4.9067,301.8919,0.1103,45.1076,45.282,4.9939,307.2589,0.1103,45.9095,47.0617,5.1902,319.3345,0.1103,47.7138,43.3689,3.4035,227.0193,0.0785,38.7917,158500.0188,0
43.3689,3.4035,227.0193,0.0785,38.7917,46.6524,3.6612,244.2069,0.0785,41.7287,49.9358,3.9188,261.3945,0.0785,44.6656,50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.5334,5.4628,336.1063,0.1103,50.2198,46.5673,5.1357,315.9802,0.1103,47.2126,44.4911,4.9067,301.8919,0.1103,45.1076,45.282,4.9939,307.2589,0.1103,45.9095,45.8315,3.5967,239.91,0.0785,40.9944,167500.0198,0
45.8315,3.5967,239.91,0.0785,40.9944,43.3689,3.4035,227.0193,0.0785,38.7917,46.6524,3.6612,244.2069,0.0785,41.7287,49.9358,3.9188,261.3945,0.0785,44.6656,50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.5334,5.4628,336.1063,0.1103,50.2198,46.5673,5.1357,315.9802,0.1103,47.2126,44.4911,4.9067,301.8919,0.1103,45.1076,40.6327,3.1887,212.6963,0.0785,36.3443,148500.0176,1
40.6327,3.1887,212.6963,0.0785,36.3443,45.8315,3.5967,239.91,0.0785,40.9944,43.3689,3.4035,227.0193,0.0785,38.7917,46.6524,3.6612,244.2069,0.0785,41.7287,49.9358,3.9188,261.3945,0.0785,44.6656,50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.5334,5.4628,336.1063,0.1103,50.2198,46.5673,5.1357,315.9802,0.1103,47.2126,42.0008,3.2961,219.8578,0.0785,37.568,153500.0182,1
42.0008,3.2961,219.8578,0.0785,37.568,40.6327,3.1887,212.6963,0.0785,36.3443,45.8315,3.5967,239.91,0.0785,40.9944,43.3689,3.4035,227.0193,0.0785,38.7917,46.6524,3.6612,244.2069,0.0785,41.7287,49.9358,3.9188,261.3945,0.0785,44.6656,50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.5334,5.4628,336.1063,0.1103,50.2198,46.6524,3.6612,244.2069,0.0785,41.7287,170500.0202,0
46.6524,3.6612,244.2069,0.0785,41.7287,42.0008,3.2961,219.8578,0.0785,37.568,40.6327,3.1887,212.6963,0.0785,36.3443,45.8315,3.5967,239.91,0.0785,40.9944,43.3689,3.4035,227.0193,0.0785,38.7917,46.6524,3.6612,244.2069,0.0785,41.7287,49.9358,3.9188,261.3945,0.0785,44.6656,50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,50.4232,5.5609,342.1441,0.1103,51.122,49.2518,3.8651,257.8137,0.0785,44.0537,180000.0213,0
49.2518,3.8651,257.8137,0.0785,44.0537,46.6524,3.6612,244.2069,0.0785,41.7287,42.0008,3.2961,219.8578,0.0785,37.568,40.6327,3.1887,212.6963,0.0785,36.3443,45.8315,3.5967,239.91,0.0785,40.9944,43.3689,3.4035,227.0193,0.0785,38.7917,46.6524,3.6612,244.2069,0.0785,41.7287,49.9358,3.9188,261.3945,0.0785,44.6656,50.2094,3.9403,262.8268,0.0785,44.9103,40.2397,4.4378,273.0444,0.1103,40.7973,44.7877,4.9394,303.9045,0.1103,45.4083,46.4685,5.1248,315.3093,0.1103,47.1124,49.6323,5.4737,336.7772,0.1103,50.3201,51.1153,5.6372,346.8402,0.1103,51.8236,49.6323,5.4737,336.7772,0.1103,50.3201,51.7143,4.0584,270.7044,0.0785,46.2564,189000.0224,0
