@RELATION "B3 - DIRR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.8091,1.3343,214.6732,0.1515,10.5948,8.9033,1.3486,216.968,0.1515,10.708,9.0317,1.368,220.0974,0.1515,10.8625,9.3485,1.416,227.8164,0.1515,11.2434,8.5523,1.2954,208.4145,0.1515,10.2859,9.99,1
8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.8091,1.3343,214.6732,0.1515,10.5948,8.9033,1.3486,216.968,0.1515,10.708,9.0317,1.368,220.0974,0.1515,10.8625,8.6807,1.3149,211.5438,0.1515,10.4403,10.14,1
8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.8091,1.3343,214.6732,0.1515,10.5948,8.9033,1.3486,216.968,0.1515,10.708,8.4324,1.2773,205.4937,0.1515,10.1417,9.85,1
8.4324,1.2773,205.4937,0.1515,10.1417,8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.8091,1.3343,214.6732,0.1515,10.5948,8.4753,1.2837,206.5369,0.1515,10.1932,9.9,1
8.4753,1.2837,206.5369,0.1515,10.1932,8.4324,1.2773,205.4937,0.1515,10.1417,8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.227,1.2461,200.4868,0.1515,9.8946,9.61,1
8.227,1.2461,200.4868,0.1515,9.8946,8.4753,1.2837,206.5369,0.1515,10.1932,8.4324,1.2773,205.4937,0.1515,10.1417,8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.7749,1.3291,213.8387,0.1515,10.5536,8.1328,1.2319,198.1919,0.1515,9.7814,9.5,1
8.1328,1.2319,198.1919,0.1515,9.7814,8.227,1.2461,200.4868,0.1515,9.8946,8.4753,1.2837,206.5369,0.1515,10.1932,8.4324,1.2773,205.4937,0.1515,10.1417,8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.7749,1.3291,213.8387,0.1515,10.5536,8.8605,1.3421,215.9249,0.1515,10.6566,8.3297,1.2617,202.9903,0.1515,10.0182,9.73,1
8.3297,1.2617,202.9903,0.1515,10.0182,8.1328,1.2319,198.1919,0.1515,9.7814,8.227,1.2461,200.4868,0.1515,9.8946,8.4753,1.2837,206.5369,0.1515,10.1932,8.4324,1.2773,205.4937,0.1515,10.1417,8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.7749,1.3291,213.8387,0.1515,10.5536,8.1328,1.2319,198.1919,0.1515,9.7814,9.5,1
8.1328,1.2319,198.1919,0.1515,9.7814,8.3297,1.2617,202.9903,0.1515,10.0182,8.1328,1.2319,198.1919,0.1515,9.7814,8.227,1.2461,200.4868,0.1515,9.8946,8.4753,1.2837,206.5369,0.1515,10.1932,8.4324,1.2773,205.4937,0.1515,10.1417,8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.7321,1.3226,212.7955,0.1515,10.5021,8.3725,1.2682,204.0334,0.1515,10.0697,9.78,1
8.3725,1.2682,204.0334,0.1515,10.0697,8.1328,1.2319,198.1919,0.1515,9.7814,8.3297,1.2617,202.9903,0.1515,10.0182,8.1328,1.2319,198.1919,0.1515,9.7814,8.227,1.2461,200.4868,0.1515,9.8946,8.4753,1.2837,206.5369,0.1515,10.1932,8.4324,1.2773,205.4937,0.1515,10.1417,8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6465,1.3097,210.7093,0.1515,10.3991,8.3982,1.2721,204.6592,0.1515,10.1006,9.81,1
8.3982,1.2721,204.6592,0.1515,10.1006,8.3725,1.2682,204.0334,0.1515,10.0697,8.1328,1.2319,198.1919,0.1515,9.7814,8.3297,1.2617,202.9903,0.1515,10.0182,8.1328,1.2319,198.1919,0.1515,9.7814,8.227,1.2461,200.4868,0.1515,9.8946,8.4753,1.2837,206.5369,0.1515,10.1932,8.4324,1.2773,205.4937,0.1515,10.1417,8.6807,1.3149,211.5438,0.1515,10.4403,8.5523,1.2954,208.4145,0.1515,10.2859,8.7749,1.3291,213.8387,0.1515,10.5536,8.7749,1.3291,213.8387,0.1515,10.5536,8.8006,1.333,214.4645,0.1515,10.5845,8.6722,1.3136,211.3352,0.1515,10.43,8.4753,1.2837,206.5369,0.1515,10.1932,8.6893,1.3162,211.7524,0.1515,10.4506,10.15,1
