@RELATION "B3 - CPFE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
18.5056,4.0074,23779.211,0.2166,18.2494,19.1462,4.1461,24602.3375,0.2166,18.8811,19.4309,4.2078,24968.1715,0.2166,19.1619,20.0003,4.3311,25699.8395,0.2166,19.7234,18.2921,3.9612,23504.8355,0.2166,18.0388,24.2952,0
18.2921,3.9612,23504.8355,0.2166,18.0388,18.5056,4.0074,23779.211,0.2166,18.2494,19.1462,4.1461,24602.3375,0.2166,18.8811,19.4309,4.2078,24968.1715,0.2166,19.1619,18.2351,3.9488,23431.6687,0.2166,17.9827,24.2196,0
18.2351,3.9488,23431.6687,0.2166,17.9827,18.2921,3.9612,23504.8355,0.2166,18.0388,18.5056,4.0074,23779.211,0.2166,18.2494,19.1462,4.1461,24602.3375,0.2166,18.8811,18.2921,3.9612,23504.8355,0.2166,18.0388,24.2952,0
18.2921,3.9612,23504.8355,0.2166,18.0388,18.2351,3.9488,23431.6687,0.2166,17.9827,18.2921,3.9612,23504.8355,0.2166,18.0388,18.5056,4.0074,23779.211,0.2166,18.2494,18.1996,3.9411,23385.9394,0.2166,17.9476,24.1723,0
18.1996,3.9411,23385.9394,0.2166,17.9476,18.2921,3.9612,23504.8355,0.2166,18.0388,18.2351,3.9488,23431.6687,0.2166,17.9827,18.2921,3.9612,23504.8355,0.2166,18.0388,18.1568,3.9319,23331.0643,0.2166,17.9055,24.1156,0
18.1568,3.9319,23331.0643,0.2166,17.9055,18.1996,3.9411,23385.9394,0.2166,17.9476,18.2921,3.9612,23504.8355,0.2166,18.0388,18.2351,3.9488,23431.6687,0.2166,17.9827,18.0003,3.898,23129.8556,0.2166,17.751,23.9076,0
18.0003,3.898,23129.8556,0.2166,17.751,18.1568,3.9319,23331.0643,0.2166,17.9055,18.1996,3.9411,23385.9394,0.2166,17.9476,18.2921,3.9612,23504.8355,0.2166,18.0388,18.3348,3.9704,23559.7106,0.2166,18.0809,24.3519,0
18.3348,3.9704,23559.7106,0.2166,18.0809,18.0003,3.898,23129.8556,0.2166,17.751,18.1568,3.9319,23331.0643,0.2166,17.9055,18.1996,3.9411,23385.9394,0.2166,17.9476,18.6764,4.0444,23998.7114,0.2166,18.4178,24.8057,0
18.6764,4.0444,23998.7114,0.2166,18.4178,18.3348,3.9704,23559.7106,0.2166,18.0809,18.0003,3.898,23129.8556,0.2166,17.751,18.1568,3.9319,23331.0643,0.2166,17.9055,18.4914,4.0043,23760.9193,0.2166,18.2353,24.5599,0
18.4914,4.0043,23760.9193,0.2166,18.2353,18.6764,4.0444,23998.7114,0.2166,18.4178,18.3348,3.9704,23559.7106,0.2166,18.0809,18.0003,3.898,23129.8556,0.2166,17.751,18.9113,4.0953,24300.5244,0.2166,18.6495,25.1177,0
