@RELATION "B3 - HYPE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,32.0138,1.4894,2.4723,0.0465,11.8779,32.46,1.5102,2.5068,0.0465,12.0434,32.3436,1.5048,2.4978,0.0465,12.0002,32.4988,1.512,2.5098,0.0465,12.0578,32.4794,1.5111,2.5083,0.0465,12.0506,32.4018,1.5075,2.5023,0.0465,12.0218,33.3137,1.5499,2.5727,0.0465,12.3602,33.7018,1.5679,2.6027,0.0465,12.5041,30.4616,1.4172,2.3525,0.0465,11.302,15.7,1
30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,32.0138,1.4894,2.4723,0.0465,11.8779,32.46,1.5102,2.5068,0.0465,12.0434,32.3436,1.5048,2.4978,0.0465,12.0002,32.4988,1.512,2.5098,0.0465,12.0578,32.4794,1.5111,2.5083,0.0465,12.0506,32.4018,1.5075,2.5023,0.0465,12.0218,33.3137,1.5499,2.5727,0.0465,12.3602,30.0736,1.3991,2.3225,0.0465,11.158,15.5,1
30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,32.0138,1.4894,2.4723,0.0465,11.8779,32.46,1.5102,2.5068,0.0465,12.0434,32.3436,1.5048,2.4978,0.0465,12.0002,32.4988,1.512,2.5098,0.0465,12.0578,32.4794,1.5111,2.5083,0.0465,12.0506,32.4018,1.5075,2.5023,0.0465,12.0218,30.2094,1.4055,2.333,0.0465,11.2084,15.57,1
30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,32.0138,1.4894,2.4723,0.0465,11.8779,32.46,1.5102,2.5068,0.0465,12.0434,32.3436,1.5048,2.4978,0.0465,12.0002,32.4988,1.512,2.5098,0.0465,12.0578,32.4794,1.5111,2.5083,0.0465,12.0506,29.9959,1.3955,2.3165,0.0465,11.1292,15.46,1
29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,32.0138,1.4894,2.4723,0.0465,11.8779,32.46,1.5102,2.5068,0.0465,12.0434,32.3436,1.5048,2.4978,0.0465,12.0002,32.4988,1.512,2.5098,0.0465,12.0578,29.4333,1.3694,2.273,0.0465,10.9204,15.17,1
29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,32.0138,1.4894,2.4723,0.0465,11.8779,32.46,1.5102,2.5068,0.0465,12.0434,32.3436,1.5048,2.4978,0.0465,12.0002,29.1034,1.354,2.2476,0.0465,10.7981,15.0,1
29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,32.0138,1.4894,2.4723,0.0465,11.8779,32.46,1.5102,2.5068,0.0465,12.0434,29.1228,1.3549,2.2491,0.0465,10.8052,15.01,1
29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,32.0138,1.4894,2.4723,0.0465,11.8779,29.3169,1.3639,2.2641,0.0465,10.8772,15.11,1
29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,30.9467,1.4398,2.3899,0.0465,11.4819,29.3363,1.3648,2.2655,0.0465,10.8844,15.12,1
29.3363,1.3648,2.2655,0.0465,10.8844,29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,30.3064,1.41,2.3405,0.0465,11.2444,36.8868,1.3378,2.1884,0.0363,10.1697,14.95,1
36.8868,1.3378,2.1884,0.0363,10.1697,29.3363,1.3648,2.2655,0.0465,10.8844,29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,30.6944,1.428,2.3704,0.0465,11.3883,36.5907,1.3271,2.1708,0.0363,10.088,14.83,1
36.5907,1.3271,2.1708,0.0363,10.088,36.8868,1.3378,2.1884,0.0363,10.1697,29.3363,1.3648,2.2655,0.0465,10.8844,29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,31.6257,1.4714,2.4424,0.0465,11.7339,36.8868,1.3378,2.1884,0.0363,10.1697,14.95,1
36.8868,1.3378,2.1884,0.0363,10.1697,36.5907,1.3271,2.1708,0.0363,10.088,36.8868,1.3378,2.1884,0.0363,10.1697,29.3363,1.3648,2.2655,0.0465,10.8844,29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,31.3929,1.4605,2.4244,0.0465,11.6475,37.3062,1.353,2.2132,0.0363,10.2853,15.12,1
37.3062,1.353,2.2132,0.0363,10.2853,36.8868,1.3378,2.1884,0.0363,10.1697,36.5907,1.3271,2.1708,0.0363,10.088,36.8868,1.3378,2.1884,0.0363,10.1697,29.3363,1.3648,2.2655,0.0465,10.8844,29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,30.6944,1.428,2.3704,0.0465,11.3883,35.8505,1.3002,2.1269,0.0363,9.884,14.53,1
35.8505,1.3002,2.1269,0.0363,9.884,37.3062,1.353,2.2132,0.0363,10.2853,36.8868,1.3378,2.1884,0.0363,10.1697,36.5907,1.3271,2.1708,0.0363,10.088,36.8868,1.3378,2.1884,0.0363,10.1697,29.3363,1.3648,2.2655,0.0465,10.8844,29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,30.1706,1.4037,2.33,0.0465,11.194,35.5297,1.2886,2.1079,0.0363,9.7955,14.4,1
35.5297,1.2886,2.1079,0.0363,9.7955,35.8505,1.3002,2.1269,0.0363,9.884,37.3062,1.353,2.2132,0.0363,10.2853,36.8868,1.3378,2.1884,0.0363,10.1697,36.5907,1.3271,2.1708,0.0363,10.088,36.8868,1.3378,2.1884,0.0363,10.1697,29.3363,1.3648,2.2655,0.0465,10.8844,29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,30.4616,1.4172,2.3525,0.0465,11.302,35.8258,1.2993,2.1254,0.0363,9.8772,14.52,1
35.8258,1.2993,2.1254,0.0363,9.8772,35.5297,1.2886,2.1079,0.0363,9.7955,35.8505,1.3002,2.1269,0.0363,9.884,37.3062,1.353,2.2132,0.0363,10.2853,36.8868,1.3378,2.1884,0.0363,10.1697,36.5907,1.3271,2.1708,0.0363,10.088,36.8868,1.3378,2.1884,0.0363,10.1697,29.3363,1.3648,2.2655,0.0465,10.8844,29.3169,1.3639,2.2641,0.0465,10.8772,29.1228,1.3549,2.2491,0.0465,10.8052,29.1034,1.354,2.2476,0.0465,10.7981,29.4333,1.3694,2.273,0.0465,10.9204,29.9959,1.3955,2.3165,0.0465,11.1292,30.2094,1.4055,2.333,0.0465,11.2084,30.0736,1.3991,2.3225,0.0465,11.158,30.4616,1.4172,2.3525,0.0465,11.302,29.7825,1.3856,2.3,0.0465,11.05,30.1706,1.4037,2.33,0.0465,11.194,29.5885,1.3766,2.285,0.0465,10.978,29.2587,1.3612,2.2596,0.0465,10.8556,29.3363,1.3648,2.2655,0.0465,10.8844,29.1034,1.354,2.2476,0.0465,10.7981,29.5885,1.3766,2.285,0.0465,10.978,29.5885,1.3766,2.285,0.0465,10.978,29.7631,1.3847,2.2985,0.0465,11.0428,36.8868,1.3378,2.1884,0.0363,10.1697,14.95,1
