@RELATION "B3 - PETR4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
9.2019,0.9217,1.657,0.1002,8.4638,9.1901,0.9205,1.6549,0.1002,8.4529,9.2177,0.9233,1.6598,0.1002,8.4783,9.3792,0.9394,1.6889,0.1002,8.6269,9.1546,0.9169,1.6485,0.1002,8.4203,23.23,0
9.1546,0.9169,1.6485,0.1002,8.4203,9.2019,0.9217,1.657,0.1002,8.4638,9.1901,0.9205,1.6549,0.1002,8.4529,9.2177,0.9233,1.6598,0.1002,8.4783,8.8866,0.8901,1.6002,0.1002,8.1738,22.55,0
8.8866,0.8901,1.6002,0.1002,8.1738,9.1546,0.9169,1.6485,0.1002,8.4203,9.2019,0.9217,1.657,0.1002,8.4638,9.1901,0.9205,1.6549,0.1002,8.4529,8.5753,0.8589,1.5442,0.1002,7.8875,21.76,0
8.5753,0.8589,1.5442,0.1002,7.8875,8.8866,0.8901,1.6002,0.1002,8.1738,9.1546,0.9169,1.6485,0.1002,8.4203,9.2019,0.9217,1.657,0.1002,8.4638,8.6699,0.8684,1.5612,0.1002,7.9745,22.0,0
8.6699,0.8684,1.5612,0.1002,7.9745,8.5753,0.8589,1.5442,0.1002,7.8875,8.8866,0.8901,1.6002,0.1002,8.1738,9.1546,0.9169,1.6485,0.1002,8.4203,8.5083,0.8522,1.5321,0.1002,7.8259,21.59,0
8.5083,0.8522,1.5321,0.1002,7.8259,8.6699,0.8684,1.5612,0.1002,7.9745,8.5753,0.8589,1.5442,0.1002,7.8875,8.8866,0.8901,1.6002,0.1002,8.1738,8.3507,0.8364,1.5037,0.1002,7.6809,21.19,0
8.3507,0.8364,1.5037,0.1002,7.6809,8.5083,0.8522,1.5321,0.1002,7.8259,8.6699,0.8684,1.5612,0.1002,7.9745,8.5753,0.8589,1.5442,0.1002,7.8875,8.4137,0.8427,1.5151,0.1002,7.7389,21.35,0
8.4137,0.8427,1.5151,0.1002,7.7389,8.3507,0.8364,1.5037,0.1002,7.6809,8.5083,0.8522,1.5321,0.1002,7.8259,8.6699,0.8684,1.5612,0.1002,7.9745,8.6738,0.8688,1.5619,0.1002,7.9781,22.01,0
8.6738,0.8688,1.5619,0.1002,7.9781,8.4137,0.8427,1.5151,0.1002,7.7389,8.3507,0.8364,1.5037,0.1002,7.6809,8.5083,0.8522,1.5321,0.1002,7.8259,8.5398,0.8554,1.5378,0.1002,7.8549,21.67,0
8.5398,0.8554,1.5378,0.1002,7.8549,8.6738,0.8688,1.5619,0.1002,7.9781,8.4137,0.8427,1.5151,0.1002,7.7389,8.3507,0.8364,1.5037,0.1002,7.6809,8.4768,0.849,1.5264,0.1002,7.7969,21.51,0
8.4768,0.849,1.5264,0.1002,7.7969,8.5398,0.8554,1.5378,0.1002,7.8549,8.6738,0.8688,1.5619,0.1002,7.9781,8.4137,0.8427,1.5151,0.1002,7.7389,8.5044,0.8518,1.5314,0.1002,7.8222,21.58,0
