@RELATION "B3 - MDIA3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
15.1521,2.7746,3.1482,0.1831,14.3687,15.3273,2.8067,3.1846,0.1831,14.5348,15.1813,2.78,3.1543,0.1831,14.3964,15.4733,2.8334,3.2149,0.1831,14.6732,15.4733,2.8334,3.2149,0.1831,14.6732,17.6667,1
15.4733,2.8334,3.2149,0.1831,14.6732,15.1521,2.7746,3.1482,0.1831,14.3687,15.3273,2.8067,3.1846,0.1831,14.5348,15.1813,2.78,3.1543,0.1831,14.3964,15.4149,2.8228,3.2028,0.1831,14.6179,17.6,1
15.4149,2.8228,3.2028,0.1831,14.6179,15.4733,2.8334,3.2149,0.1831,14.6732,15.1521,2.7746,3.1482,0.1831,14.3687,15.3273,2.8067,3.1846,0.1831,14.5348,16.1739,2.9618,3.3605,0.1831,15.3377,18.4667,1
16.1739,2.9618,3.3605,0.1831,15.3377,15.4149,2.8228,3.2028,0.1831,14.6179,15.4733,2.8334,3.2149,0.1831,14.6732,15.1521,2.7746,3.1482,0.1831,14.3687,15.8294,2.8987,3.2889,0.1831,15.011,18.0733,1
15.8294,2.8987,3.2889,0.1831,15.011,16.1739,2.9618,3.3605,0.1831,15.3377,15.4149,2.8228,3.2028,0.1831,14.6179,15.4733,2.8334,3.2149,0.1831,14.6732,15.9112,2.9136,3.3059,0.1831,15.0885,18.1667,1
15.9112,2.9136,3.3059,0.1831,15.0885,15.8294,2.8987,3.2889,0.1831,15.011,16.1739,2.9618,3.3605,0.1831,15.3377,15.4149,2.8228,3.2028,0.1831,14.6179,16.2761,2.9805,3.3817,0.1831,15.4346,18.5833,1
16.2761,2.9805,3.3817,0.1831,15.4346,15.9112,2.9136,3.3059,0.1831,15.0885,15.8294,2.8987,3.2889,0.1831,15.011,16.1739,2.9618,3.3605,0.1831,15.3377,16.0426,2.9377,3.3332,0.1831,15.2131,18.3167,1
16.0426,2.9377,3.3332,0.1831,15.2131,16.2761,2.9805,3.3817,0.1831,15.4346,15.9112,2.9136,3.3059,0.1831,15.0885,15.8294,2.8987,3.2889,0.1831,15.011,16.0571,2.9404,3.3362,0.1831,15.2269,18.3333,1
16.0571,2.9404,3.3362,0.1831,15.2269,16.0426,2.9377,3.3332,0.1831,15.2131,16.2761,2.9805,3.3817,0.1831,15.4346,15.9112,2.9136,3.3059,0.1831,15.0885,16.028,2.935,3.3302,0.1831,15.1993,18.3,1
16.028,2.935,3.3302,0.1831,15.1993,16.0571,2.9404,3.3362,0.1831,15.2269,16.0426,2.9377,3.3332,0.1831,15.2131,16.2761,2.9805,3.3817,0.1831,15.4346,16.2761,2.9805,3.3817,0.1831,15.4346,18.5833,1
16.2761,2.9805,3.3817,0.1831,15.4346,16.028,2.935,3.3302,0.1831,15.1993,16.0571,2.9404,3.3362,0.1831,15.2269,16.0426,2.9377,3.3332,0.1831,15.2131,16.641,3.0473,3.4575,0.1831,15.7807,19.0,1
16.641,3.0473,3.4575,0.1831,15.7807,16.2761,2.9805,3.3817,0.1831,15.4346,16.028,2.935,3.3302,0.1831,15.1993,16.0571,2.9404,3.3362,0.1831,15.2269,16.641,3.0473,3.4575,0.1831,15.7807,19.0,1
16.641,3.0473,3.4575,0.1831,15.7807,16.641,3.0473,3.4575,0.1831,15.7807,16.2761,2.9805,3.3817,0.1831,15.4346,16.028,2.935,3.3302,0.1831,15.1993,16.4367,3.0099,3.4151,0.1831,15.5869,18.7667,1
16.4367,3.0099,3.4151,0.1831,15.5869,16.641,3.0473,3.4575,0.1831,15.7807,16.641,3.0473,3.4575,0.1831,15.7807,16.2761,2.9805,3.3817,0.1831,15.4346,16.3812,2.9997,3.4036,0.1831,15.5343,18.7033,1
16.3812,2.9997,3.4036,0.1831,15.5343,16.4367,3.0099,3.4151,0.1831,15.5869,16.641,3.0473,3.4575,0.1831,15.7807,16.641,3.0473,3.4575,0.1831,15.7807,16.4104,3.0051,3.4096,0.1831,15.5619,18.7367,1
16.4104,3.0051,3.4096,0.1831,15.5619,16.3812,2.9997,3.4036,0.1831,15.5343,16.4367,3.0099,3.4151,0.1831,15.5869,16.641,3.0473,3.4575,0.1831,15.7807,16.4221,3.0072,3.4121,0.1831,15.573,18.75,1
16.4221,3.0072,3.4121,0.1831,15.573,16.4104,3.0051,3.4096,0.1831,15.5619,16.3812,2.9997,3.4036,0.1831,15.5343,16.4367,3.0099,3.4151,0.1831,15.5869,16.8746,3.0901,3.5061,0.1831,16.0021,19.2667,1
16.8746,3.0901,3.5061,0.1831,16.0021,16.4221,3.0072,3.4121,0.1831,15.573,16.4104,3.0051,3.4096,0.1831,15.5619,16.3812,2.9997,3.4036,0.1831,15.5343,17.3972,3.1858,3.6147,0.1831,16.4977,19.8633,1
17.3972,3.1858,3.6147,0.1831,16.4977,16.8746,3.0901,3.5061,0.1831,16.0021,16.4221,3.0072,3.4121,0.1831,15.573,16.4104,3.0051,3.4096,0.1831,15.5619,17.3797,3.1825,3.611,0.1831,16.4811,19.8433,1
17.3797,3.1825,3.611,0.1831,16.4811,17.3972,3.1858,3.6147,0.1831,16.4977,16.8746,3.0901,3.5061,0.1831,16.0021,16.4221,3.0072,3.4121,0.1831,15.573,17.2249,3.1542,3.5789,0.1831,16.3344,19.6667,1
17.2249,3.1542,3.5789,0.1831,16.3344,17.3797,3.1825,3.611,0.1831,16.4811,17.3972,3.1858,3.6147,0.1831,16.4977,16.8746,3.0901,3.5061,0.1831,16.0021,17.0498,3.1221,3.5425,0.1831,16.1682,19.4667,1
