@RELATION "B3 - RENT3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
62.794,16.3427,8.3495,0.2603,37.9342,62.5965,16.2913,8.3233,0.2603,37.8149,63.7813,16.5997,8.4808,0.2603,38.5307,65.598,17.0725,8.7224,0.2603,39.6281,65.9534,17.165,8.7696,0.2603,39.8429,9.6174,1
65.9534,17.165,8.7696,0.2603,39.8429,62.794,16.3427,8.3495,0.2603,37.9342,62.5965,16.2913,8.3233,0.2603,37.8149,63.7813,16.5997,8.4808,0.2603,38.5307,67.4344,17.5504,8.9666,0.2603,40.7375,9.8334,1
67.4344,17.5504,8.9666,0.2603,40.7375,65.9534,17.165,8.7696,0.2603,39.8429,62.794,16.3427,8.3495,0.2603,37.9342,62.5965,16.2913,8.3233,0.2603,37.8149,67.6121,17.5967,8.9902,0.2603,40.8449,9.8593,1
67.6121,17.5967,8.9902,0.2603,40.8449,67.4344,17.5504,8.9666,0.2603,40.7375,65.9534,17.165,8.7696,0.2603,39.8429,62.794,16.3427,8.3495,0.2603,37.9342,66.4866,17.3037,8.8405,0.2603,40.165,9.6951,1
66.4866,17.3037,8.8405,0.2603,40.165,67.6121,17.5967,8.9902,0.2603,40.8449,67.4344,17.5504,8.9666,0.2603,40.7375,65.9534,17.165,8.7696,0.2603,39.8429,65.9534,17.165,8.7696,0.2603,39.8429,9.6174,1
65.9534,17.165,8.7696,0.2603,39.8429,66.4866,17.3037,8.8405,0.2603,40.165,67.6121,17.5967,8.9902,0.2603,40.8449,67.4344,17.5504,8.9666,0.2603,40.7375,64.7686,16.8566,8.6121,0.2603,39.1271,9.4446,1
64.7686,16.8566,8.6121,0.2603,39.1271,65.9534,17.165,8.7696,0.2603,39.8429,66.4866,17.3037,8.8405,0.2603,40.165,67.6121,17.5967,8.9902,0.2603,40.8449,65.598,17.0725,8.7224,0.2603,39.6281,9.5656,1
65.598,17.0725,8.7224,0.2603,39.6281,64.7686,16.8566,8.6121,0.2603,39.1271,65.9534,17.165,8.7696,0.2603,39.8429,66.4866,17.3037,8.8405,0.2603,40.165,62.6175,15.7657,8.4342,0.2518,38.5114,9.4158,1
62.6175,15.7657,8.4342,0.2518,38.5114,65.598,17.0725,8.7224,0.2603,39.6281,64.7686,16.8566,8.6121,0.2603,39.1271,65.9534,17.165,8.7696,0.2603,39.8429,62.2346,15.6692,8.3826,0.2518,38.2759,9.3582,1
62.2346,15.6692,8.3826,0.2518,38.2759,62.6175,15.7657,8.4342,0.2518,38.5114,65.598,17.0725,8.7224,0.2603,39.6281,64.7686,16.8566,8.6121,0.2603,39.1271,62.3303,15.6933,8.3955,0.2518,38.3348,9.3726,1
