@RELATION "B3 - LREN3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl26 NUMERIC
@ATTRIBUTE pvpa26 NUMERIC
@ATTRIBUTE psr26 NUMERIC
@ATTRIBUTE roe26 NUMERIC
@ATTRIBUTE ev_ebit26 NUMERIC
@ATTRIBUTE pl27 NUMERIC
@ATTRIBUTE pvpa27 NUMERIC
@ATTRIBUTE psr27 NUMERIC
@ATTRIBUTE roe27 NUMERIC
@ATTRIBUTE ev_ebit27 NUMERIC
@ATTRIBUTE pl28 NUMERIC
@ATTRIBUTE pvpa28 NUMERIC
@ATTRIBUTE psr28 NUMERIC
@ATTRIBUTE roe28 NUMERIC
@ATTRIBUTE ev_ebit28 NUMERIC
@ATTRIBUTE pl29 NUMERIC
@ATTRIBUTE pvpa29 NUMERIC
@ATTRIBUTE psr29 NUMERIC
@ATTRIBUTE roe29 NUMERIC
@ATTRIBUTE ev_ebit29 NUMERIC
@ATTRIBUTE pl30 NUMERIC
@ATTRIBUTE pvpa30 NUMERIC
@ATTRIBUTE psr30 NUMERIC
@ATTRIBUTE roe30 NUMERIC
@ATTRIBUTE ev_ebit30 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,22.4237,6.3027,2.3448,0.2811,14.1082,22.3589,6.2845,2.3381,0.2811,14.0674,22.3774,6.2897,2.34,0.2811,14.0791,22.6089,6.3547,2.3642,0.2811,14.2247,22.5318,6.3331,2.3561,0.2811,14.1762,22.5935,6.3504,2.3626,0.2811,14.215,22.9022,6.4372,2.3949,0.2811,14.4092,22.9083,6.4389,2.3955,0.2811,14.4131,26.2168,6.6616,2.5698,0.2541,15.5575,12.831,1
26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,22.4237,6.3027,2.3448,0.2811,14.1082,22.3589,6.2845,2.3381,0.2811,14.0674,22.3774,6.2897,2.34,0.2811,14.0791,22.6089,6.3547,2.3642,0.2811,14.2247,22.5318,6.3331,2.3561,0.2811,14.1762,22.5935,6.3504,2.3626,0.2811,14.215,22.9022,6.4372,2.3949,0.2811,14.4092,26.1278,6.639,2.5611,0.2541,15.5046,12.7874,1
26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,22.4237,6.3027,2.3448,0.2811,14.1082,22.3589,6.2845,2.3381,0.2811,14.0674,22.3774,6.2897,2.34,0.2811,14.0791,22.6089,6.3547,2.3642,0.2811,14.2247,22.5318,6.3331,2.3561,0.2811,14.1762,22.5935,6.3504,2.3626,0.2811,14.215,25.5935,6.5033,2.5087,0.2541,15.1876,12.5259,1
25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,22.4237,6.3027,2.3448,0.2811,14.1082,22.3589,6.2845,2.3381,0.2811,14.0674,22.3774,6.2897,2.34,0.2811,14.0791,22.6089,6.3547,2.3642,0.2811,14.2247,22.5318,6.3331,2.3561,0.2811,14.1762,25.3295,6.4362,2.4828,0.2541,15.0309,12.3967,1
25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,22.4237,6.3027,2.3448,0.2811,14.1082,22.3589,6.2845,2.3381,0.2811,14.0674,22.3774,6.2897,2.34,0.2811,14.0791,22.6089,6.3547,2.3642,0.2811,14.2247,25.4063,6.4557,2.4904,0.2541,15.0765,12.4343,1
25.4063,6.4557,2.4904,0.2541,15.0765,25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,22.4237,6.3027,2.3448,0.2811,14.1082,22.3589,6.2845,2.3381,0.2811,14.0674,22.3774,6.2897,2.34,0.2811,14.0791,25.1146,6.3816,2.4618,0.2541,14.9034,12.2915,1
25.1146,6.3816,2.4618,0.2541,14.9034,25.4063,6.4557,2.4904,0.2541,15.0765,25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,22.4237,6.3027,2.3448,0.2811,14.1082,22.3589,6.2845,2.3381,0.2811,14.0674,24.7523,6.2895,2.4263,0.2541,14.6884,12.1142,1
24.7523,6.2895,2.4263,0.2541,14.6884,25.1146,6.3816,2.4618,0.2541,14.9034,25.4063,6.4557,2.4904,0.2541,15.0765,25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,22.4237,6.3027,2.3448,0.2811,14.1082,25.2374,6.4128,2.4738,0.2541,14.9763,12.3516,1
25.2374,6.4128,2.4738,0.2541,14.9763,24.7523,6.2895,2.4263,0.2541,14.6884,25.1146,6.3816,2.4618,0.2541,14.9034,25.4063,6.4557,2.4904,0.2541,15.0765,25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,22.112,6.2151,2.3122,0.2811,13.9121,25.6396,6.515,2.5132,0.2541,15.2149,12.5485,1
25.6396,6.515,2.5132,0.2541,15.2149,25.2374,6.4128,2.4738,0.2541,14.9763,24.7523,6.2895,2.4263,0.2541,14.6884,25.1146,6.3816,2.4618,0.2541,14.9034,25.4063,6.4557,2.4904,0.2541,15.0765,25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,22.2231,6.2463,2.3239,0.2811,13.982,25.2988,6.4284,2.4798,0.2541,15.0127,12.3817,1
25.2988,6.4284,2.4798,0.2541,15.0127,25.6396,6.515,2.5132,0.2541,15.2149,25.2374,6.4128,2.4738,0.2541,14.9763,24.7523,6.2895,2.4263,0.2541,14.6884,25.1146,6.3816,2.4618,0.2541,14.9034,25.4063,6.4557,2.4904,0.2541,15.0765,25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,22.2231,6.2463,2.3239,0.2811,13.982,25.3755,6.4479,2.4873,0.2541,15.0582,12.4192,1
25.3755,6.4479,2.4873,0.2541,15.0582,25.2988,6.4284,2.4798,0.2541,15.0127,25.6396,6.515,2.5132,0.2541,15.2149,25.2374,6.4128,2.4738,0.2541,14.9763,24.7523,6.2895,2.4263,0.2541,14.6884,25.1146,6.3816,2.4618,0.2541,14.9034,25.4063,6.4557,2.4904,0.2541,15.0765,25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,21.7601,6.1162,2.2754,0.2811,13.6907,25.8514,6.5688,2.534,0.2541,15.3406,12.6521,1
25.8514,6.5688,2.534,0.2541,15.3406,25.3755,6.4479,2.4873,0.2541,15.0582,25.2988,6.4284,2.4798,0.2541,15.0127,25.6396,6.515,2.5132,0.2541,15.2149,25.2374,6.4128,2.4738,0.2541,14.9763,24.7523,6.2895,2.4263,0.2541,14.6884,25.1146,6.3816,2.4618,0.2541,14.9034,25.4063,6.4557,2.4904,0.2541,15.0765,25.3295,6.4362,2.4828,0.2541,15.0309,25.5935,6.5033,2.5087,0.2541,15.1876,26.1278,6.639,2.5611,0.2541,15.5046,26.2168,6.6616,2.5698,0.2541,15.5575,25.8177,6.5602,2.5307,0.2541,15.3206,25.7041,6.5314,2.5195,0.2541,15.2532,25.6365,6.5142,2.5129,0.2541,15.2131,25.3111,6.4315,2.481,0.2541,15.02,24.7769,6.2957,2.4287,0.2541,14.703,24.7922,6.2997,2.4302,0.2541,14.7121,24.869,6.3192,2.4377,0.2541,14.7576,24.0431,6.1093,2.3567,0.2541,14.2675,23.7913,6.0453,2.3321,0.2541,14.1181,22.2231,6.2463,2.3239,0.2811,13.982,21.7817,6.1222,2.2777,0.2811,13.7043,22.0287,6.1916,2.3035,0.2811,13.8596,22.8713,6.4285,2.3916,0.2811,14.3898,22.2231,6.2463,2.3239,0.2811,13.982,22.5318,6.3331,2.3561,0.2811,14.1762,22.1923,6.2376,2.3206,0.2811,13.9626,22.2447,6.2524,2.3261,0.2811,13.9956,22.1429,6.2237,2.3155,0.2811,13.9315,26.2813,6.678,2.5761,0.2541,15.5957,12.8625,1
