@RELATION "B3 - GFSA3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao2 NUMERIC
@ATTRIBUTE high2 NUMERIC
@ATTRIBUTE low2 NUMERIC
@ATTRIBUTE open2 NUMERIC
@ATTRIBUTE volume2 NUMERIC
@ATTRIBUTE cotacao3 NUMERIC
@ATTRIBUTE high3 NUMERIC
@ATTRIBUTE low3 NUMERIC
@ATTRIBUTE open3 NUMERIC
@ATTRIBUTE volume3 NUMERIC
@ATTRIBUTE cotacao4 NUMERIC
@ATTRIBUTE high4 NUMERIC
@ATTRIBUTE low4 NUMERIC
@ATTRIBUTE open4 NUMERIC
@ATTRIBUTE volume4 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
319.4628,344.6836,319.4628,343.4826,353819.0604,341.0806,350.6885,337.4776,337.4776,322501.4705,333.8747,344.6836,323.0658,329.0707,615049.1783,331.4727,335.0757,302.649,333.8747,709830.5407,303.85,318.2618,300.247,308.6539,319713.8407,1
303.85,318.2618,300.247,308.6539,319713.8407,319.4628,344.6836,319.4628,343.4826,353819.0604,341.0806,350.6885,337.4776,337.4776,322501.4705,333.8747,344.6836,323.0658,329.0707,615049.1783,312.2569,314.6589,293.0411,305.051,384926.2485,1
312.2569,314.6589,293.0411,305.051,384926.2485,303.85,318.2618,300.247,308.6539,319713.8407,319.4628,344.6836,319.4628,343.4826,353819.0604,341.0806,350.6885,337.4776,337.4776,322501.4705,288.2371,305.051,288.2371,296.644,380782.0772,1
288.2371,305.051,288.2371,296.644,380782.0772,312.2569,314.6589,293.0411,305.051,384926.2485,303.85,318.2618,300.247,308.6539,319713.8407,319.4628,344.6836,319.4628,343.4826,353819.0604,272.6243,293.0411,272.6243,290.6391,345629.4116,1
272.6243,293.0411,272.6243,290.6391,345629.4116,288.2371,305.051,288.2371,296.644,380782.0772,312.2569,314.6589,293.0411,305.051,384926.2485,303.85,318.2618,300.247,308.6539,319713.8407,261.8154,278.6292,261.8154,273.8253,255849.4564,1
261.8154,278.6292,261.8154,273.8253,255849.4564,272.6243,293.0411,272.6243,290.6391,345629.4116,288.2371,305.051,288.2371,296.644,380782.0772,312.2569,314.6589,293.0411,305.051,384926.2485,255.8104,273.8253,251.0065,267.8203,380554.9393,1
255.8104,273.8253,251.0065,267.8203,380554.9393,261.8154,278.6292,261.8154,273.8253,255849.4564,272.6243,293.0411,272.6243,290.6391,345629.4116,288.2371,305.051,288.2371,296.644,380782.0772,297.845,299.046,267.8203,273.8253,574052.1663,1
297.845,299.046,267.8203,273.8253,574052.1663,255.8104,273.8253,251.0065,267.8203,380554.9393,261.8154,278.6292,261.8154,273.8253,255849.4564,272.6243,293.0411,272.6243,290.6391,345629.4116,323.0658,342.2816,302.649,306.2519,816310.1048,1
323.0658,342.2816,302.649,306.2519,816310.1048,297.845,299.046,267.8203,273.8253,574052.1663,255.8104,273.8253,251.0065,267.8203,380554.9393,261.8154,278.6292,261.8154,273.8253,255849.4564,329.0707,342.2816,307.4529,332.6737,899140.2072,1
329.0707,342.2816,307.4529,332.6737,899140.2072,323.0658,342.2816,302.649,306.2519,816310.1048,297.845,299.046,267.8203,273.8253,574052.1663,255.8104,273.8253,251.0065,267.8203,380554.9393,341.0806,341.0806,309.8549,323.0658,857134.8087,1
341.0806,341.0806,309.8549,323.0658,857134.8087,329.0707,342.2816,307.4529,332.6737,899140.2072,323.0658,342.2816,302.649,306.2519,816310.1048,297.845,299.046,267.8203,273.8253,574052.1663,360.2964,368.7033,332.6737,336.2766,1015867.4755,1
360.2964,368.7033,332.6737,336.2766,1015867.4755,341.0806,341.0806,309.8549,323.0658,857134.8087,329.0707,342.2816,307.4529,332.6737,899140.2072,323.0658,342.2816,302.649,306.2519,816310.1048,363.8994,373.5073,353.0905,369.9043,657349.0926,1
363.8994,373.5073,353.0905,369.9043,657349.0926,360.2964,368.7033,332.6737,336.2766,1015867.4755,341.0806,341.0806,309.8549,323.0658,857134.8087,329.0707,342.2816,307.4529,332.6737,899140.2072,369.9043,380.7132,356.6934,360.2964,503885.5791,1
369.9043,380.7132,356.6934,360.2964,503885.5791,363.8994,373.5073,353.0905,369.9043,657349.0926,360.2964,368.7033,332.6737,336.2766,1015867.4755,341.0806,341.0806,309.8549,323.0658,857134.8087,371.1053,374.7083,361.4974,372.3063,516644.3659,1
371.1053,374.7083,361.4974,372.3063,516644.3659,369.9043,380.7132,356.6934,360.2964,503885.5791,363.8994,373.5073,353.0905,369.9043,657349.0926,360.2964,368.7033,332.6737,336.2766,1015867.4755,371.1053,372.3063,361.4974,368.7033,453292.443,1
371.1053,372.3063,361.4974,368.7033,453292.443,371.1053,374.7083,361.4974,372.3063,516644.3659,369.9043,380.7132,356.6934,360.2964,503885.5791,363.8994,373.5073,353.0905,369.9043,657349.0926,355.4925,369.9043,353.0905,367.5023,320239.1998,1
355.4925,369.9043,353.0905,367.5023,320239.1998,371.1053,372.3063,361.4974,368.7033,453292.443,371.1053,374.7083,361.4974,372.3063,516644.3659,369.9043,380.7132,356.6934,360.2964,503885.5791,348.2865,361.4974,347.0855,353.0905,483349.962,1
348.2865,361.4974,347.0855,353.0905,483349.962,355.4925,369.9043,353.0905,367.5023,320239.1998,371.1053,372.3063,361.4974,368.7033,453292.443,371.1053,374.7083,361.4974,372.3063,516644.3659,329.0707,343.4826,325.4678,342.2816,214504.256,1
329.0707,343.4826,325.4678,342.2816,214504.256,348.2865,361.4974,347.0855,353.0905,483349.962,355.4925,369.9043,353.0905,367.5023,320239.1998,371.1053,372.3063,361.4974,368.7033,453292.443,321.8648,333.8747,319.4628,326.6687,224197.0672,1
321.8648,333.8747,319.4628,326.6687,224197.0672,329.0707,343.4826,325.4678,342.2816,214504.256,348.2865,361.4974,347.0855,353.0905,483349.962,355.4925,369.9043,353.0905,367.5023,320239.1998,303.85,326.6687,303.85,324.2668,175871.4391,1
303.85,326.6687,303.85,324.2668,175871.4391,321.8648,333.8747,319.4628,326.6687,224197.0672,329.0707,343.4826,325.4678,342.2816,214504.256,348.2865,361.4974,347.0855,353.0905,483349.962,294.2421,313.4579,290.6391,300.247,279716.2225,1
294.2421,313.4579,290.6391,300.247,279716.2225,303.85,326.6687,303.85,324.2668,175871.4391,321.8648,333.8747,319.4628,326.6687,224197.0672,329.0707,343.4826,325.4678,342.2816,214504.256,315.8598,321.8648,302.649,308.6539,274919.5468,1
315.8598,321.8648,302.649,308.6539,274919.5468,294.2421,313.4579,290.6391,300.247,279716.2225,303.85,326.6687,303.85,324.2668,175871.4391,321.8648,333.8747,319.4628,326.6687,224197.0672,302.649,320.6638,300.247,315.8598,228265.3426,1
302.649,320.6638,300.247,315.8598,228265.3426,315.8598,321.8648,302.649,308.6539,274919.5468,294.2421,313.4579,290.6391,300.247,279716.2225,303.85,326.6687,303.85,324.2668,175871.4391,318.2618,323.0658,300.247,303.85,319266.5423,1
318.2618,323.0658,300.247,303.85,319266.5423,302.649,320.6638,300.247,315.8598,228265.3426,315.8598,321.8648,302.649,308.6539,274919.5468,294.2421,313.4579,290.6391,300.247,279716.2225,308.6539,319.4628,306.2519,307.4529,203421.8306,1
308.6539,319.4628,306.2519,307.4529,203421.8306,318.2618,323.0658,300.247,303.85,319266.5423,302.649,320.6638,300.247,315.8598,228265.3426,315.8598,321.8648,302.649,308.6539,274919.5468,309.8549,319.4628,303.85,312.2569,265241.4818,1
309.8549,319.4628,303.85,312.2569,265241.4818,308.6539,319.4628,306.2519,307.4529,203421.8306,318.2618,323.0658,300.247,303.85,319266.5423,302.649,320.6638,300.247,315.8598,228265.3426,293.0411,308.6539,293.0411,307.4529,232604.4283,1
293.0411,308.6539,293.0411,307.4529,232604.4283,309.8549,319.4628,303.85,312.2569,265241.4818,308.6539,319.4628,306.2519,307.4529,203421.8306,318.2618,323.0658,300.247,303.85,319266.5423,296.644,318.2618,296.644,306.2519,402932.0152,1
296.644,318.2618,296.644,306.2519,402932.0152,293.0411,308.6539,293.0411,307.4529,232604.4283,309.8549,319.4628,303.85,312.2569,265241.4818,308.6539,319.4628,306.2519,307.4529,203421.8306,287.0361,308.6539,284.6342,306.2519,302502.8196,1
287.0361,308.6539,284.6342,306.2519,302502.8196,296.644,318.2618,296.644,306.2519,402932.0152,293.0411,308.6539,293.0411,307.4529,232604.4283,309.8549,319.4628,303.85,312.2569,265241.4818,281.0312,287.0361,272.6243,278.6292,245320.825,1
281.0312,287.0361,272.6243,278.6292,245320.825,287.0361,308.6539,284.6342,306.2519,302502.8196,296.644,318.2618,296.644,306.2519,402932.0152,293.0411,308.6539,293.0411,307.4529,232604.4283,284.6342,289.4381,282.2322,285.8351,169278.6589,1
284.6342,289.4381,282.2322,285.8351,169278.6589,281.0312,287.0361,272.6243,278.6292,245320.825,287.0361,308.6539,284.6342,306.2519,302502.8196,296.644,318.2618,296.644,306.2519,402932.0152,270.2223,285.8351,269.0213,282.2322,182283.9094,1
270.2223,285.8351,269.0213,282.2322,182283.9094,284.6342,289.4381,282.2322,285.8351,169278.6589,281.0312,287.0361,272.6243,278.6292,245320.825,287.0361,308.6539,284.6342,306.2519,302502.8196,279.8302,282.2322,267.8203,272.6243,177698.7679,1
279.8302,282.2322,267.8203,272.6243,177698.7679,270.2223,285.8351,269.0213,282.2322,182283.9094,284.6342,289.4381,282.2322,285.8351,169278.6589,281.0312,287.0361,272.6243,278.6292,245320.825,293.0411,294.2421,277.4282,279.8302,186531.2041,1
293.0411,294.2421,277.4282,279.8302,186531.2041,279.8302,282.2322,267.8203,272.6243,177698.7679,270.2223,285.8351,269.0213,282.2322,182283.9094,284.6342,289.4381,282.2322,285.8351,169278.6589,312.2569,312.2569,296.644,299.046,218292.5369,1
312.2569,312.2569,296.644,299.046,218292.5369,293.0411,294.2421,277.4282,279.8302,186531.2041,279.8302,282.2322,267.8203,272.6243,177698.7679,270.2223,285.8351,269.0213,282.2322,182283.9094,289.4381,306.2519,289.4381,305.051,264759.895,1
289.4381,306.2519,289.4381,305.051,264759.895,312.2569,312.2569,296.644,299.046,218292.5369,293.0411,294.2421,277.4282,279.8302,186531.2041,279.8302,282.2322,267.8203,272.6243,177698.7679,272.6243,279.8302,269.0213,278.6292,296690.2054,1
272.6243,279.8302,269.0213,278.6292,296690.2054,289.4381,306.2519,289.4381,305.051,264759.895,312.2569,312.2569,296.644,299.046,218292.5369,293.0411,294.2421,277.4282,279.8302,186531.2041,267.8203,279.8302,264.2174,273.8253,236187.3617,1
267.8203,279.8302,264.2174,273.8253,236187.3617,272.6243,279.8302,269.0213,278.6292,296690.2054,289.4381,306.2519,289.4381,305.051,264759.895,312.2569,312.2569,296.644,299.046,218292.5369,267.8203,275.0263,264.2174,272.6243,139239.7162,1
267.8203,275.0263,264.2174,272.6243,139239.7162,267.8203,279.8302,264.2174,273.8253,236187.3617,272.6243,279.8302,269.0213,278.6292,296690.2054,289.4381,306.2519,289.4381,305.051,264759.895,279.8302,282.2322,272.6243,275.0263,203998.6224,1
279.8302,282.2322,272.6243,275.0263,203998.6224,267.8203,275.0263,264.2174,272.6243,139239.7162,267.8203,279.8302,264.2174,273.8253,236187.3617,272.6243,279.8302,269.0213,278.6292,296690.2054,308.6539,309.8549,283.4332,284.6342,446236.4109,1
308.6539,309.8549,283.4332,284.6342,446236.4109,279.8302,282.2322,272.6243,275.0263,203998.6224,267.8203,275.0263,264.2174,272.6243,139239.7162,267.8203,279.8302,264.2174,273.8253,236187.3617,313.4579,318.2618,302.649,309.8549,295369.3762,1
313.4579,318.2618,302.649,309.8549,295369.3762,308.6539,309.8549,283.4332,284.6342,446236.4109,279.8302,282.2322,272.6243,275.0263,203998.6224,267.8203,275.0263,264.2174,272.6243,139239.7162,301.448,318.2618,300.247,314.6589,291885.6945,1
301.448,318.2618,300.247,314.6589,291885.6945,313.4579,318.2618,302.649,309.8549,295369.3762,308.6539,309.8549,283.4332,284.6342,446236.4109,279.8302,282.2322,272.6243,275.0263,203998.6224,308.6539,315.8598,297.845,305.051,342930.5754,1
308.6539,315.8598,297.845,305.051,342930.5754,301.448,318.2618,300.247,314.6589,291885.6945,313.4579,318.2618,302.649,309.8549,295369.3762,308.6539,309.8549,283.4332,284.6342,446236.4109,303.85,311.0559,300.247,301.448,207182.0847,1
303.85,311.0559,300.247,301.448,207182.0847,308.6539,315.8598,297.845,305.051,342930.5754,301.448,318.2618,300.247,314.6589,291885.6945,313.4579,318.2618,302.649,309.8549,295369.3762,345.8845,345.8845,311.0559,313.4579,490930.0376,1
345.8845,345.8845,311.0559,313.4579,490930.0376,303.85,311.0559,300.247,301.448,207182.0847,308.6539,315.8598,297.845,305.051,342930.5754,301.448,318.2618,300.247,314.6589,291885.6945,360.2964,368.7033,339.8796,339.8796,602075.7182,1
360.2964,368.7033,339.8796,339.8796,602075.7182,345.8845,345.8845,311.0559,313.4579,490930.0376,303.85,311.0559,300.247,301.448,207182.0847,308.6539,315.8598,297.845,305.051,342930.5754,335.0757,371.1053,333.8747,369.9043,520458.6671,1
335.0757,371.1053,333.8747,369.9043,520458.6671,360.2964,368.7033,339.8796,339.8796,602075.7182,345.8845,345.8845,311.0559,313.4579,490930.0376,303.85,311.0559,300.247,301.448,207182.0847,362.6984,363.8994,333.8747,336.2766,527746.8914,1
362.6984,363.8994,333.8747,336.2766,527746.8914,335.0757,371.1053,333.8747,369.9043,520458.6671,360.2964,368.7033,339.8796,339.8796,602075.7182,345.8845,345.8845,311.0559,313.4579,490930.0376,373.5073,387.9191,363.8994,365.1004,743408.8276,1
373.5073,387.9191,363.8994,365.1004,743408.8276,362.6984,363.8994,333.8747,336.2766,527746.8914,335.0757,371.1053,333.8747,369.9043,520458.6671,360.2964,368.7033,339.8796,339.8796,602075.7182,431.1547,433.5567,385.5172,390.3211,1306697.0812,1
431.1547,433.5567,385.5172,390.3211,1306697.0812,373.5073,387.9191,363.8994,365.1004,743408.8276,362.6984,363.8994,333.8747,336.2766,527746.8914,335.0757,371.1053,333.8747,369.9043,520458.6671,426.3507,444.3656,413.1399,438.3606,1145459.3353,1
426.3507,444.3656,413.1399,438.3606,1145459.3353,431.1547,433.5567,385.5172,390.3211,1306697.0812,373.5073,387.9191,363.8994,365.1004,743408.8276,362.6984,363.8994,333.8747,336.2766,527746.8914,392.7231,431.1547,387.9191,426.3507,662387.2278,1
392.7231,431.1547,387.9191,426.3507,662387.2278,426.3507,444.3656,413.1399,438.3606,1145459.3353,431.1547,433.5567,385.5172,390.3211,1306697.0812,373.5073,387.9191,363.8994,365.1004,743408.8276,414.3409,428.7527,395.1251,399.929,904167.5679,1
414.3409,428.7527,395.1251,399.929,904167.5679,392.7231,431.1547,387.9191,426.3507,662387.2278,426.3507,444.3656,413.1399,438.3606,1145459.3353,431.1547,433.5567,385.5172,390.3211,1306697.0812,438.3606,440.7626,427.5517,428.7527,625847.446,1
438.3606,440.7626,427.5517,428.7527,625847.446,414.3409,428.7527,395.1251,399.929,904167.5679,392.7231,431.1547,387.9191,426.3507,662387.2278,426.3507,444.3656,413.1399,438.3606,1145459.3353,443.1646,451.5715,426.3507,445.5666,486188.4499,1
443.1646,451.5715,426.3507,445.5666,486188.4499,438.3606,440.7626,427.5517,428.7527,625847.446,414.3409,428.7527,395.1251,399.929,904167.5679,392.7231,431.1547,387.9191,426.3507,662387.2278,468.3853,468.3853,437.1596,446.7675,588401.8349,1
468.3853,468.3853,437.1596,446.7675,588401.8349,443.1646,451.5715,426.3507,445.5666,486188.4499,438.3606,440.7626,427.5517,428.7527,625847.446,414.3409,428.7527,395.1251,399.929,904167.5679,493.6061,514.0229,473.1893,476.7922,1632098.6473,1
