@RELATION "B3 - RADL3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao2 NUMERIC
@ATTRIBUTE high2 NUMERIC
@ATTRIBUTE low2 NUMERIC
@ATTRIBUTE open2 NUMERIC
@ATTRIBUTE volume2 NUMERIC
@ATTRIBUTE cotacao3 NUMERIC
@ATTRIBUTE high3 NUMERIC
@ATTRIBUTE low3 NUMERIC
@ATTRIBUTE open3 NUMERIC
@ATTRIBUTE volume3 NUMERIC
@ATTRIBUTE cotacao4 NUMERIC
@ATTRIBUTE high4 NUMERIC
@ATTRIBUTE low4 NUMERIC
@ATTRIBUTE open4 NUMERIC
@ATTRIBUTE volume4 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
3.7788,3.8269,3.7538,3.825,393567673.2,3.8231,3.9269,3.7596,3.9269,419033513.6,3.9442,4.0846,3.9442,4.0731,113876750.0,4.0731,4.0942,4.0365,4.0942,58820132.8,3.7308,3.8269,3.6596,3.7808,286502413.6,1
3.7308,3.8269,3.6596,3.7808,286502413.6,3.7788,3.8269,3.7538,3.825,393567673.2,3.8231,3.9269,3.7596,3.9269,419033513.6,3.9442,4.0846,3.9442,4.0731,113876750.0,3.5577,3.7885,3.5577,3.7288,132247856.0,1
3.5577,3.7885,3.5577,3.7288,132247856.0,3.7308,3.8269,3.6596,3.7808,286502413.6,3.7788,3.8269,3.7538,3.825,393567673.2,3.8231,3.9269,3.7596,3.9269,419033513.6,3.6154,3.6538,3.5596,3.5596,180565772.4,1
3.6154,3.6538,3.5596,3.5596,180565772.4,3.5577,3.7885,3.5577,3.7288,132247856.0,3.7308,3.8269,3.6596,3.7808,286502413.6,3.7788,3.8269,3.7538,3.825,393567673.2,3.6731,3.7115,3.6154,3.6308,264354994.8,1
3.6731,3.7115,3.6154,3.6308,264354994.8,3.6154,3.6538,3.5596,3.5596,180565772.4,3.5577,3.7885,3.5577,3.7288,132247856.0,3.7308,3.8269,3.6596,3.7808,286502413.6,3.6577,3.6923,3.5538,3.6904,128460644.0,1
3.6577,3.6923,3.5538,3.6904,128460644.0,3.6731,3.7115,3.6154,3.6308,264354994.8,3.6154,3.6538,3.5596,3.5596,180565772.4,3.5577,3.7885,3.5577,3.7288,132247856.0,3.5135,3.6904,3.4538,3.6904,154807146.0,1
3.5135,3.6904,3.4538,3.6904,154807146.0,3.6577,3.6923,3.5538,3.6904,128460644.0,3.6731,3.7115,3.6154,3.6308,264354994.8,3.6154,3.6538,3.5596,3.5596,180565772.4,3.5173,3.5288,3.4904,3.5173,149858753.2,1
3.5173,3.5288,3.4904,3.5173,149858753.2,3.5135,3.6904,3.4538,3.6904,154807146.0,3.6577,3.6923,3.5538,3.6904,128460644.0,3.6731,3.7115,3.6154,3.6308,264354994.8,3.5288,3.5577,3.4615,3.5154,153563789.6,1
3.5288,3.5577,3.4615,3.5154,153563789.6,3.5173,3.5288,3.4904,3.5173,149858753.2,3.5135,3.6904,3.4538,3.6904,154807146.0,3.6577,3.6923,3.5538,3.6904,128460644.0,3.5846,3.6288,3.5365,3.5385,21188330.8,1
3.5846,3.6288,3.5365,3.5385,21188330.8,3.5288,3.5577,3.4615,3.5154,153563789.6,3.5173,3.5288,3.4904,3.5173,149858753.2,3.5135,3.6904,3.4538,3.6904,154807146.0,3.5462,3.5865,3.5308,3.5865,167009346.4,1
3.5462,3.5865,3.5308,3.5865,167009346.4,3.5846,3.6288,3.5365,3.5385,21188330.8,3.5288,3.5577,3.4615,3.5154,153563789.6,3.5173,3.5288,3.4904,3.5173,149858753.2,3.5288,3.5558,3.4827,3.5462,319122039.6,1
3.5288,3.5558,3.4827,3.5462,319122039.6,3.5462,3.5865,3.5308,3.5865,167009346.4,3.5846,3.6288,3.5365,3.5385,21188330.8,3.5288,3.5577,3.4615,3.5154,153563789.6,3.5865,3.5865,3.4923,3.5288,592752149.6,1
3.5865,3.5865,3.4923,3.5288,592752149.6,3.5288,3.5558,3.4827,3.5462,319122039.6,3.5462,3.5865,3.5308,3.5865,167009346.4,3.5846,3.6288,3.5365,3.5385,21188330.8,3.4865,3.5865,3.4865,3.55,180056978.4,1
3.4865,3.5865,3.4865,3.55,180056978.4,3.5865,3.5865,3.4923,3.5288,592752149.6,3.5288,3.5558,3.4827,3.5462,319122039.6,3.5462,3.5865,3.5308,3.5865,167009346.4,3.6058,3.625,3.4673,3.4673,111807607.6,1
3.6058,3.625,3.4673,3.4673,111807607.6,3.4865,3.5865,3.4865,3.55,180056978.4,3.5865,3.5865,3.4923,3.5288,592752149.6,3.5288,3.5558,3.4827,3.5462,319122039.6,3.6692,3.6692,3.5538,3.5981,134471381.2,1
3.6692,3.6692,3.5538,3.5981,134471381.2,3.6058,3.625,3.4673,3.4673,111807607.6,3.4865,3.5865,3.4865,3.55,180056978.4,3.5865,3.5865,3.4923,3.5288,592752149.6,3.7019,3.7192,3.6077,3.6788,130910696.8,1
3.7019,3.7192,3.6077,3.6788,130910696.8,3.6692,3.6692,3.5538,3.5981,134471381.2,3.6058,3.625,3.4673,3.4673,111807607.6,3.4865,3.5865,3.4865,3.55,180056978.4,3.75,3.7885,3.6577,3.7135,149989439.6,1
3.75,3.7885,3.6577,3.7135,149989439.6,3.7019,3.7192,3.6077,3.6788,130910696.8,3.6692,3.6692,3.5538,3.5981,134471381.2,3.6058,3.625,3.4673,3.4673,111807607.6,3.75,3.8115,3.6923,3.7846,121690873.2,1
3.75,3.8115,3.6923,3.7846,121690873.2,3.75,3.7885,3.6577,3.7135,149989439.6,3.7019,3.7192,3.6077,3.6788,130910696.8,3.6692,3.6692,3.5538,3.5981,134471381.2,3.75,3.825,3.6404,3.7308,178771049.6,1
3.75,3.825,3.6404,3.7308,178771049.6,3.75,3.8115,3.6923,3.7846,121690873.2,3.75,3.7885,3.6577,3.7135,149989439.6,3.7019,3.7192,3.6077,3.6788,130910696.8,3.75,3.7788,3.6923,3.6962,62224468.8,1
3.75,3.7788,3.6923,3.6962,62224468.8,3.75,3.825,3.6404,3.7308,178771049.6,3.75,3.8115,3.6923,3.7846,121690873.2,3.75,3.7885,3.6577,3.7135,149989439.6,3.6538,3.8365,3.6538,3.7981,110825088.4,1
3.6538,3.8365,3.6538,3.7981,110825088.4,3.75,3.7788,3.6923,3.6962,62224468.8,3.75,3.825,3.6404,3.7308,178771049.6,3.75,3.8115,3.6923,3.7846,121690873.2,3.7404,3.7404,3.5769,3.6538,545812940.4,1
3.7404,3.7404,3.5769,3.6538,545812940.4,3.6538,3.8365,3.6538,3.7981,110825088.4,3.75,3.7788,3.6923,3.6962,62224468.8,3.75,3.825,3.6404,3.7308,178771049.6,3.7788,3.7942,3.6654,3.7404,149664283.6,1
3.7788,3.7942,3.6654,3.7404,149664283.6,3.7404,3.7404,3.5769,3.6538,545812940.4,3.6538,3.8365,3.6538,3.7981,110825088.4,3.75,3.7788,3.6923,3.6962,62224468.8,3.8077,3.8462,3.7731,3.8058,117721614.4,1
3.8077,3.8462,3.7731,3.8058,117721614.4,3.7788,3.7942,3.6654,3.7404,149664283.6,3.7404,3.7404,3.5769,3.6538,545812940.4,3.6538,3.8365,3.6538,3.7981,110825088.4,3.8923,3.8942,3.7692,3.8077,106530845.2,1
3.8923,3.8942,3.7692,3.8077,106530845.2,3.8077,3.8462,3.7731,3.8058,117721614.4,3.7788,3.7942,3.6654,3.7404,149664283.6,3.7404,3.7404,3.5769,3.6538,545812940.4,3.8462,3.9385,3.8327,3.8923,86850561.2,1
3.8462,3.9385,3.8327,3.8923,86850561.2,3.8923,3.8942,3.7692,3.8077,106530845.2,3.8077,3.8462,3.7731,3.8058,117721614.4,3.7788,3.7942,3.6654,3.7404,149664283.6,3.875,3.8942,3.8192,3.8231,41768100.4,1
3.875,3.8942,3.8192,3.8231,41768100.4,3.8462,3.9385,3.8327,3.8923,86850561.2,3.8923,3.8942,3.7692,3.8077,106530845.2,3.8077,3.8462,3.7731,3.8058,117721614.4,3.8,3.8712,3.775,3.8462,48932499.2,1
3.8,3.8712,3.775,3.8462,48932499.2,3.875,3.8942,3.8192,3.8231,41768100.4,3.8462,3.9385,3.8327,3.8923,86850561.2,3.8923,3.8942,3.7692,3.8077,106530845.2,3.8462,3.8846,3.7981,3.7981,131629451.2,1
