@RELATION "B3 - EQTL3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl11 NUMERIC
@ATTRIBUTE pvpa11 NUMERIC
@ATTRIBUTE psr11 NUMERIC
@ATTRIBUTE roe11 NUMERIC
@ATTRIBUTE ev_ebit11 NUMERIC
@ATTRIBUTE pl12 NUMERIC
@ATTRIBUTE pvpa12 NUMERIC
@ATTRIBUTE psr12 NUMERIC
@ATTRIBUTE roe12 NUMERIC
@ATTRIBUTE ev_ebit12 NUMERIC
@ATTRIBUTE pl13 NUMERIC
@ATTRIBUTE pvpa13 NUMERIC
@ATTRIBUTE psr13 NUMERIC
@ATTRIBUTE roe13 NUMERIC
@ATTRIBUTE ev_ebit13 NUMERIC
@ATTRIBUTE pl14 NUMERIC
@ATTRIBUTE pvpa14 NUMERIC
@ATTRIBUTE psr14 NUMERIC
@ATTRIBUTE roe14 NUMERIC
@ATTRIBUTE ev_ebit14 NUMERIC
@ATTRIBUTE pl15 NUMERIC
@ATTRIBUTE pvpa15 NUMERIC
@ATTRIBUTE psr15 NUMERIC
@ATTRIBUTE roe15 NUMERIC
@ATTRIBUTE ev_ebit15 NUMERIC
@ATTRIBUTE pl16 NUMERIC
@ATTRIBUTE pvpa16 NUMERIC
@ATTRIBUTE psr16 NUMERIC
@ATTRIBUTE roe16 NUMERIC
@ATTRIBUTE ev_ebit16 NUMERIC
@ATTRIBUTE pl17 NUMERIC
@ATTRIBUTE pvpa17 NUMERIC
@ATTRIBUTE psr17 NUMERIC
@ATTRIBUTE roe17 NUMERIC
@ATTRIBUTE ev_ebit17 NUMERIC
@ATTRIBUTE pl18 NUMERIC
@ATTRIBUTE pvpa18 NUMERIC
@ATTRIBUTE psr18 NUMERIC
@ATTRIBUTE roe18 NUMERIC
@ATTRIBUTE ev_ebit18 NUMERIC
@ATTRIBUTE pl19 NUMERIC
@ATTRIBUTE pvpa19 NUMERIC
@ATTRIBUTE psr19 NUMERIC
@ATTRIBUTE roe19 NUMERIC
@ATTRIBUTE ev_ebit19 NUMERIC
@ATTRIBUTE pl20 NUMERIC
@ATTRIBUTE pvpa20 NUMERIC
@ATTRIBUTE psr20 NUMERIC
@ATTRIBUTE roe20 NUMERIC
@ATTRIBUTE ev_ebit20 NUMERIC
@ATTRIBUTE pl21 NUMERIC
@ATTRIBUTE pvpa21 NUMERIC
@ATTRIBUTE psr21 NUMERIC
@ATTRIBUTE roe21 NUMERIC
@ATTRIBUTE ev_ebit21 NUMERIC
@ATTRIBUTE pl22 NUMERIC
@ATTRIBUTE pvpa22 NUMERIC
@ATTRIBUTE psr22 NUMERIC
@ATTRIBUTE roe22 NUMERIC
@ATTRIBUTE ev_ebit22 NUMERIC
@ATTRIBUTE pl23 NUMERIC
@ATTRIBUTE pvpa23 NUMERIC
@ATTRIBUTE psr23 NUMERIC
@ATTRIBUTE roe23 NUMERIC
@ATTRIBUTE ev_ebit23 NUMERIC
@ATTRIBUTE pl24 NUMERIC
@ATTRIBUTE pvpa24 NUMERIC
@ATTRIBUTE psr24 NUMERIC
@ATTRIBUTE roe24 NUMERIC
@ATTRIBUTE ev_ebit24 NUMERIC
@ATTRIBUTE pl25 NUMERIC
@ATTRIBUTE pvpa25 NUMERIC
@ATTRIBUTE psr25 NUMERIC
@ATTRIBUTE roe25 NUMERIC
@ATTRIBUTE ev_ebit25 NUMERIC
@ATTRIBUTE pl26 NUMERIC
@ATTRIBUTE pvpa26 NUMERIC
@ATTRIBUTE psr26 NUMERIC
@ATTRIBUTE roe26 NUMERIC
@ATTRIBUTE ev_ebit26 NUMERIC
@ATTRIBUTE pl27 NUMERIC
@ATTRIBUTE pvpa27 NUMERIC
@ATTRIBUTE psr27 NUMERIC
@ATTRIBUTE roe27 NUMERIC
@ATTRIBUTE ev_ebit27 NUMERIC
@ATTRIBUTE pl28 NUMERIC
@ATTRIBUTE pvpa28 NUMERIC
@ATTRIBUTE psr28 NUMERIC
@ATTRIBUTE roe28 NUMERIC
@ATTRIBUTE ev_ebit28 NUMERIC
@ATTRIBUTE pl29 NUMERIC
@ATTRIBUTE pvpa29 NUMERIC
@ATTRIBUTE psr29 NUMERIC
@ATTRIBUTE roe29 NUMERIC
@ATTRIBUTE ev_ebit29 NUMERIC
@ATTRIBUTE pl30 NUMERIC
@ATTRIBUTE pvpa30 NUMERIC
@ATTRIBUTE psr30 NUMERIC
@ATTRIBUTE roe30 NUMERIC
@ATTRIBUTE ev_ebit30 NUMERIC
@ATTRIBUTE pl31 NUMERIC
@ATTRIBUTE pvpa31 NUMERIC
@ATTRIBUTE psr31 NUMERIC
@ATTRIBUTE roe31 NUMERIC
@ATTRIBUTE ev_ebit31 NUMERIC
@ATTRIBUTE pl32 NUMERIC
@ATTRIBUTE pvpa32 NUMERIC
@ATTRIBUTE psr32 NUMERIC
@ATTRIBUTE roe32 NUMERIC
@ATTRIBUTE ev_ebit32 NUMERIC
@ATTRIBUTE pl33 NUMERIC
@ATTRIBUTE pvpa33 NUMERIC
@ATTRIBUTE psr33 NUMERIC
@ATTRIBUTE roe33 NUMERIC
@ATTRIBUTE ev_ebit33 NUMERIC
@ATTRIBUTE pl34 NUMERIC
@ATTRIBUTE pvpa34 NUMERIC
@ATTRIBUTE psr34 NUMERIC
@ATTRIBUTE roe34 NUMERIC
@ATTRIBUTE ev_ebit34 NUMERIC
@ATTRIBUTE pl35 NUMERIC
@ATTRIBUTE pvpa35 NUMERIC
@ATTRIBUTE psr35 NUMERIC
@ATTRIBUTE roe35 NUMERIC
@ATTRIBUTE ev_ebit35 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,61.9466,2.8197,7750.58,0.0455,173.5235,62.1413,2.8286,7774.942,0.0455,174.0689,61.1955,2.7855,7656.6125,0.0455,171.4197,61.1955,2.7855,7656.6125,0.0455,171.4197,60.5558,2.7564,7576.5661,0.0455,169.6276,60.4445,2.7514,7562.645,0.0455,169.3159,59.9716,2.7298,7503.4803,0.0455,167.9913,60.3889,2.7488,7555.6845,0.0455,169.16,69.9298,3.1831,8749.42,0.0455,195.8859,5.028,1
69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,61.9466,2.8197,7750.58,0.0455,173.5235,62.1413,2.8286,7774.942,0.0455,174.0689,61.1955,2.7855,7656.6125,0.0455,171.4197,61.1955,2.7855,7656.6125,0.0455,171.4197,60.5558,2.7564,7576.5661,0.0455,169.6276,60.4445,2.7514,7562.645,0.0455,169.3159,59.9716,2.7298,7503.4803,0.0455,167.9913,69.2622,3.1527,8665.8933,0.0455,194.0159,4.98,1
69.2622,3.1527,8665.8933,0.0455,194.0159,69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,61.9466,2.8197,7750.58,0.0455,173.5235,62.1413,2.8286,7774.942,0.0455,174.0689,61.1955,2.7855,7656.6125,0.0455,171.4197,61.1955,2.7855,7656.6125,0.0455,171.4197,60.5558,2.7564,7576.5661,0.0455,169.6276,60.4445,2.7514,7562.645,0.0455,169.3159,68.539,3.1198,8575.406,0.0455,191.99,4.928,1
68.539,3.1198,8575.406,0.0455,191.99,69.2622,3.1527,8665.8933,0.0455,194.0159,69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,61.9466,2.8197,7750.58,0.0455,173.5235,62.1413,2.8286,7774.942,0.0455,174.0689,61.1955,2.7855,7656.6125,0.0455,171.4197,61.1955,2.7855,7656.6125,0.0455,171.4197,60.5558,2.7564,7576.5661,0.0455,169.6276,69.0119,3.1413,8634.5708,0.0455,193.3146,4.962,1
69.0119,3.1413,8634.5708,0.0455,193.3146,68.539,3.1198,8575.406,0.0455,191.99,69.2622,3.1527,8665.8933,0.0455,194.0159,69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,61.9466,2.8197,7750.58,0.0455,173.5235,62.1413,2.8286,7774.942,0.0455,174.0689,61.1955,2.7855,7656.6125,0.0455,171.4197,61.1955,2.7855,7656.6125,0.0455,171.4197,69.4569,3.1616,8690.2552,0.0455,194.5613,4.994,1
69.4569,3.1616,8690.2552,0.0455,194.5613,69.0119,3.1413,8634.5708,0.0455,193.3146,68.539,3.1198,8575.406,0.0455,191.99,69.2622,3.1527,8665.8933,0.0455,194.0159,69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,61.9466,2.8197,7750.58,0.0455,173.5235,62.1413,2.8286,7774.942,0.0455,174.0689,61.1955,2.7855,7656.6125,0.0455,171.4197,70.0967,3.1907,8770.3016,0.0455,196.3534,5.04,1
70.0967,3.1907,8770.3016,0.0455,196.3534,69.4569,3.1616,8690.2552,0.0455,194.5613,69.0119,3.1413,8634.5708,0.0455,193.3146,68.539,3.1198,8575.406,0.0455,191.99,69.2622,3.1527,8665.8933,0.0455,194.0159,69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,61.9466,2.8197,7750.58,0.0455,173.5235,62.1413,2.8286,7774.942,0.0455,174.0689,70.4583,3.2072,8815.5452,0.0455,197.3664,5.066,1
70.4583,3.2072,8815.5452,0.0455,197.3664,70.0967,3.1907,8770.3016,0.0455,196.3534,69.4569,3.1616,8690.2552,0.0455,194.5613,69.0119,3.1413,8634.5708,0.0455,193.3146,68.539,3.1198,8575.406,0.0455,191.99,69.2622,3.1527,8665.8933,0.0455,194.0159,69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,61.9466,2.8197,7750.58,0.0455,173.5235,71.0703,3.235,8892.1114,0.0455,199.0806,5.11,1
71.0703,3.235,8892.1114,0.0455,199.0806,70.4583,3.2072,8815.5452,0.0455,197.3664,70.0967,3.1907,8770.3016,0.0455,196.3534,69.4569,3.1616,8690.2552,0.0455,194.5613,69.0119,3.1413,8634.5708,0.0455,193.3146,68.539,3.1198,8575.406,0.0455,191.99,69.2622,3.1527,8665.8933,0.0455,194.0159,69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,60.4445,2.7514,7562.645,0.0455,169.3159,71.3206,3.2464,8923.4339,0.0455,199.7818,5.128,1
71.3206,3.2464,8923.4339,0.0455,199.7818,71.0703,3.235,8892.1114,0.0455,199.0806,70.4583,3.2072,8815.5452,0.0455,197.3664,70.0967,3.1907,8770.3016,0.0455,196.3534,69.4569,3.1616,8690.2552,0.0455,194.5613,69.0119,3.1413,8634.5708,0.0455,193.3146,68.539,3.1198,8575.406,0.0455,191.99,69.2622,3.1527,8665.8933,0.0455,194.0159,69.9298,3.1831,8749.42,0.0455,195.8859,70.5139,3.2097,8822.5058,0.0455,197.5222,69.7073,3.173,8721.5777,0.0455,195.2626,69.9854,3.1856,8756.3805,0.0455,196.0418,69.4291,3.1603,8686.7749,0.0455,194.4834,69.0119,3.1413,8634.5708,0.0455,193.3146,69.5404,3.1654,8700.6961,0.0455,194.7951,69.596,3.1679,8707.6566,0.0455,194.9509,68.5946,3.1223,8582.3666,0.0455,192.1459,68.1218,3.1008,8523.2019,0.0455,190.8213,68.6781,3.1261,8592.8074,0.0455,192.3796,67.927,3.0919,8498.8399,0.0455,190.2758,66.5641,3.0299,8328.3063,0.0455,186.4578,65.5905,2.9856,8206.4965,0.0455,183.7307,64.2553,2.9248,8039.4432,0.0455,179.9906,62.7811,2.8577,7854.9884,0.0455,175.861,62.3638,2.8387,7802.7842,0.0455,174.6922,62.8367,2.8602,7861.949,0.0455,176.0168,62.1691,2.8299,7778.4223,0.0455,174.1468,63.4208,2.8868,7935.0348,0.0455,177.6531,62.9201,2.864,7872.3898,0.0455,176.2506,62.4751,2.8438,7816.7053,0.0455,175.0039,62.3082,2.8362,7795.8237,0.0455,174.5364,62.6976,2.8539,7844.5476,0.0455,175.6272,62.0022,2.8223,7757.5406,0.0455,173.6793,61.4459,2.7969,7687.935,0.0455,172.1209,60.8339,2.7691,7611.3689,0.0455,170.4067,71.4875,3.254,8944.3155,0.0455,200.2493,5.14,1
